route_id_original,service_id,trip_id_original,trip_headsign,direction_id,block_id,shape_id_original,wheelchair_accessible,bikes_allowed,agency_raw_name,original_trip_id,trip_short_name,trip_bikes_allowed,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,route_id,trip_id,shape_id
1012,1,6670781,Jackson & Van Ness,1.0,1203,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15603,593.0
1012,1,6670779,Jackson & Van Ness,1.0,1202,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15601,593.0
1012,1,6670777,Jackson & Van Ness,1.0,1201,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15599,593.0
1012,1,6670775,Jackson & Van Ness,1.0,1206,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15597,593.0
1012,1,6670773,Jackson & Van Ness,1.0,1205,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15595,593.0
1012,1,6670771,Jackson & Van Ness,1.0,1204,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15593,593.0
1012,1,6670769,Jackson & Van Ness,1.0,1203,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15591,593.0
1012,1,6670767,Jackson & Van Ness,1.0,1202,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15589,593.0
1012,1,6670765,Jackson & Van Ness,1.0,1201,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15587,593.0
1012,1,6670762,Jackson & Van Ness,1.0,1205,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15584,593.0
1012,1,6670760,Jackson & Van Ness,1.0,1204,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15582,593.0
1012,1,6670758,Jackson & Van Ness,1.0,1203,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15580,593.0
1012,1,6670756,Jackson & Van Ness,1.0,1202,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15578,593.0
1012,1,6670754,Jackson & Van Ness,1.0,1201,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15576,593.0
1012,1,6670752,Jackson & Van Ness,1.0,1206,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15574,593.0
1012,1,6670750,Jackson & Van Ness,1.0,1205,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15572,593.0
1010,1,6670772,Pacific Heights,1.0,1003,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15594,592.0
1010,1,6670770,Pacific Heights,1.0,1002,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15592,592.0
1010,1,6670768,Pacific Heights,1.0,1005,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15590,592.0
1010,1,6670766,Pacific Heights,1.0,1001,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15588,592.0
1010,1,6670764,Pacific Heights,1.0,1007,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15586,592.0
1010,1,6670761,Pacific Heights,1.0,1006,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15583,592.0
1010,1,6670759,Pacific Heights,1.0,1003,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15581,592.0
1010,1,6670757,Pacific Heights,1.0,3901,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15579,592.0
1010,1,6670755,Pacific Heights,1.0,1008,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15577,592.0
1010,1,6670753,Pacific Heights,1.0,1005,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15575,592.0
1010,1,6670751,Pacific Heights,1.0,1007,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15573,592.0
1010,1,6670749,Pacific Heights,1.0,1006,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15571,592.0
1010,1,6670747,Pacific Heights,1.0,1004,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15569,592.0
1010,1,6670745,Pacific Heights,1.0,1003,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15567,592.0
1010,1,6670743,Pacific Heights,1.0,1002,132353,,,SFMTA_2015_8_11,,,,,,,,,,,,170,15565,592.0
1012,1,6670840,Jackson & Van Ness,1.0,1206,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15662,593.0
1012,1,6670839,Jackson & Van Ness,1.0,1202,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15661,593.0
1012,1,6670831,Jackson & Van Ness,1.0,1206,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15653,593.0
1012,1,6670830,Jackson & Van Ness,1.0,1251,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15652,593.0
1012,1,6670829,Jackson & Van Ness,1.0,1203,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15651,593.0
1012,1,6670828,Jackson & Van Ness,1.0,1201,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15650,593.0
1012,1,6670827,Jackson & Van Ness,1.0,1206,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15649,593.0
1012,1,6670748,Jackson & Van Ness,1.0,1204,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15570,593.0
1012,1,6670746,Jackson & Van Ness,1.0,1203,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15568,593.0
1012,1,6670744,Jackson & Van Ness,1.0,1202,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15566,593.0
1012,1,6670742,Jackson & Van Ness,1.0,1201,132354,,,SFMTA_2015_8_11,,,,,,,,,,,,171,15564,593.0
10773,1,6615096,Downtown,1.0,1406,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7764,602.0
10773,1,6615094,Downtown,1.0,1403,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7762,602.0
10773,1,6615092,Downtown,1.0,1409,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7760,602.0
10773,1,6615090,Downtown,1.0,1411,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7758,602.0
10773,1,6615088,Downtown,1.0,1418,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7756,602.0
10773,1,6615086,Downtown,1.0,1414,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7754,602.0
10773,1,6615084,Downtown,1.0,1413,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7752,602.0
10773,1,6615082,Downtown,1.0,1431,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7750,602.0
10773,1,6615138,Downtown,1.0,1402,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7806,601.0
10773,1,6615136,Downtown,1.0,1401,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7804,601.0
10773,1,6615135,Downtown,1.0,1409,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7803,601.0
10773,1,6615134,Downtown,1.0,1411,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7802,601.0
10773,1,6615133,Downtown,1.0,1417,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7801,601.0
10773,1,6615132,Downtown,1.0,1418,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7800,601.0
10773,1,6615131,Downtown,1.0,1401,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7799,601.0
10773,1,6615130,Downtown,1.0,1414,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7798,601.0
10773,1,6615129,Downtown,1.0,1404,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7797,601.0
10773,1,6615128,Downtown,1.0,1413,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7796,601.0
10773,1,6615127,Downtown,1.0,1410,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7795,601.0
10773,1,6615126,Downtown,1.0,1412,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7794,601.0
10773,1,6615125,Downtown,1.0,1407,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7793,601.0
10773,1,6615124,Downtown,1.0,1408,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7792,601.0
10773,1,6615123,Downtown,1.0,1405,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7791,601.0
10773,1,6615122,Downtown,1.0,1406,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7790,601.0
10773,1,6615121,Downtown,1.0,1416,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7789,601.0
10773,1,6615120,Downtown,1.0,1403,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7788,601.0
10773,1,6615119,Downtown,1.0,1402,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7787,601.0
10773,1,6615118,Downtown,1.0,1415,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7786,601.0
10773,1,6615117,Downtown,1.0,1409,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7785,601.0
10773,1,6615116,Downtown,1.0,1406,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7784,601.0
10773,1,6615114,Downtown,1.0,1402,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7782,601.0
10773,1,6615112,Downtown,1.0,1409,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7780,601.0
10773,1,6615111,Downtown,1.0,1417,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7779,601.0
10773,1,6615110,Downtown,1.0,1411,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7778,601.0
10773,1,6615109,Downtown,1.0,1418,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7777,601.0
10773,1,6615107,Downtown,1.0,1414,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7775,601.0
10773,1,6615105,Downtown,1.0,1413,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7773,601.0
10773,1,6615103,Downtown,1.0,1431,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7771,601.0
10773,1,6615101,Downtown,1.0,1407,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7769,601.0
10773,1,6615099,Downtown,1.0,1405,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7767,601.0
10773,1,6615097,Downtown,1.0,1416,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7765,601.0
10773,1,6615095,Downtown,1.0,1402,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7763,601.0
10773,1,6615093,Downtown,1.0,1433,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7761,601.0
10773,1,6615091,Downtown,1.0,1417,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7759,601.0
10773,1,6615089,Downtown,1.0,1401,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7757,601.0
10773,1,6615087,Downtown,1.0,1404,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7755,601.0
10773,1,6615085,Downtown,1.0,1410,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7753,601.0
10773,1,6615083,Downtown,1.0,1412,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7751,601.0
10773,1,6615081,Downtown,1.0,1432,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7749,601.0
10773,1,6615080,Downtown,1.0,1407,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7748,601.0
10773,1,6615079,Downtown,1.0,1408,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7747,601.0
10773,1,6615078,Downtown,1.0,1405,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7746,601.0
10773,1,6615077,Downtown,1.0,1406,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7745,601.0
10773,1,6615075,Downtown,1.0,1416,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7743,601.0
10773,1,6615074,Downtown,1.0,1403,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7742,601.0
10773,1,6615073,Downtown,1.0,1402,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7741,601.0
10773,1,6615072,Downtown,1.0,1409,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7740,601.0
10773,1,6615168,Downtown,1.0,1418,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7836,602.0
10773,1,6615166,Downtown,1.0,1414,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7834,602.0
10773,1,6615164,Downtown,1.0,1413,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7832,602.0
10773,1,6615162,Downtown,1.0,1412,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7830,602.0
10773,1,6615160,Downtown,1.0,1408,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7828,602.0
10773,1,6615158,Downtown,1.0,1406,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7826,602.0
10773,1,6615156,Downtown,1.0,1403,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7824,602.0
10773,1,6615154,Downtown,1.0,1415,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7822,602.0
10773,1,6615152,Downtown,1.0,1411,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7820,602.0
10773,1,6615108,Downtown,1.0,1401,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7776,602.0
10773,1,6615106,Downtown,1.0,1404,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7774,602.0
10773,1,6615104,Downtown,1.0,1410,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7772,602.0
10773,1,6615102,Downtown,1.0,1412,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7770,602.0
10773,1,6615100,Downtown,1.0,1432,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7768,602.0
10773,1,6615098,Downtown,1.0,1408,132363,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7766,602.0
10773,1,6615228,Downtown,1.0,1401,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7896,601.0
10773,1,6615227,Downtown,1.0,1414,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7895,601.0
10773,1,6615226,Downtown,1.0,1404,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7894,601.0
10773,1,6615225,Downtown,1.0,1413,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7893,601.0
10773,1,6615224,Downtown,1.0,1410,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7892,601.0
10773,1,6615223,Downtown,1.0,1412,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7891,601.0
10773,1,6615222,Downtown,1.0,1407,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7890,601.0
10773,1,6615221,Downtown,1.0,1408,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7889,601.0
10773,1,6615220,Downtown,1.0,1405,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7888,601.0
10773,1,6615219,Downtown,1.0,1406,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7887,601.0
10773,1,6615218,Downtown,1.0,1416,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7886,601.0
10773,1,6615217,Downtown,1.0,1403,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7885,601.0
10773,1,6615216,Downtown,1.0,1492,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7884,601.0
10773,1,6615215,Downtown,1.0,1413,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7883,601.0
10773,1,6615214,Downtown,1.0,1494,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7882,601.0
10773,1,6615213,Downtown,1.0,1432,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7881,601.0
10773,1,6615211,Downtown,1.0,1408,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7879,601.0
10773,1,6615210,Downtown,1.0,1402,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7878,601.0
10773,1,6615209,Downtown,1.0,1409,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7877,601.0
10773,1,6615207,Downtown,1.0,1411,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7875,601.0
10773,1,6615206,Downtown,1.0,1401,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7874,601.0
10773,1,6615205,Downtown,1.0,1404,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7873,601.0
10773,1,6615202,Downtown,1.0,1431,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7870,601.0
10773,1,6615201,Downtown,1.0,1407,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7869,601.0
10773,1,6615199,Downtown,1.0,1432,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7867,601.0
10773,1,6615198,Downtown,1.0,1408,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7866,601.0
10773,1,6615191,Downtown,1.0,1492,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7859,601.0
10773,1,6615190,Downtown,1.0,1494,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7858,601.0
10773,1,6615189,Downtown,1.0,1491,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7857,601.0
10773,1,6615188,Downtown,1.0,1493,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7856,601.0
10773,1,6615187,Downtown,1.0,1492,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7855,601.0
10773,1,6615185,Downtown,1.0,1494,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7853,601.0
10773,1,6615183,Downtown,1.0,1491,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7851,601.0
10773,1,6615181,Downtown,1.0,1493,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7849,601.0
10773,1,6615179,Downtown,1.0,1492,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7847,601.0
10773,1,6615178,Downtown,1.0,1413,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7846,601.0
10773,1,6615177,Downtown,1.0,1431,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7845,601.0
10773,1,6615176,Downtown,1.0,1494,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7844,601.0
10773,1,6615175,Downtown,1.0,1408,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7843,601.0
10773,1,6615174,Downtown,1.0,1491,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7842,601.0
10773,1,6615173,Downtown,1.0,1493,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7841,601.0
10773,1,6615172,Downtown,1.0,1401,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7840,601.0
10773,1,6615171,Downtown,1.0,1402,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7839,601.0
10773,1,6615170,Downtown,1.0,1411,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7838,601.0
10773,1,6615169,Downtown,1.0,1417,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7837,601.0
10773,1,6615167,Downtown,1.0,1401,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7835,601.0
10773,1,6615165,Downtown,1.0,1404,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7833,601.0
10773,1,6615163,Downtown,1.0,1410,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7831,601.0
10773,1,6615161,Downtown,1.0,1407,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7829,601.0
10773,1,6615159,Downtown,1.0,1405,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7827,601.0
10773,1,6615157,Downtown,1.0,1416,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7825,601.0
10773,1,6615155,Downtown,1.0,1402,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7823,601.0
10773,1,6615153,Downtown,1.0,1409,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7821,601.0
10773,1,6615150,Downtown,1.0,1414,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7818,601.0
10773,1,6615149,Downtown,1.0,1401,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7817,601.0
10773,1,6615148,Downtown,1.0,1413,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7816,601.0
10773,1,6615147,Downtown,1.0,1404,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7815,601.0
10773,1,6615146,Downtown,1.0,1412,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7814,601.0
10773,1,6615145,Downtown,1.0,1410,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7813,601.0
10773,1,6615144,Downtown,1.0,1408,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7812,601.0
10773,1,6615143,Downtown,1.0,1407,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7811,601.0
10773,1,6615142,Downtown,1.0,1406,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7810,601.0
10773,1,6615141,Downtown,1.0,1405,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7809,601.0
10773,1,6615139,Downtown,1.0,1403,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7807,601.0
10773,1,6615236,Downtown,1.0,1409,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7904,601.0
10773,1,6615235,Downtown,1.0,1431,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7903,601.0
10773,1,6615234,Downtown,1.0,1491,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7902,601.0
10773,1,6615233,Downtown,1.0,1413,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7901,601.0
10773,1,6615232,Downtown,1.0,1411,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7900,601.0
10773,1,6615231,Downtown,1.0,1417,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7899,601.0
10773,1,6615230,Downtown,1.0,1418,132362,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7898,601.0
10773,1,6615237,Mission & 30th Street,1.0,1406,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7905,600.0
10773,1,6615212,Mission & 30th Street,1.0,1407,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7880,600.0
10773,1,6615203,Mission & 30th Street,1.0,1418,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7871,600.0
10773,1,6615200,Mission & 30th Street,1.0,1412,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7868,600.0
10773,1,6615197,Mission & 30th Street,1.0,1405,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7865,600.0
10773,1,6615196,Mission & 30th Street,1.0,1401,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7864,600.0
10773,1,6615195,Mission & 30th Street,1.0,1432,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7863,600.0
10773,1,6615193,Mission & 30th Street,1.0,1491,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7861,600.0
10773,1,6615192,Mission & 30th Street,1.0,1493,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7860,600.0
10773,1,6615186,Mission & 30th Street,1.0,1413,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7854,600.0
10773,1,6615184,Mission & 30th Street,1.0,1431,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7852,600.0
10773,1,6615182,Mission & 30th Street,1.0,1408,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7850,600.0
10773,1,6615180,Mission & 30th Street,1.0,1409,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7848,600.0
10773,1,6615115,Mission & 30th Street,1.0,1416,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7783,600.0
10773,1,6615113,Mission & 30th Street,1.0,1433,132361,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7781,600.0
10773,1,6614911,Daly City,0.0,1413,132358,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7579,597.0
10773,1,6614909,Daly City,0.0,1431,132358,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7577,597.0
10773,1,6614907,Daly City,0.0,1407,132358,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7575,597.0
10773,1,6614905,Daly City,0.0,1405,132358,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7573,597.0
10773,1,6614904,Daly City,0.0,1408,132358,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7572,597.0
10773,1,6615045,Mission & Lowell St.,0.0,1414,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7713,598.0
10773,1,6615043,Mission & Lowell St.,0.0,1413,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7711,598.0
10773,1,6615041,Mission & Lowell St.,0.0,1412,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7709,598.0
10773,1,6615039,Mission & Lowell St.,0.0,1408,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7707,598.0
10773,1,6615037,Mission & Lowell St.,0.0,1406,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7705,598.0
10773,1,6615033,Mission & Lowell St.,0.0,1403,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7701,598.0
10773,1,6615031,Mission & Lowell St.,0.0,1411,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7699,598.0
10773,1,6614971,Mission & Lowell St.,0.0,1403,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7639,598.0
10773,1,6614969,Mission & Lowell St.,0.0,1409,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7637,598.0
10773,1,6614967,Mission & Lowell St.,0.0,1411,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7635,598.0
10773,1,6614965,Mission & Lowell St.,0.0,1418,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7633,598.0
10773,1,6614963,Mission & Lowell St.,0.0,1406,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7631,598.0
10773,1,6614962,Mission & Lowell St.,0.0,1414,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7630,598.0
10773,1,6614960,Mission & Lowell St.,0.0,1413,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7628,598.0
10773,1,6614958,Mission & Lowell St.,0.0,1431,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7626,598.0
10773,1,6614916,Mission & Lowell St.,0.0,1401,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7584,598.0
10773,1,6614914,Mission & Lowell St.,0.0,1404,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7582,598.0
10773,1,6614912,Mission & Lowell St.,0.0,1410,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7580,598.0
10773,1,6614910,Mission & Lowell St.,0.0,1412,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7578,598.0
10773,1,6614908,Mission & Lowell St.,0.0,1432,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7576,598.0
10773,1,6614906,Mission & Lowell St.,0.0,1408,132359,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7574,598.0
10773,1,6615229,Downtown,1.0,1431,132360,,,SFMTA_2015_8_11,,,,,,,,,,,,188,7897,599.0
