ORIG_TAZ_N,DEST_TAZ_N,EA_ES_DA,EA_ES_S2,EA_ES_S3,EA_PK_DA,EA_PK_S2,EA_PK_S3,EA_RN_DA,EA_RN_S2,EA_RN_S3,EA_TX_DA,EA_TX_S2,EA_TX_S3,EA_LI_DA,EA_LI_S2,EA_LI_S3,EA_VN_S3,EA_HT_S3,EA_CH_S3,AM_ES_DA,AM_ES_S2,AM_ES_S3,AM_PK_DA,AM_PK_S2,AM_PK_S3,AM_RN_DA,AM_RN_S2,AM_RN_S3,AM_TX_DA,AM_TX_S2,AM_TX_S3,AM_LI_DA,AM_LI_S2,AM_LI_S3,AM_VN_S3,AM_HT_S3,AM_CH_S3,MD_ES_DA,MD_ES_S2,MD_ES_S3,MD_PK_DA,MD_PK_S2,MD_PK_S3,MD_RN_DA,MD_RN_S2,MD_RN_S3,MD_TX_DA,MD_TX_S2,MD_TX_S3,MD_LI_DA,MD_LI_S2,MD_LI_S3,MD_VN_S3,MD_HT_S3,MD_CH_S3,PM_ES_DA,PM_ES_S2,PM_ES_S3,PM_PK_DA,PM_PK_S2,PM_PK_S3,PM_RN_DA,PM_RN_S2,PM_RN_S3,PM_TX_DA,PM_TX_S2,PM_TX_S3,PM_LI_DA,PM_LI_S2,PM_LI_S3,PM_VN_S3,PM_HT_S3,PM_CH_S3,EV_ES_DA,EV_ES_S2,EV_ES_S3,EV_PK_DA,EV_PK_S2,EV_PK_S3,EV_RN_DA,EV_RN_S2,EV_RN_S3,EV_TX_DA,EV_TX_S2,EV_TX_S3,EV_LI_DA,EV_LI_S2,EV_LI_S3,EV_VN_S3,EV_HT_S3,EV_CH_S3
200879,1,0.0232205950938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0633306615247,0.0189994035661,0.00633357542006,0.00211505035551,0.0,0.0,0.0064307012876,0.00214406626513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675522733462,0.0548854797984,0.0189992093775,0.00422962729303,0.00211471625063,0.0,0.0107180954453,0.00428717511133,0.00214417465902,0.0,0.0,0.0,0.00211881592604,0.00211930659656,0.0,0.0,0.0,0.0,0.0569976824525,0.0379977218978,0.0147765999816,0.00634467691912,0.00211524607612,0.0,0.00643071963638,0.00428732931473,0.0,0.0,0.0,0.0,0.00211934348705,0.0,0.0,0.0,0.0,0.0,0.0274431071952,0.0928842604843,0.02111018029,0.0169190899802,0.00211495085976,0.00211523045035,0.0107179043916,0.00428731693683,0.0021433972767,0.0,0.00212644752549,0.0,0.0,0.00211848073273,0.0,0.0,0.0,0.0
200879,2,0.0183001244515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528685002968,0.0162674064759,0.00406713474368,0.00203728404929,0.0,0.0,0.00619425685297,0.0020652331001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569349436742,0.0467673569443,0.0162672402104,0.00611116813088,0.0020369622288,0.0,0.012388814195,0.00412954398371,0.00206533750855,0.0,0.0,0.0,0.00204091116708,0.0020413837966,0.0,0.0,0.0,0.0,0.0488017671403,0.0325338837674,0.0121999654389,0.00814852724527,0.00203747257363,0.0,0.0061942745271,0.00412969251735,0.0,0.0,0.0,0.0,0.0020414193307,0.0,0.0,0.0,0.0,0.0,0.0244006867214,0.0772687561577,0.0183005998526,0.0224083857277,0.00407437642361,0.0020374575224,0.0103238278001,0.00412968059456,0.00206458870908,0.0,0.00204826216741,0.0,0.0,0.00204058829818,0.0,0.0,0.0,0.0
200879,3,0.0370820003318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101135548085,0.0303409919726,0.0101143680805,0.00337761791495,0.0,0.0,0.0102694726951,0.00342395471063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10787722763,0.0876490620447,0.0303406818642,0.00675447980767,0.00337708436802,0.0,0.0171162029765,0.0068463804764,0.00342412780963,0.0,0.0,0.0,0.00338363132189,0.00338441489545,0.0,0.0,0.0,0.0,0.0910221323387,0.0606802508862,0.0235974092484,0.0101320965578,0.00337793046988,0.0,0.0102695019971,0.00684662673066,0.0,0.0,0.0,0.0,0.00338447380752,0.0,0.0,0.0,0.0,0.0,0.0438251175737,0.148331003757,0.0337117851353,0.0270188467489,0.00337745902576,0.00337790551641,0.0171158978742,0.00684660696384,0.00342288637326,0.0,0.00339581856224,0.0,0.0,0.00338309603679,0.0,0.0,0.0,0.0
200879,4,0.0217013613121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0610367805456,0.0189894256151,0.00542592788988,0.00135896116546,0.0,0.0,0.00413185118441,0.00137760445414,0.0,0.0,0.0,0.0,0.00136068621998,0.0,0.0,0.0,0.0,0.0,0.0651054826259,0.0515411433471,0.0176328578479,0.00815285445181,0.00271749299309,0.0,0.00826390280871,0.00413189062187,0.00137767409933,0.0,0.00136630641349,0.0,0.00136138061807,0.00136169588346,0.0,0.0,0.0,0.0,0.0542549989305,0.0366214177599,0.0149195421742,0.00951201731059,0.00271817383954,0.0,0.00413186297386,0.00275469282661,0.0,0.0,0.0,0.0,0.00136171958633,0.0,0.0,0.00135714191493,0.0,0.0,0.0271272806201,0.0881635648859,0.0203455547537,0.0258182587345,0.00407669171248,0.00135907687991,0.00826375550177,0.00275468487357,0.001377174616,0.0,0.00136628406979,0.0,0.00136024138102,0.00136116524982,0.00136068579019,0.00135817575913,0.0,0.0
200879,5,0.0308350112924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925076132164,0.0274099590803,0.00685296682441,0.0,0.0,0.0,0.034790287996,0.00695967791167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095933207218,0.0788012116153,0.0274096789293,0.00686472338206,0.0,0.0,0.0661031505157,0.0278324960483,0.00696002976018,0.0,0.00345130002228,0.0,0.00343885742692,0.00343965378962,0.0,0.0,0.0,0.0,0.0822291151541,0.0548183525204,0.0205564761634,0.00686497871338,0.00343306352819,0.0,0.0313113485371,0.0243543099995,0.00348011398047,0.0,0.0,0.0,0.00343971366323,0.0,0.0,0.0,0.0,0.0,0.0411142258944,0.133621086947,0.030835812325,0.0205948771388,0.00343258438937,0.0,0.0591438698668,0.0278334167846,0.00695750636311,0.0,0.00345124358192,0.0,0.00343597970577,0.00343831340515,0.0,0.0,0.0,0.0
200879,6,0.0223709829473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671148201676,0.0198860873231,0.00497186793652,0.0,0.0,0.0,0.0252405595739,0.00504928746106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696001088632,0.0571707447925,0.0198858840719,0.00498039738858,0.0,0.0,0.047958226411,0.0201926403909,0.00504954272923,0.0,0.00250393856555,0.0,0.00249491138908,0.00249548915492,0.0,0.0,0.0,0.0,0.0596577090709,0.0397710387651,0.0149138449585,0.00498058263297,0.0024907078813,0.0,0.0227165684337,0.0176691958542,0.00252484326253,0.0,0.0,0.0,0.00249553259358,0.0,0.0,0.0,0.0,0.0,0.0298286138977,0.096942888366,0.0223715641011,0.0149417050931,0.00249036026325,0.0,0.0429092271664,0.0201933083905,0.00504771198974,0.0,0.00250389761774,0.0,0.00249282358537,0.00249451669807,0.0,0.0,0.0,0.0
200879,7,0.0377606870405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113285219791,0.0335663534159,0.00839217255676,0.0,0.0,0.0,0.0426043358508,0.00852285141177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117480216894,0.0965003016215,0.0335660103418,0.00840656968766,0.0,0.0,0.0809502015532,0.0340837939986,0.00852328228696,0.0,0.00422647680548,0.0,0.00421123954986,0.00421221477903,0.0,0.0,0.0,0.0,0.100698126993,0.0671307895421,0.0251735488501,0.0084068823675,0.00420414431662,0.0,0.0383440116727,0.0298243924498,0.00426176250223,0.0,0.0,0.0,0.00421228810051,0.0,0.0,0.0,0.0,0.0,0.0503486573165,0.163632956005,0.0377616679884,0.0252205748492,0.00420355756117,0.0,0.0724278366311,0.0340849215362,0.00852019212409,0.0,0.00422640768838,0.0,0.00420771548019,0.00421057333847,0.0,0.0,0.0,0.0
200879,8,0.0116727673517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333516937892,0.0100056161527,0.00333543757344,0.0,0.0,0.0,0.00338658676587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366866284032,0.0300159263813,0.0100055138876,0.00334115965923,0.0,0.0,0.00677333781818,0.00338661908998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0300165702691,0.0200106607907,0.00833761064488,0.00334128393267,0.00167092142386,0.0,0.00338659642885,0.00169337045085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150081640585,0.0500271584136,0.0116730705871,0.00835318590098,0.0016706882201,0.0,0.00507991281081,0.00338673112387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,9,0.0178520834764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510073750004,0.0153023776974,0.00510114767107,0.0,0.0,0.0,0.00517937416403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056107753456,0.0459057228875,0.0153022212953,0.00510989890805,0.0,0.0,0.0103589995843,0.00517942359984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045906707636,0.0306038813324,0.0127513653567,0.00511008896921,0.00255547188104,0.0,0.00517938894239,0.00258980494805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229531686468,0.0765104778649,0.0178525472382,0.0127751858239,0.00255511522414,0.0,0.00776911119862,0.00517959494211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,10,0.00768168685263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219482886939,0.00658455769198,0.0021950053645,0.0,0.0,0.0,0.00222866594106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241429630678,0.0197530662699,0.0065844903927,0.00219877099007,0.0,0.0,0.00445743999674,0.0022286872131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197534900036,0.013168739278,0.00548686632254,0.0021988527727,0.00109961029349,0.0,0.00222867230013,0.00111438368786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00987666532334,0.0329221814742,0.00768188640765,0.0054971161833,0.00109945682532,0.0,0.00334302040599,0.00222876094106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
