route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed
1644,1308A2330,72727A1308B2330,,Eastbound,1,,10,0
1649,1420A2567,89248A1420B2567,,Northbound,0,,8,0
1650,2935A4387,138027A2935B4387,,Westbound,0,,2,0
1639,1420A2567,89183A1420B2567,,Southbound,1,,19,0
1650,1306A2330,72826A1306B2330,,Westbound,0,,2,0
1650,1307A2330,72834A1307B2330,,Westbound,0,,2,0
1650,1306A2330,72852A1306B2330,,Westbound,0,,2,0
1650,1307A2330,72938A1307B2330,,Eastbound,1,,3,0
1650,1306A2330,72910A1306B2330,,Eastbound,1,,3,0
1640,1307A2330,73131A1307B2330,,Clockwise,1,,9,0
1650,2935A4387,137986A2935B4387,,Eastbound,1,,3,0
1639,1420A2567,129208A1420B2567,,Southbound,1,,19,0
1650,2935A4387,138028A2935B4387,,Westbound,0,,2,0
1650,1307A2330,72977A1307B2330,,Eastbound,1,,3,0
1650,1307A2330,72934A1307B2330,,Eastbound,1,,3,0
1650,1307A2330,72943A1307B2330,,Eastbound,1,,3,0
1650,1307A2330,72893A1307B2330,,Westbound,0,,2,0
1650,2935A4387,138042A2935B4387,,Westbound,0,,20,0
1646,1306A2330,72543A1306B2330,,Northbound,0,,21,0
1649,1420A2567,137958A1420B2567,,Southbound,1,,22,0
1650,1307A2330,72940A1307B2330,,Eastbound,1,,3,0
1650,1307A2330,72898A1307B2330,,Westbound,0,,2,0
1650,1307A2330,72882A1307B2330,,Westbound,0,,2,0
1650,2935A4387,137996A2935B4387,,Eastbound,1,,3,0
1644,1307A2330,72730A1307B2330,,Eastbound,1,,10,0
1650,1306A2330,72846A1306B2330,,Westbound,0,,2,0
1638,1420A2567,88476A1420B2567,,Southbound,1,,23,0
1650,1306A2330,72855A1306B2330,,Westbound,0,,2,0
1638,1420A2567,88473A1420B2567,,Northbound,0,,14,0
1649,1420A2567,89270A1420B2567,,Southbound,1,,24,0
1650,2935A4387,138019A2935B4387,,Westbound,0,,2,0
1650,1306A2330,72911A1306B2330,,Eastbound,1,,3,0
1650,1306A2330,72960A1306B2330,,Eastbound,1,,3,0
1650,1306A2330,72873A1306B2330,,Westbound,0,,2,0
1650,1307A2330,72891A1307B2330,,Westbound,0,,2,0
1646,1310A2330,72546A1310B2330,,Southbound,1,,25,0
1639,1420A2567,129206A1420B2567,,Southbound,1,,19,0
1646,1310A2330,72542A1310B2330,,Southbound,1,,26,0
1642,1420A2567,89205A1420B2567,,Southbound,1,,27,0
1650,1306A2330,72843A1306B2330,,Westbound,0,,2,0
1650,1307A2330,72976A1307B2330,,Eastbound,1,,3,0
1650,1306A2330,72951A1306B2330,,Eastbound,1,,3,0
1641,1420A2567,89195A1420B2567,,Southbound,1,,5,0
1650,1307A2330,72886A1307B2330,,Westbound,0,,2,0
1650,1306A2330,72871A1306B2330,,Westbound,0,,2,0
1650,1306A2330,72954A1306B2330,,Eastbound,1,,3,0
1649,1420A2567,93476A1420B2567,,Southbound,1,,22,0
1650,1306A2330,72862A1306B2330,,Westbound,0,,2,0
1650,1306A2330,72854A1306B2330,,Westbound,0,,2,0
1650,1306A2330,72842A1306B2330,,Westbound,0,,2,0
1644,1307A2330,72802A1307B2330,,Westbound,0,,1,0
1650,2935A4387,138010A2935B4387,,Eastbound,1,,12,0
1650,1306A2330,72858A1306B2330,,Westbound,0,,2,0
1650,1306A2330,72861A1306B2330,,Westbound,0,,2,0
1650,1306A2330,72875A1306B2330,,Westbound,0,,2,0
1650,1307A2330,72889A1307B2330,,Westbound,0,,2,0
1650,1306A2330,72959A1306B2330,,Eastbound,1,,3,0
1644,1308A2330,72726A1308B2330,,Eastbound,1,,10,0
1650,1307A2330,72883A1307B2330,,Westbound,0,,2,0
1649,1420A2567,89272A1420B2567,,Southbound,1,,24,0
1650,1306A2330,72926A1306B2330,,Eastbound,1,,3,0
1650,2935A4387,137985A2935B4387,,Eastbound,1,,3,0
1644,1307A2330,72791A1307B2330,,Westbound,0,,1,0
1861,1420A2567,89245A1420B2567,,Eastbound,1,,28,2
1650,1306A2330,72933A1306B2330,,Eastbound,1,,12,0
1644,1308A2330,72798A1308B2330,,Westbound,0,,1,0
1640,1307A2330,137954A1307B2330,,Clockwise,1,,9,0
1639,1420A2567,89186A1420B2567,,Southbound,1,,19,0
1644,1420A2567,89236A1420B2567,,Eastbound,1,,16,0
1649,1420A2567,93478A1420B2567,,Northbound,0,,8,0
1650,1306A2330,72866A1306B2330,,Westbound,0,,2,0
1650,1306A2330,72839A1306B2330,,Westbound,0,,2,0
1650,2935A4387,138004A2935B4387,,Eastbound,1,,3,0
1650,1307A2330,72947A1307B2330,,Eastbound,1,,3,0
1638,1307A2330,72629A1307B2330,,Northbound,0,,29,0
1650,1307A2330,72877A1307B2330,,Westbound,0,,2,0
1650,2935A4387,138009A2935B4387,,Eastbound,1,,3,0
1650,1306A2330,72837A1306B2330,,Westbound,0,,2,0
1649,1420A2567,89265A1420B2567,,Southbound,1,,24,0
1647,1306A2330,73058A1306B2330,,Northbound,0,,30,0
1650,1307A2330,72974A1307B2330,,Eastbound,1,,3,0
1644,1308A2330,72725A1308B2330,,Eastbound,1,,10,0
1650,1307A2330,72971A1307B2330,,Eastbound,1,,3,0
1644,1307A2330,72728A1307B2330,,Eastbound,1,,10,0
1644,1307A2330,72804A1307B2330,,Westbound,0,,1,0
1650,1307A2330,72935A1307B2330,,Eastbound,1,,3,0
1650,1306A2330,72838A1306B2330,,Westbound,0,,2,0
1644,1307A2330,72794A1307B2330,,Westbound,0,,1,0
1644,1307A2330,72736A1307B2330,,Eastbound,1,,10,0
1644,1308A2330,72762A1308B2330,,Eastbound,1,,10,0
1650,1306A2330,72853A1306B2330,,Westbound,0,,2,0
1650,2935A4387,138023A2935B4387,,Westbound,0,,2,0
1649,1420A2567,89247A1420B2567,,Northbound,0,,31,0
1650,1306A2330,72845A1306B2330,,Westbound,0,,2,0
1642,1420A2567,89204A1420B2567,,Southbound,1,,27,0
1650,1306A2330,72822A1306B2330,,Westbound,0,,2,0
1639,1420A2567,89181A1420B2567,,Southbound,1,,32,0
1650,1307A2330,72970A1307B2330,,Eastbound,1,,3,0
1650,1306A2330,72903A1306B2330,,Eastbound,1,,33,0
1649,1420A2567,128983A1420B2567,,Southbound,1,,24,0
1650,1307A2330,72881A1307B2330,,Westbound,0,,2,0
1641,1420A2567,89197A1420B2567,,Southbound,1,,5,0
1649,1420A2567,89267A1420B2567,,Southbound,1,,24,0
1647,1310A2330,73054A1310B2330,,Southbound,1,,34,0
1650,2935A4387,138024A2935B4387,,Westbound,0,,2,0
1649,1420A2567,137974A1420B2567,,Northbound,0,,8,0
1642,1420A2567,89206A1420B2567,,Southbound,1,,27,0
1640,1307A2330,73129A1307B2330,,Clockwise,1,,9,0
1650,1307A2330,72897A1307B2330,,Westbound,0,,2,0
1650,1306A2330,72965A1306B2330,,Eastbound,1,,3,0
1650,1306A2330,72820A1306B2330,,Westbound,0,,2,0
1650,1306A2330,72928A1306B2330,,Eastbound,1,,3,0
1650,1306A2330,72904A1306B2330,,Eastbound,1,,33,0
1650,1306A2330,72863A1306B2330,,Westbound,0,,2,0
1640,1307A2330,73137A1307B2330,,Clockwise,1,,35,0
1650,2935A4387,137994A2935B4387,,Eastbound,1,,3,0
1650,1306A2330,72851A1306B2330,,Westbound,0,,2,0
1650,1306A2330,72809A1306B2330,,Eastbound,1,,36,0
1650,1306A2330,72857A1306B2330,,Westbound,0,,2,0
1650,2935A4387,137995A2935B4387,,Eastbound,1,,3,0
1650,2935A4387,138026A2935B4387,,Westbound,0,,2,0
1650,1306A2330,72967A1306B2330,,Eastbound,1,,12,0
1647,1310A2330,73056A1310B2330,,Southbound,1,,37,0
1650,2935A4387,138002A2935B4387,,Eastbound,1,,3,0
1649,1420A2567,93475A1420B2567,,Southbound,1,,24,0
1650,1306A2330,72905A1306B2330,,Eastbound,1,,33,0
1650,1306A2330,72966A1306B2330,,Eastbound,1,,3,0
1650,1307A2330,72814A1307B2330,,Westbound,0,,13,0
1650,1306A2330,72808A1306B2330,,Eastbound,1,,36,0
1650,1306A2330,72807A1306B2330,,Eastbound,1,,36,0
1649,1420A2567,128982A1420B2567,,Southbound,1,,24,0
1649,1420A2567,137973A1420B2567,,Northbound,0,,8,0
1650,1306A2330,72908A1306B2330,,Eastbound,1,,33,0
1650,2935A4387,138014A2935B4387,,Westbound,0,,2,0
1649,1420A2567,128947A1420B2567,,Southbound,1,,24,0
1640,1307A2330,73120A1307B2330,,Clockwise,1,,9,0
1641,1421A2567,89289A1421B2567,,Northbound,0,,38,0
1650,1307A2330,72918A1307B2330,,Eastbound,1,,3,0
1642,1420A2567,89201A1420B2567,,Northbound,0,,39,0
1650,1307A2330,72980A1307B2330,,Eastbound,1,,3,0
1650,2935A4387,138008A2935B4387,,Eastbound,1,,3,0
1650,1307A2330,72939A1307B2330,,Eastbound,1,,3,0
1644,1307A2330,72800A1307B2330,,Westbound,0,,1,0
1644,1307A2330,72789A1307B2330,,Westbound,0,,18,0
1640,1420A2567,137950A1420B2567,,Clockwise,1,,40,0
1644,1307A2330,72723A1307B2330,,Eastbound,1,,10,0
1646,1306A2330,72544A1306B2330,,Northbound,0,,41,0
1650,2935A4387,138031A2935B4387,,Westbound,0,,2,0
1650,1306A2330,72874A1306B2330,,Westbound,0,,2,0
1650,2935A4387,137999A2935B4387,,Eastbound,1,,3,0
1650,1306A2330,72819A1306B2330,,Westbound,0,,2,0
1650,1307A2330,72831A1307B2330,,Westbound,0,,2,0
1649,1420A2567,89249A1420B2567,,Northbound,0,,42,0
1650,1306A2330,72870A1306B2330,,Westbound,0,,2,0
1650,1306A2330,72810A1306B2330,,Eastbound,1,,36,0
1650,1306A2330,72899A1306B2330,,Westbound,0,,20,0
1650,1306A2330,72909A1306B2330,,Eastbound,1,,33,0
1649,1420A2567,89269A1420B2567,,Southbound,1,,24,0
1650,1307A2330,72972A1307B2330,,Eastbound,1,,3,0
1650,1307A2330,72878A1307B2330,,Westbound,0,,2,0
1650,1306A2330,72969A1306B2330,,Eastbound,1,,3,0
1650,2935A4387,138043A2935B4387,,Westbound,0,,20,0
1650,1307A2330,72896A1307B2330,,Westbound,0,,2,0
1644,1308A2330,72799A1308B2330,,Westbound,0,,1,0
1650,1307A2330,72946A1307B2330,,Eastbound,1,,3,0
1650,1306A2330,72812A1306B2330,,Eastbound,1,,36,0
1650,2935A4387,138016A2935B4387,,Westbound,0,,2,0
1650,1306A2330,72916A1306B2330,,Eastbound,1,,3,0
1650,1307A2330,72921A1307B2330,,Eastbound,1,,3,0
1650,1307A2330,72888A1307B2330,,Westbound,0,,2,0
1649,1420A2567,137977A1420B2567,,Northbound,0,,8,0
1644,1307A2330,72739A1307B2330,,Eastbound,1,,10,0
1650,2935A4387,138003A2935B4387,,Eastbound,1,,3,0
1650,1306A2330,72930A1306B2330,,Eastbound,1,,12,0
1650,1307A2330,72840A1307B2330,,Westbound,0,,2,0
1650,2935A4387,138001A2935B4387,,Eastbound,1,,3,0
1650,1306A2330,72836A1306B2330,,Westbound,0,,2,0
1650,1307A2330,72919A1307B2330,,Eastbound,1,,3,0
1650,1307A2330,72979A1307B2330,,Eastbound,1,,3,0
1650,1306A2330,72906A1306B2330,,Eastbound,1,,33,0
1650,2935A4387,138006A2935B4387,,Eastbound,1,,3,0
1650,2935A4387,138045A2935B4387,,Westbound,0,,2,0
1650,1307A2330,72887A1307B2330,,Westbound,0,,2,0
1650,2935A4387,138032A2935B4387,,Westbound,0,,2,0
1650,2935A4387,138029A2935B4387,,Westbound,0,,2,0
1650,2935A4387,138015A2935B4387,,Westbound,0,,2,0
1650,1307A2330,72879A1307B2330,,Westbound,0,,2,0
1644,1307A2330,72735A1307B2330,,Eastbound,1,,10,0
1644,1308A2330,72797A1308B2330,,Westbound,0,,1,0
1650,1306A2330,72859A1306B2330,,Westbound,0,,2,0
1640,1307A2330,73119A1307B2330,,Clockwise,1,,9,0
1650,1306A2330,72824A1306B2330,,Westbound,0,,2,0
1650,1307A2330,72894A1307B2330,,Westbound,0,,2,0
1650,1306A2330,72902A1306B2330,,Eastbound,1,,33,0
1650,1306A2330,72955A1306B2330,,Eastbound,1,,3,0
1650,1307A2330,72830A1307B2330,,Westbound,0,,2,0
1650,1306A2330,72847A1306B2330,,Westbound,0,,2,0
1649,1420A2567,89263A1420B2567,,Northbound,0,,8,0
1647,1312A2330,73055A1312B2330,,Southbound,1,,34,0
1650,2935A4387,137983A2935B4387,,Eastbound,1,,3,0
1650,1307A2330,72884A1307B2330,,Westbound,0,,2,0
1642,1420A2567,89200A1420B2567,,Northbound,0,,39,0
1650,2935A4387,138021A2935B4387,,Westbound,0,,2,0
1650,1306A2330,72915A1306B2330,,Eastbound,1,,3,0
1650,2935A4387,138007A2935B4387,,Eastbound,1,,3,0
1646,1312A2330,72545A1312B2330,,Southbound,1,,43,0
1649,1420A2567,89253A1420B2567,,Northbound,0,,42,0
1641,1420A2567,89187A1420B2567,,Northbound,0,,38,0
1650,1306A2330,72900A1306B2330,,Eastbound,1,,33,0
1639,1420A2567,89185A1420B2567,,Southbound,1,,44,0
1644,1307A2330,72732A1307B2330,,Eastbound,1,,10,0
1650,1307A2330,72885A1307B2330,,Westbound,0,,2,0
1650,1306A2330,72957A1306B2330,,Eastbound,1,,3,0
1644,1420A2567,89233A1420B2567,,Westbound,0,,6,0
1650,1306A2330,72953A1306B2330,,Eastbound,1,,3,0
1640,1307A2330,73118A1307B2330,,Clockwise,1,,9,0
1650,1307A2330,72920A1307B2330,,Eastbound,1,,12,0
1650,1307A2330,72978A1307B2330,,Eastbound,1,,3,0
1640,1307A2330,73130A1307B2330,,Clockwise,1,,9,0
1650,1306A2330,72867A1306B2330,,Westbound,0,,2,0
1644,1308A2330,72795A1308B2330,,Westbound,0,,1,0
1650,1307A2330,72949A1307B2330,,Eastbound,1,,3,0
1642,1420A2567,89199A1420B2567,,Northbound,0,,39,0
1861,1421A2567,89298A1421B2567,,Eastbound,1,,28,2
1650,1306A2330,72956A1306B2330,,Eastbound,1,,3,0
1650,1306A2330,72925A1306B2330,,Eastbound,1,,3,0
1650,1306A2330,72927A1306B2330,,Eastbound,1,,3,0
1650,1306A2330,72932A1306B2330,,Eastbound,1,,3,0
1650,1306A2330,72849A1306B2330,,Westbound,0,,2,0
1650,2935A4387,138025A2935B4387,,Westbound,0,,2,0
1650,1307A2330,72922A1307B2330,,Eastbound,1,,12,0
1650,1306A2330,72923A1306B2330,,Eastbound,1,,3,0
1640,1307A2330,73132A1307B2330,,Clockwise,1,,9,0
1650,1306A2330,72872A1306B2330,,Westbound,0,,2,0
1650,1306A2330,72844A1306B2330,,Westbound,0,,2,0
1644,1420A2567,89237A1420B2567,,Eastbound,1,,16,0
1650,1306A2330,72821A1306B2330,,Westbound,0,,20,0
1650,1306A2330,72815A1306B2330,,Westbound,0,,13,0
1649,1420A2567,137971A1420B2567,,Northbound,0,,31,0
1640,1420A2567,89175A1420B2567,,Clockwise,1,,45,0
1644,1307A2330,72803A1307B2330,,Westbound,0,,1,0
1650,1306A2330,72912A1306B2330,,Eastbound,1,,3,0
1641,1420A2567,89190A1420B2567,,Southbound,1,,5,0
1639,1420A2567,89182A1420B2567,,Southbound,1,,19,0
1650,1307A2330,72829A1307B2330,,Westbound,0,,2,0
1650,1306A2330,72860A1306B2330,,Westbound,0,,2,0
1644,1307A2330,72805A1307B2330,,Westbound,0,,1,0
1650,1307A2330,72936A1307B2330,,Eastbound,1,,3,0
1650,1306A2330,72952A1306B2330,,Eastbound,1,,3,0
1640,1307A2330,73115A1307B2330,,Clockwise,1,,9,0
1650,1306A2330,72813A1306B2330,,Westbound,0,,13,0
1650,1307A2330,72917A1307B2330,,Eastbound,1,,3,0
1650,1306A2330,72961A1306B2330,,Eastbound,1,,3,0
1641,1420A2567,89194A1420B2567,,Southbound,1,,5,0
1650,1306A2330,72958A1306B2330,,Eastbound,1,,3,0
1650,1307A2330,72833A1307B2330,,Westbound,0,,2,0
1650,2935A4387,137997A2935B4387,,Eastbound,1,,3,0
1644,1308A2330,72724A1308B2330,,Eastbound,1,,10,0
1644,1307A2330,72790A1307B2330,,Westbound,0,,1,0
1650,1306A2330,72856A1306B2330,,Westbound,0,,2,0
1650,1306A2330,72914A1306B2330,,Eastbound,1,,3,0
1644,1308A2330,72796A1308B2330,,Westbound,0,,1,0
1650,1307A2330,72895A1307B2330,,Westbound,0,,2,0
1650,1307A2330,72973A1307B2330,,Eastbound,1,,3,0
1644,1307A2330,72801A1307B2330,,Westbound,0,,1,0
1650,2935A4387,138020A2935B4387,,Westbound,0,,2,0
1644,1307A2330,72737A1307B2330,,Eastbound,1,,10,0
1650,1307A2330,72945A1307B2330,,Eastbound,1,,3,0
1650,1306A2330,72907A1306B2330,,Eastbound,1,,33,0
1650,1306A2330,72841A1306B2330,,Westbound,0,,2,0
1650,1306A2330,72901A1306B2330,,Eastbound,1,,33,0
1650,2935A4387,138017A2935B4387,,Westbound,0,,2,0
1650,1307A2330,72948A1307B2330,,Eastbound,1,,3,0
1650,1307A2330,72832A1307B2330,,Westbound,0,,2,0
1650,1307A2330,72941A1307B2330,,Eastbound,1,,3,0
1644,1307A2330,72765A1307B2330,,Westbound,0,,1,0
1650,1306A2330,72823A1306B2330,,Westbound,0,,2,0
1644,1420A2567,89232A1420B2567,,Westbound,0,,6,0
1650,1307A2330,72876A1307B2330,,Westbound,0,,2,0
1650,2935A4387,138005A2935B4387,,Eastbound,1,,3,0
1650,1307A2330,72892A1307B2330,,Westbound,0,,2,0
1650,1307A2330,72835A1307B2330,,Westbound,0,,2,0
1650,1306A2330,72950A1306B2330,,Eastbound,1,,3,0
1640,1420A2567,137949A1420B2567,,Clockwise,1,,40,0
1650,1307A2330,72880A1307B2330,,Westbound,0,,2,0
1650,1306A2330,72811A1306B2330,,Eastbound,1,,36,0
1650,1306A2330,72816A1306B2330,,Westbound,0,,2,0
1644,1307A2330,72734A1307B2330,,Eastbound,1,,10,0
1650,1306A2330,72913A1306B2330,,Eastbound,1,,3,0
1644,1307A2330,72731A1307B2330,,Eastbound,1,,10,0
1650,1306A2330,72963A1306B2330,,Eastbound,1,,3,0
1644,1307A2330,72733A1307B2330,,Eastbound,1,,10,0
1650,2935A4387,138022A2935B4387,,Westbound,0,,2,0
1642,1421A2567,i0-frequency_id8526-89297A1421B2567,,Southbound,1,,27,0
1642,1421A2567,i1-frequency_id8526-89297A1421B2567,,Southbound,1,,27,0
1642,1421A2567,i2-frequency_id8526-89297A1421B2567,,Southbound,1,,27,0
1642,1421A2567,i3-frequency_id8526-89297A1421B2567,,Southbound,1,,27,0
1642,1421A2567,i4-frequency_id8526-89297A1421B2567,,Southbound,1,,27,0
1642,1421A2567,i5-frequency_id8526-89297A1421B2567,,Southbound,1,,27,0
1642,1421A2567,i6-frequency_id8526-89297A1421B2567,,Southbound,1,,27,0
1642,1421A2567,i7-frequency_id8526-89297A1421B2567,,Southbound,1,,27,0
1642,1421A2567,i8-frequency_id8526-89297A1421B2567,,Southbound,1,,27,0
1642,1421A2567,i9-frequency_id8526-89297A1421B2567,,Southbound,1,,27,0
1642,1421A2567,i10-frequency_id8526-89297A1421B2567,,Southbound,1,,27,0
1642,1421A2567,i11-frequency_id8526-89297A1421B2567,,Southbound,1,,27,0
1639,1420A2567,i0-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i1-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i2-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i3-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i4-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i5-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i6-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i7-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i8-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i9-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i10-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i11-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i12-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i13-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i14-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i15-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i16-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i17-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i18-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i19-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i20-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i21-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i22-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i23-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i24-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i25-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i26-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1639,1420A2567,i27-frequency_id8442-88478A1420B2567,,Northbound,0,,46,0
1649,2935A4387,i0-frequency_id15190-137968A2935B4387,,Southbound,1,,47,0
1649,2935A4387,i1-frequency_id15190-137968A2935B4387,,Southbound,1,,47,0
1649,2935A4387,i2-frequency_id15190-137968A2935B4387,,Southbound,1,,47,0
1649,2935A4387,i3-frequency_id15190-137968A2935B4387,,Southbound,1,,47,0
1649,2935A4387,i4-frequency_id15190-137968A2935B4387,,Southbound,1,,47,0
1875,1483A2726,i0-frequency_id8893-93491A1483B2726,,Eastbound,1,,48,0
1875,1483A2726,i1-frequency_id8893-93491A1483B2726,,Eastbound,1,,48,0
1875,1483A2726,i2-frequency_id8893-93491A1483B2726,,Eastbound,1,,48,0
1875,1483A2726,i3-frequency_id8893-93491A1483B2726,,Eastbound,1,,48,0
1875,1483A2726,i4-frequency_id8893-93491A1483B2726,,Eastbound,1,,48,0
1875,1483A2726,i5-frequency_id8893-93491A1483B2726,,Eastbound,1,,48,0
1875,1483A2726,i6-frequency_id8893-93491A1483B2726,,Eastbound,1,,48,0
1875,1483A2726,i7-frequency_id8893-93491A1483B2726,,Eastbound,1,,48,0
1875,1483A2726,i8-frequency_id8893-93491A1483B2726,,Eastbound,1,,48,0
1875,1483A2726,i9-frequency_id8893-93491A1483B2726,,Eastbound,1,,48,0
1875,1483A2726,i10-frequency_id8893-93491A1483B2726,,Eastbound,1,,48,0
1649,2935A4387,i0-frequency_id15194-137970A2935B4387,,Southbound,1,,49,0
1649,2935A4387,i1-frequency_id15194-137970A2935B4387,,Southbound,1,,49,0
1649,2935A4387,i2-frequency_id15194-137970A2935B4387,,Southbound,1,,49,0
1651,1421A2567,i0-frequency_id13066-129141A1421B2567,,Northbound,0,,50,0
1651,1421A2567,i1-frequency_id13066-129141A1421B2567,,Northbound,0,,50,0
1651,1421A2567,i2-frequency_id13066-129141A1421B2567,,Northbound,0,,50,0
1651,1421A2567,i3-frequency_id13066-129141A1421B2567,,Northbound,0,,50,0
1651,1421A2567,i4-frequency_id13066-129141A1421B2567,,Northbound,0,,50,0
1651,1421A2567,i5-frequency_id13066-129141A1421B2567,,Northbound,0,,50,0
1651,1421A2567,i6-frequency_id13066-129141A1421B2567,,Northbound,0,,50,0
1651,1421A2567,i7-frequency_id13066-129141A1421B2567,,Northbound,0,,50,0
1651,1421A2567,i0-frequency_id8533-89287A1421B2567,,Southbound,1,,51,0
1651,1421A2567,i1-frequency_id8533-89287A1421B2567,,Southbound,1,,51,0
1651,1421A2567,i2-frequency_id8533-89287A1421B2567,,Southbound,1,,51,0
1651,1421A2567,i3-frequency_id8533-89287A1421B2567,,Southbound,1,,51,0
1651,1421A2567,i4-frequency_id8533-89287A1421B2567,,Southbound,1,,51,0
1651,1421A2567,i5-frequency_id8533-89287A1421B2567,,Southbound,1,,51,0
