trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
36115A1162B2143,7:24:00,7:24:00,757836,11,Downtown Santa Rosa,0,0,2.85502869
36115A1162B2143,7:27:00,7:27:00,757712,12,Downtown Santa Rosa,0,0,3.52747699
36115A1162B2143,,,757713,13,Downtown Santa Rosa,0,0,3.7032993
36115A1162B2143,,,757714,14,Downtown Santa Rosa,0,0,4.11522013
36115A1162B2143,,,757715,15,Downtown Santa Rosa,0,0,4.43246497
36115A1162B2143,,,757716,16,Downtown Santa Rosa,0,0,4.59200803
36115A1162B2143,7:35:00,7:35:00,757068,17,Downtown Santa Rosa,0,0,5.08786663
35754A1165B2143,13:00:00,13:00:00,757457,1,Downtown Santa Rosa Coddingtown Mall,0,0,0
35754A1165B2143,,,757461,2,Downtown Santa Rosa Coddingtown Mall,0,0,0.17388402
35754A1165B2143,,,757465,3,Downtown Santa Rosa Coddingtown Mall,0,0,0.57959677
35754A1165B2143,,,757466,4,Downtown Santa Rosa Coddingtown Mall,0,0,0.97574627
35754A1165B2143,,,757467,5,Downtown Santa Rosa Coddingtown Mall,0,0,1.11209591
35754A1165B2143,,,757468,6,Downtown Santa Rosa Coddingtown Mall,0,0,1.27361643
35754A1165B2143,13:04:00,13:04:00,757469,7,Downtown Santa Rosa Coddingtown Mall,0,0,1.48378217
35754A1165B2143,,,757470,8,Downtown Santa Rosa Coddingtown Mall,0,0,1.82404679
35754A1165B2143,,,757471,9,Downtown Santa Rosa Coddingtown Mall,0,0,1.95565874
35754A1165B2143,,,757474,10,Downtown Santa Rosa Coddingtown Mall,0,0,2.15632736
35754A1165B2143,,,757475,11,Downtown Santa Rosa Coddingtown Mall,0,0,2.34598169
35754A1165B2143,13:10:00,13:10:00,757476,12,Downtown Santa Rosa Coddingtown Mall,0,0,2.88364571
35754A1165B2143,,,757482,13,Downtown Santa Rosa Coddingtown Mall,0,0,3.13925149
35754A1165B2143,,,757483,14,Downtown Santa Rosa Coddingtown Mall,0,0,3.47952602
35754A1165B2143,,,757484,15,Downtown Santa Rosa Coddingtown Mall,0,0,3.64459434
35754A1165B2143,,,757485,16,Downtown Santa Rosa Coddingtown Mall,0,0,3.78171912
35754A1165B2143,,,757486,17,Downtown Santa Rosa Coddingtown Mall,0,0,3.86841021
35754A1165B2143,,,757487,18,Downtown Santa Rosa Coddingtown Mall,0,0,4.03105731
35754A1165B2143,,,757488,19,Downtown Santa Rosa Coddingtown Mall,0,0,4.15908578
35754A1165B2143,13:17:00,13:17:00,757489,20,Downtown Santa Rosa Coddingtown Mall,0,0,4.49192374
35754A1165B2143,,,757490,21,Downtown Santa Rosa Coddingtown Mall,0,0,4.6744724
35754A1165B2143,,,757491,22,Downtown Santa Rosa Coddingtown Mall,0,0,4.90985524
35754A1165B2143,,,757492,23,Downtown Santa Rosa Coddingtown Mall,0,0,5.24559335
35754A1165B2143,,,757494,24,Downtown Santa Rosa Coddingtown Mall,0,0,5.37330185
35754A1165B2143,,,757495,25,Downtown Santa Rosa Coddingtown Mall,0,0,5.44334706
35754A1165B2143,,,757496,26,Downtown Santa Rosa Coddingtown Mall,0,0,5.58883564
35754A1165B2143,13:22:00,13:22:00,757497,27,Downtown Santa Rosa Coddingtown Mall,0,0,6.20808603
35754A1165B2143,,,757498,28,Downtown Santa Rosa Coddingtown Mall,0,0,7.63226546
35754A1165B2143,,,757499,29,Downtown Santa Rosa Coddingtown Mall,0,0,7.81474568
35754A1165B2143,,,757500,30,Downtown Santa Rosa Coddingtown Mall,0,0,8.12552087
35754A1165B2143,13:27:00,13:27:00,757501,31,Downtown Santa Rosa Coddingtown Mall,0,0,8.34942395
35754A1165B2143,,,757502,32,Downtown Santa Rosa Coddingtown Mall,0,0,9.00415514
35754A1165B2143,13:31:00,13:31:00,757503,33,Downtown Santa Rosa Coddingtown Mall,0,0,9.48871627
35754A1165B2143,,,757504,34,Downtown Santa Rosa Coddingtown Mall,0,0,9.65593916
35754A1165B2143,,,757505,35,Downtown Santa Rosa Coddingtown Mall,0,0,11.36301218
35754A1165B2143,,,757506,36,Downtown Santa Rosa Coddingtown Mall,0,0,11.90577792
35754A1165B2143,,,757507,37,Downtown Santa Rosa Coddingtown Mall,0,0,13.94157138
35754A1165B2143,,,757508,38,Downtown Santa Rosa Coddingtown Mall,0,0,14.25056557
35754A1165B2143,13:40:00,13:40:00,757509,39,Downtown Santa Rosa Coddingtown Mall,0,0,14.66051773
35754A1165B2143,,,757510,40,Downtown Santa Rosa Coddingtown Mall,0,0,14.96801356
35754A1165B2143,,,757511,41,Downtown Santa Rosa Coddingtown Mall,0,0,15.62375551
35754A1165B2143,,,757513,42,Downtown Santa Rosa Coddingtown Mall,0,0,16.52284887
35754A1165B2143,,,757514,43,Downtown Santa Rosa Coddingtown Mall,0,0,16.71927772
35754A1165B2143,,,757515,44,Downtown Santa Rosa Coddingtown Mall,0,0,16.96184504
35754A1165B2143,13:44:00,13:44:00,757516,45,Downtown Santa Rosa Coddingtown Mall,0,0,17.23728876
