trip_id,headway_secs,start_time,end_time
11300,9000,10:00:00,15:00:00
11303,14400,06:00:00,10:00:00
11295,14400,15:00:00,19:00:00
11298,7200,06:00:00,10:00:00
11297,14400,15:00:00,19:00:00
11304,14400,15:00:00,19:00:00
11301,18000,10:00:00,15:00:00
11360,900,03:00:00,06:00:00
11450,225,15:00:00,19:00:00
11449,300,10:00:00,15:00:00
11382,240,06:00:00,10:00:00
11345,600,19:00:00,03:00:00
11713,232,15:00:00,19:00:00
11712,252,06:00:00,10:00:00
11701,900,03:00:00,06:00:00
11628,771,19:00:00,03:00:00
11738,300,10:00:00,15:00:00
19507,626,06:00:00,10:00:00
21203,1028,06:00:00,10:00:00
21200,960,06:00:00,10:00:00
19565,1309,06:00:00,10:00:00
19465,960,15:00:00,19:00:00
19487,1028,15:00:00,19:00:00
21197,800,06:00:00,10:00:00
19534,1309,06:00:00,10:00:00
20411,18000,10:00:00,15:00:00
19494,1440,15:00:00,19:00:00
21260,1309,15:00:00,19:00:00
19495,1107,15:00:00,19:00:00
19491,1200,15:00:00,19:00:00
11864,800,06:00:00,10:00:00
11853,2160,19:00:00,03:00:00
11797,1800,03:00:00,06:00:00
11848,757,15:00:00,19:00:00
11829,1200,10:00:00,15:00:00
11787,981,19:00:00,03:00:00
11780,757,15:00:00,19:00:00
11869,900,06:00:00,10:00:00
11948,720,15:00:00,19:00:00
11940,5400,19:00:00,03:00:00
11761,1200,10:00:00,15:00:00
11919,1200,10:00:00,15:00:00
11904,757,06:00:00,10:00:00
11887,1200,03:00:00,06:00:00
11958,1200,10:00:00,15:00:00
11956,900,06:00:00,10:00:00
11881,1200,19:00:00,03:00:00
11991,720,15:00:00,19:00:00
12246,450,10:00:00,15:00:00
12230,378,06:00:00,10:00:00
12187,378,15:00:00,19:00:00
20636,533,15:00:00,19:00:00
20629,514,10:00:00,15:00:00
20599,450,06:00:00,10:00:00
12183,830,19:00:00,03:00:00
12200,900,03:00:00,06:00:00
12077,461,10:00:00,15:00:00
12071,378,06:00:00,10:00:00
12133,5400,19:00:00,03:00:00
12132,389,15:00:00,19:00:00
20785,580,10:00:00,15:00:00
20763,334,06:00:00,10:00:00
12142,496,15:00:00,19:00:00
12007,675,19:00:00,03:00:00
12044,900,03:00:00,06:00:00
12385,1080,19:00:00,03:00:00
12321,654,15:00:00,19:00:00
12375,720,10:00:00,15:00:00
12374,720,06:00:00,10:00:00
12415,692,10:00:00,15:00:00
12461,1200,19:00:00,03:00:00
12454,2057,15:00:00,19:00:00
12407,720,06:00:00,10:00:00
12450,960,15:00:00,19:00:00
12542,654,06:00:00,10:00:00
12628,1350,19:00:00,03:00:00
12600,654,15:00:00,19:00:00
12596,720,10:00:00,15:00:00
12552,1800,03:00:00,06:00:00
12554,1350,19:00:00,03:00:00
12608,1440,06:00:00,10:00:00
12623,1200,06:00:00,10:00:00
12604,1800,03:00:00,06:00:00
12598,654,15:00:00,19:00:00
12487,720,10:00:00,15:00:00
20836,847,15:00:00,19:00:00
20852,960,06:00:00,10:00:00
20421,480,15:00:00,19:00:00
20352,464,06:00:00,10:00:00
20820,400,15:00:00,19:00:00
20405,2400,15:00:00,19:00:00
20403,450,10:00:00,15:00:00
20276,400,06:00:00,10:00:00
12677,1200,03:00:00,06:00:00
20445,400,15:00:00,19:00:00
12653,830,19:00:00,03:00:00
20301,3600,10:00:00,15:00:00
20223,514,06:00:00,10:00:00
20347,450,10:00:00,15:00:00
20327,2880,06:00:00,10:00:00
12693,720,19:00:00,03:00:00
12714,600,03:00:00,06:00:00
12856,757,06:00:00,10:00:00
12841,1800,03:00:00,06:00:00
12785,720,10:00:00,15:00:00
12822,720,15:00:00,19:00:00
12863,900,19:00:00,03:00:00
12857,800,06:00:00,10:00:00
12818,900,15:00:00,19:00:00
12786,692,10:00:00,15:00:00
12989,720,15:00:00,19:00:00
12962,720,10:00:00,15:00:00
12912,720,06:00:00,10:00:00
12870,900,03:00:00,06:00:00
13012,900,19:00:00,03:00:00
12988,1028,15:00:00,19:00:00
12959,720,10:00:00,15:00:00
12909,720,06:00:00,10:00:00
20995,3600,03:00:00,06:00:00
20994,960,06:00:00,10:00:00
20991,1200,10:00:00,15:00:00
20990,1028,15:00:00,19:00:00
21004,1800,19:00:00,03:00:00
20988,1200,06:00:00,10:00:00
20987,1200,10:00:00,15:00:00
20964,1800,19:00:00,03:00:00
20953,1200,15:00:00,19:00:00
21114,1350,19:00:00,03:00:00
21106,757,06:00:00,10:00:00
21095,1200,03:00:00,06:00:00
21081,1200,15:00:00,19:00:00
21061,1200,10:00:00,15:00:00
21089,1200,19:00:00,03:00:00
21083,1200,15:00:00,19:00:00
21062,1200,10:00:00,15:00:00
21032,1107,06:00:00,10:00:00
21007,1800,03:00:00,06:00:00
13247,514,03:00:00,06:00:00
13244,514,10:00:00,15:00:00
13232,450,06:00:00,10:00:00
13225,675,19:00:00,03:00:00
13218,450,15:00:00,19:00:00
13020,436,15:00:00,19:00:00
13100,675,19:00:00,03:00:00
13070,514,10:00:00,15:00:00
13037,423,06:00:00,10:00:00
13172,514,03:00:00,06:00:00
20135,473,10:00:00,15:00:00
20098,600,06:00:00,10:00:00
20196,10800,19:00:00,03:00:00
20195,496,15:00:00,19:00:00
20076,486,10:00:00,15:00:00
20024,450,06:00:00,10:00:00
20093,600,15:00:00,19:00:00
20252,369,06:00:00,10:00:00
21253,480,15:00:00,19:00:00
20260,18000,10:00:00,15:00:00
13471,1200,19:00:00,03:00:00
13456,1200,15:00:00,19:00:00
13444,1200,10:00:00,15:00:00
13418,3600,03:00:00,06:00:00
13526,1200,19:00:00,03:00:00
13429,1309,06:00:00,10:00:00
13512,1200,15:00:00,19:00:00
13500,1200,10:00:00,15:00:00
13485,1200,06:00:00,10:00:00
13473,1800,03:00:00,06:00:00
13596,1080,19:00:00,03:00:00
13580,900,15:00:00,19:00:00
13564,900,10:00:00,15:00:00
13544,900,06:00:00,10:00:00
13528,1800,03:00:00,06:00:00
13666,1080,19:00:00,03:00:00
13664,1800,03:00:00,06:00:00
13663,900,10:00:00,15:00:00
13649,900,15:00:00,19:00:00
13615,900,06:00:00,10:00:00
13752,626,15:00:00,19:00:00
13717,1800,19:00:00,03:00:00
13714,692,10:00:00,15:00:00
13689,654,06:00:00,10:00:00
13680,1800,03:00:00,06:00:00
13792,1200,03:00:00,06:00:00
13842,1350,19:00:00,03:00:00
13830,685,15:00:00,19:00:00
13824,692,10:00:00,15:00:00
13802,450,06:00:00,10:00:00
13968,720,03:00:00,06:00:00
13983,771,19:00:00,03:00:00
13972,450,15:00:00,19:00:00
13951,514,10:00:00,15:00:00
13898,480,06:00:00,10:00:00
14122,830,19:00:00,03:00:00
14112,464,15:00:00,19:00:00
14084,529,10:00:00,15:00:00
14079,533,06:00:00,10:00:00
14036,720,03:00:00,06:00:00
14194,1200,03:00:00,06:00:00
14193,1800,19:00:00,03:00:00
14180,1200,15:00:00,19:00:00
14171,1125,10:00:00,15:00:00
14155,1309,06:00:00,10:00:00
14239,1200,03:00:00,06:00:00
14248,1800,19:00:00,03:00:00
14233,1107,15:00:00,19:00:00
14221,1200,10:00:00,15:00:00
14206,1107,06:00:00,10:00:00
14415,576,06:00:00,10:00:00
14399,1200,03:00:00,06:00:00
14391,981,19:00:00,03:00:00
14389,600,15:00:00,19:00:00
14449,580,10:00:00,15:00:00
14326,580,10:00:00,15:00:00
14302,830,19:00:00,03:00:00
14300,626,15:00:00,19:00:00
14297,553,06:00:00,10:00:00
14365,1200,03:00:00,06:00:00
19645,1200,10:00:00,15:00:00
19644,654,06:00:00,10:00:00
19642,1800,03:00:00,06:00:00
19640,1200,19:00:00,03:00:00
19622,900,15:00:00,19:00:00
19720,1800,03:00:00,06:00:00
19718,1200,19:00:00,03:00:00
19701,900,15:00:00,19:00:00
19685,1125,10:00:00,15:00:00
19669,685,06:00:00,10:00:00
14561,1080,19:00:00,03:00:00
14557,900,15:00:00,19:00:00
14545,900,10:00:00,15:00:00
14525,960,06:00:00,10:00:00
14514,1800,03:00:00,06:00:00
14566,1200,03:00:00,06:00:00
14634,1080,19:00:00,03:00:00
14632,960,15:00:00,19:00:00
14618,857,10:00:00,15:00:00
14597,847,06:00:00,10:00:00
14752,576,15:00:00,19:00:00
14750,685,06:00:00,10:00:00
14724,720,10:00:00,15:00:00
14720,1200,19:00:00,03:00:00
14642,1200,03:00:00,06:00:00
14751,1107,06:00:00,10:00:00
14749,1600,15:00:00,19:00:00
14740,4500,10:00:00,15:00:00
14866,626,06:00:00,10:00:00
14844,692,10:00:00,15:00:00
14828,626,15:00:00,19:00:00
14810,1800,03:00:00,06:00:00
14808,1800,19:00:00,03:00:00
14865,1440,06:00:00,10:00:00
14864,2057,15:00:00,19:00:00
14857,4500,10:00:00,15:00:00
21160,666,10:00:00,15:00:00
14900,533,15:00:00,19:00:00
14883,900,19:00:00,03:00:00
21163,464,06:00:00,10:00:00
14945,626,06:00:00,10:00:00
14940,3600,03:00:00,06:00:00
21184,666,10:00:00,15:00:00
14982,626,15:00:00,19:00:00
15017,1350,19:00:00,03:00:00
15019,1800,03:00:00,06:00:00
15331,514,03:00:00,06:00:00
15339,313,06:00:00,10:00:00
15306,981,19:00:00,03:00:00
15143,282,15:00:00,19:00:00
15216,236,10:00:00,15:00:00
15298,1200,03:00:00,06:00:00
15338,450,06:00:00,10:00:00
15335,900,19:00:00,03:00:00
15275,533,15:00:00,19:00:00
15172,692,10:00:00,15:00:00
15510,400,06:00:00,10:00:00
15462,981,19:00:00,03:00:00
15390,600,03:00:00,06:00:00
15567,244,15:00:00,19:00:00
15553,236,10:00:00,15:00:00
15640,576,15:00:00,19:00:00
15630,720,10:00:00,15:00:00
15605,533,06:00:00,10:00:00
15389,900,19:00:00,03:00:00
15434,1200,03:00:00,06:00:00
19747,369,06:00:00,10:00:00
19742,654,15:00:00,19:00:00
15787,857,10:00:00,15:00:00
15774,1200,19:00:00,03:00:00
15768,847,15:00:00,19:00:00
15819,720,03:00:00,06:00:00
15813,720,06:00:00,10:00:00
15672,654,06:00:00,10:00:00
15666,857,10:00:00,15:00:00
15746,1080,19:00:00,03:00:00
15729,847,15:00:00,19:00:00
15694,900,03:00:00,06:00:00
15905,3600,03:00:00,06:00:00
15898,757,06:00:00,10:00:00
15886,900,10:00:00,15:00:00
15866,900,15:00:00,19:00:00
15904,1350,19:00:00,03:00:00
15974,800,06:00:00,10:00:00
15964,900,10:00:00,15:00:00
15944,847,15:00:00,19:00:00
15928,1200,19:00:00,03:00:00
15983,1200,03:00:00,06:00:00
16025,1309,15:00:00,19:00:00
16024,1800,19:00:00,03:00:00
16008,1800,10:00:00,15:00:00
15998,2400,06:00:00,10:00:00
16060,1800,19:00:00,03:00:00
16051,1309,15:00:00,19:00:00
16043,2000,10:00:00,15:00:00
16034,2400,06:00:00,10:00:00
16087,2160,19:00:00,03:00:00
16086,1800,15:00:00,19:00:00
16078,1800,10:00:00,15:00:00
16068,1800,06:00:00,10:00:00
16126,2700,19:00:00,03:00:00
16122,1800,15:00:00,19:00:00
16114,1800,10:00:00,15:00:00
16104,1800,06:00:00,10:00:00
16096,3600,03:00:00,06:00:00
16167,900,06:00:00,10:00:00
16166,1125,10:00:00,15:00:00
16183,1200,15:00:00,19:00:00
16210,1200,10:00:00,15:00:00
16204,1200,15:00:00,19:00:00
16140,1800,19:00:00,03:00:00
16193,1800,19:00:00,03:00:00
16234,900,06:00:00,10:00:00
16383,981,19:00:00,03:00:00
20857,473,10:00:00,15:00:00
20856,496,06:00:00,10:00:00
16244,900,03:00:00,06:00:00
16339,464,15:00:00,19:00:00
16444,720,03:00:00,06:00:00
16535,900,19:00:00,03:00:00
16533,436,15:00:00,19:00:00
16389,464,06:00:00,10:00:00
16508,473,10:00:00,15:00:00
20860,271,15:00:00,19:00:00
20581,334,06:00:00,10:00:00
19849,352,10:00:00,15:00:00
19788,830,19:00:00,03:00:00
20865,1350,19:00:00,03:00:00
20864,276,15:00:00,19:00:00
20722,327,10:00:00,15:00:00
20578,261,06:00:00,10:00:00
16586,1200,10:00:00,15:00:00
16572,10800,19:00:00,03:00:00
16571,1200,15:00:00,19:00:00
16559,1200,10:00:00,15:00:00
16544,4800,06:00:00,10:00:00
16574,7200,06:00:00,10:00:00
16603,5400,19:00:00,03:00:00
16601,1200,15:00:00,19:00:00
16702,411,06:00:00,10:00:00
16698,626,15:00:00,19:00:00
16655,1800,03:00:00,06:00:00
16611,553,15:00:00,19:00:00
16607,3600,19:00:00,03:00:00
16605,436,06:00:00,10:00:00
16644,3600,03:00:00,06:00:00
16700,1800,19:00:00,03:00:00
16885,2160,19:00:00,03:00:00
16812,626,06:00:00,10:00:00
16799,1200,03:00:00,06:00:00
16838,720,10:00:00,15:00:00
16868,720,15:00:00,19:00:00
16796,2160,19:00:00,03:00:00
16713,1200,03:00:00,06:00:00
16774,757,15:00:00,19:00:00
16748,720,10:00:00,15:00:00
16735,654,06:00:00,10:00:00
21431,2160,19:00:00,03:00:00
21472,1200,03:00:00,06:00:00
21413,351,06:00:00,10:00:00
21503,533,15:00:00,19:00:00
21459,666,10:00:00,15:00:00
21341,666,10:00:00,15:00:00
21334,480,15:00:00,19:00:00
21381,3600,03:00:00,06:00:00
21305,2700,19:00:00,03:00:00
21292,626,06:00:00,10:00:00
16988,545,10:00:00,15:00:00
16965,626,06:00:00,10:00:00
16946,900,19:00:00,03:00:00
16926,600,15:00:00,19:00:00
16919,1800,03:00:00,06:00:00
17089,981,19:00:00,03:00:00
17069,626,15:00:00,19:00:00
17068,529,10:00:00,15:00:00
17044,600,06:00:00,10:00:00
17194,685,15:00:00,19:00:00
17192,757,06:00:00,10:00:00
17234,1200,19:00:00,03:00:00
17218,900,10:00:00,15:00:00
17114,857,10:00:00,15:00:00
17104,1800,03:00:00,06:00:00
17164,757,15:00:00,19:00:00
17154,757,06:00:00,10:00:00
17139,1200,19:00:00,03:00:00
17392,436,15:00:00,19:00:00
17509,327,06:00:00,10:00:00
17505,771,19:00:00,03:00:00
17503,529,10:00:00,15:00:00
17472,900,03:00:00,06:00:00
17246,529,10:00:00,15:00:00
17239,771,19:00:00,03:00:00
17327,450,15:00:00,19:00:00
17258,411,06:00:00,10:00:00
17293,720,03:00:00,06:00:00
17583,1200,15:00:00,19:00:00
17582,1800,10:00:00,15:00:00
17578,1440,06:00:00,10:00:00
17559,1800,19:00:00,03:00:00
17517,1800,10:00:00,15:00:00
17513,1800,19:00:00,03:00:00
17541,1440,06:00:00,10:00:00
17534,1200,15:00:00,19:00:00
17696,1107,06:00:00,10:00:00
17684,1200,10:00:00,15:00:00
17669,1107,15:00:00,19:00:00
17700,1800,03:00:00,06:00:00
17657,1542,19:00:00,03:00:00
17628,1200,10:00:00,15:00:00
17616,1200,15:00:00,19:00:00
17604,1542,19:00:00,03:00:00
17644,3600,03:00:00,06:00:00
17643,1200,06:00:00,10:00:00
17769,1080,19:00:00,03:00:00
17713,900,06:00:00,10:00:00
17752,900,15:00:00,19:00:00
17736,900,10:00:00,15:00:00
17833,1200,19:00:00,03:00:00
17822,900,15:00:00,19:00:00
17806,900,10:00:00,15:00:00
17786,900,06:00:00,10:00:00
17770,3600,03:00:00,06:00:00
17890,2057,15:00:00,19:00:00
17884,1800,10:00:00,15:00:00
17859,1800,15:00:00,19:00:00
17853,2000,10:00:00,15:00:00
17844,2400,06:00:00,10:00:00
17894,2160,19:00:00,03:00:00
17865,2160,19:00:00,03:00:00
17874,2400,06:00:00,10:00:00
13404,1800,15:00:00,19:00:00
13398,1800,10:00:00,15:00:00
13381,1800,19:00:00,03:00:00
13372,1800,15:00:00,19:00:00
13364,1800,10:00:00,15:00:00
13388,1800,06:00:00,10:00:00
13417,1800,19:00:00,03:00:00
13354,1800,06:00:00,10:00:00
18191,464,15:00:00,19:00:00
18173,473,10:00:00,15:00:00
18297,654,06:00:00,10:00:00
18242,490,19:00:00,03:00:00
18391,3600,03:00:00,06:00:00
18260,654,06:00:00,10:00:00
18244,490,19:00:00,03:00:00
18205,480,15:00:00,19:00:00
18172,473,10:00:00,15:00:00
17916,439,10:00:00,15:00:00
17912,490,19:00:00,03:00:00
18251,3600,03:00:00,06:00:00
18021,576,06:00:00,10:00:00
17975,480,15:00:00,19:00:00
18006,1800,03:00:00,06:00:00
17986,469,19:00:00,03:00:00
17972,480,15:00:00,19:00:00
17963,461,10:00:00,15:00:00
18029,576,06:00:00,10:00:00
18130,3600,03:00:00,06:00:00
18516,3600,03:00:00,06:00:00
18580,675,19:00:00,03:00:00
18566,480,15:00:00,19:00:00
18561,486,10:00:00,15:00:00
18532,423,06:00:00,10:00:00
18713,450,06:00:00,10:00:00
18704,496,15:00:00,19:00:00
18684,720,19:00:00,03:00:00
18646,486,10:00:00,15:00:00
18699,3600,03:00:00,06:00:00
18777,1200,10:00:00,15:00:00
18767,1107,15:00:00,19:00:00
18765,1542,19:00:00,03:00:00
18794,1200,06:00:00,10:00:00
18745,1200,10:00:00,15:00:00
18733,1200,15:00:00,19:00:00
18720,1800,19:00:00,03:00:00
18717,3600,03:00:00,06:00:00
18759,1200,06:00:00,10:00:00
18880,1200,19:00:00,03:00:00
18871,1200,15:00:00,19:00:00
18916,1200,06:00:00,10:00:00
18844,1200,15:00:00,19:00:00
18843,1200,10:00:00,15:00:00
18906,1200,10:00:00,15:00:00
18864,1200,19:00:00,03:00:00
18828,1200,06:00:00,10:00:00
18928,1200,15:00:00,19:00:00
18929,1309,06:00:00,10:00:00
18944,2400,06:00:00,10:00:00
19984,1309,15:00:00,19:00:00
19985,1309,06:00:00,10:00:00
19981,1440,06:00:00,10:00:00
19971,3600,19:00:00,03:00:00
20009,1600,15:00:00,19:00:00
20008,3600,19:00:00,03:00:00
19997,9000,10:00:00,15:00:00
19983,18000,10:00:00,15:00:00
18957,2057,06:00:00,10:00:00
18953,1800,15:00:00,19:00:00
18969,3600,03:00:00,06:00:00
18968,2700,19:00:00,03:00:00
18978,900,03:00:00,06:00:00
18977,2160,19:00:00,03:00:00
18989,900,03:00:00,06:00:00
18986,1350,19:00:00,03:00:00
18999,1200,03:00:00,06:00:00
18997,1800,19:00:00,03:00:00
19033,2160,19:00:00,03:00:00
19030,900,03:00:00,06:00:00
19003,1200,03:00:00,06:00:00
19002,2160,19:00:00,03:00:00
21289,14400,06:00:00,10:00:00
21288,3600,03:00:00,06:00:00
19034,10800,19:00:00,03:00:00
19031,2700,19:00:00,03:00:00
19029,900,03:00:00,06:00:00
19011,3600,03:00:00,06:00:00
19015,2160,19:00:00,03:00:00
19009,1200,03:00:00,06:00:00
19197,342,15:00:00,19:00:00
19196,514,19:00:00,03:00:00
19154,367,10:00:00,15:00:00
19110,282,06:00:00,10:00:00
19204,720,03:00:00,06:00:00
19384,635,19:00:00,03:00:00
19371,351,15:00:00,19:00:00
19360,400,06:00:00,10:00:00
19307,367,10:00:00,15:00:00
19263,720,03:00:00,06:00:00
21549,1200,19:00:00,03:00:00
21542,1350,19:00:00,03:00:00
19942,10800,19:00:00,03:00:00
19943,847,06:00:00,10:00:00
19940,800,15:00:00,19:00:00
22871,5400,19:00:00,03:00:00
22560,553,15:00:00,19:00:00
22551,562,10:00:00,15:00:00
22496,1200,03:00:00,06:00:00
22893,5400,19:00:00,03:00:00
22606,553,06:00:00,10:00:00
22604,423,15:00:00,19:00:00
22453,580,10:00:00,15:00:00
22598,600,03:00:00,06:00:00
22821,2700,19:00:00,03:00:00
22423,411,06:00:00,10:00:00
22833,553,15:00:00,19:00:00
22761,545,10:00:00,15:00:00
22753,576,06:00:00,10:00:00
22854,2700,19:00:00,03:00:00
22728,900,03:00:00,06:00:00
22707,436,15:00:00,19:00:00
22641,450,06:00:00,10:00:00
22616,720,03:00:00,06:00:00
22676,562,10:00:00,15:00:00
22090,900,03:00:00,06:00:00
22335,1600,06:00:00,10:00:00
22332,7200,15:00:00,19:00:00
22154,600,15:00:00,19:00:00
22145,600,10:00:00,15:00:00
22115,576,06:00:00,10:00:00
21980,900,03:00:00,06:00:00
22386,5400,19:00:00,03:00:00
22044,464,15:00:00,19:00:00
22040,580,10:00:00,15:00:00
22010,553,06:00:00,10:00:00
22321,675,19:00:00,03:00:00
22209,423,06:00:00,10:00:00
22270,553,15:00:00,19:00:00
22248,545,10:00:00,15:00:00
22376,900,19:00:00,03:00:00
22293,1800,03:00:00,06:00:00
21727,600,10:00:00,15:00:00
21702,626,06:00:00,10:00:00
21679,1200,03:00:00,06:00:00
21933,1600,06:00:00,10:00:00
21928,7200,15:00:00,19:00:00
21915,553,15:00:00,19:00:00
21965,450,19:00:00,03:00:00
21619,562,10:00:00,15:00:00
21602,496,06:00:00,10:00:00
21577,720,03:00:00,06:00:00
21853,480,15:00:00,19:00:00
21674,830,19:00:00,03:00:00
21974,3600,19:00:00,03:00:00
21847,464,15:00:00,19:00:00
21839,529,10:00:00,15:00:00
21809,423,06:00:00,10:00:00
21945,450,03:00:00,06:00:00
23011,2400,06:00:00,10:00:00
23013,3600,03:00:00,06:00:00
23018,3000,10:00:00,15:00:00
23020,10800,19:00:00,03:00:00
23022,2400,15:00:00,19:00:00
23023,2400,15:00:00,19:00:00
23024,5400,19:00:00,03:00:00
23027,3000,10:00:00,15:00:00
23033,3600,06:00:00,10:00:00
23037,2880,15:00:00,19:00:00
23042,2880,06:00:00,10:00:00
23047,2571,10:00:00,15:00:00
23054,3600,15:00:00,19:00:00
23064,2057,06:00:00,10:00:00
23067,3600,03:00:00,06:00:00
23092,3600,03:00:00,06:00:00
23093,2880,06:00:00,10:00:00
23095,14400,06:00:00,10:00:00
23098,3600,10:00:00,15:00:00
23103,3600,15:00:00,19:00:00
23105,4800,15:00:00,19:00:00
23110,10800,19:00:00,03:00:00
23111,1800,06:00:00,10:00:00
23116,3000,10:00:00,15:00:00
23122,2057,15:00:00,19:00:00
23129,2700,19:00:00,03:00:00
23134,3600,03:00:00,06:00:00
23135,3600,06:00:00,10:00:00
23139,3600,10:00:00,15:00:00
23144,3600,19:00:00,03:00:00
23147,1800,06:00:00,10:00:00
23155,1800,10:00:00,15:00:00
23165,2057,15:00:00,19:00:00
23172,2700,19:00:00,03:00:00
23176,3600,03:00:00,06:00:00
23177,5400,19:00:00,03:00:00
23179,1800,03:00:00,06:00:00
23181,9000,10:00:00,15:00:00
23182,3600,15:00:00,19:00:00
23186,5400,19:00:00,03:00:00
23188,3600,19:00:00,03:00:00
23191,1800,03:00:00,06:00:00
23193,5400,19:00:00,03:00:00
23199,3600,03:00:00,06:00:00
23200,2057,06:00:00,10:00:00
23201,3600,06:00:00,10:00:00
23202,4800,06:00:00,10:00:00
23214,3600,10:00:00,15:00:00
23215,3000,10:00:00,15:00:00
23224,2880,15:00:00,19:00:00
23225,1600,15:00:00,19:00:00
23229,7200,15:00:00,19:00:00
23236,3600,19:00:00,03:00:00
23237,10800,19:00:00,03:00:00
23241,2700,19:00:00,03:00:00
23242,1440,06:00:00,10:00:00
23250,14400,06:00:00,10:00:00
23252,3600,10:00:00,15:00:00
23253,1800,10:00:00,15:00:00
23267,3600,15:00:00,19:00:00
23268,1800,15:00:00,19:00:00
23278,3600,19:00:00,03:00:00
23281,2700,19:00:00,03:00:00
23286,3600,03:00:00,06:00:00
23287,4800,06:00:00,10:00:00
23292,1500,10:00:00,15:00:00
23293,1200,06:00:00,10:00:00
23294,1800,03:00:00,06:00:00
23298,1309,15:00:00,19:00:00
23300,5400,19:00:00,03:00:00
23338,3600,19:00:00,03:00:00
23339,1440,15:00:00,19:00:00
23342,1800,10:00:00,15:00:00
23344,1309,06:00:00,10:00:00
23348,1800,03:00:00,06:00:00
23375,3600,06:00:00,10:00:00
23380,4800,15:00:00,19:00:00
23381,4500,10:00:00,15:00:00
23386,10800,19:00:00,03:00:00
23389,1600,06:00:00,10:00:00
23393,1636,10:00:00,15:00:00
23398,1800,15:00:00,19:00:00
23415,1800,15:00:00,19:00:00
23423,1800,10:00:00,15:00:00
23433,1800,06:00:00,10:00:00
23440,10800,19:00:00,03:00:00
23441,4800,06:00:00,10:00:00
23442,3600,03:00:00,06:00:00
23445,7200,06:00:00,10:00:00
23447,7200,06:00:00,10:00:00
23449,7200,15:00:00,19:00:00
23450,7200,15:00:00,19:00:00
23453,3600,06:00:00,10:00:00
23454,3600,06:00:00,10:00:00
23461,3600,10:00:00,15:00:00
23462,3600,10:00:00,15:00:00
23471,3600,15:00:00,19:00:00
23472,3600,15:00:00,19:00:00
23479,3600,06:00:00,10:00:00
23480,3600,06:00:00,10:00:00
23487,3600,10:00:00,15:00:00
23488,3600,10:00:00,15:00:00
23497,3600,15:00:00,19:00:00
23498,3600,15:00:00,19:00:00
23505,14400,15:00:00,19:00:00
23506,14400,06:00:00,10:00:00
23507,14400,15:00:00,19:00:00
23508,14400,06:00:00,10:00:00
23509,3600,15:00:00,19:00:00
23519,720,03:00:00,06:00:00
23524,1800,19:00:00,03:00:00
23540,14400,06:00:00,10:00:00
23541,4800,06:00:00,10:00:00
23545,4800,15:00:00,19:00:00
23547,7200,06:00:00,10:00:00
23548,7200,15:00:00,19:00:00
23551,18000,10:00:00,15:00:00
23552,14400,06:00:00,10:00:00
23553,14400,06:00:00,10:00:00
23554,14400,15:00:00,19:00:00
23555,18000,10:00:00,15:00:00
23556,14400,06:00:00,10:00:00
23564,18000,10:00:00,15:00:00
23566,1800,03:00:00,06:00:00
23567,1200,03:00:00,06:00:00
23568,847,06:00:00,10:00:00
23569,847,06:00:00,10:00:00
23572,720,06:00:00,10:00:00
23573,857,10:00:00,15:00:00
23574,900,10:00:00,15:00:00
23578,757,15:00:00,19:00:00
23579,685,15:00:00,19:00:00
23582,1542,19:00:00,03:00:00
23583,2160,19:00:00,03:00:00
23584,1800,19:00:00,03:00:00
23585,1800,03:00:00,06:00:00
23586,3600,03:00:00,06:00:00
23588,1600,06:00:00,10:00:00
23589,1800,06:00:00,10:00:00
23591,1800,10:00:00,15:00:00
23592,2000,10:00:00,15:00:00
23594,1800,15:00:00,19:00:00
23596,2880,15:00:00,19:00:00
23597,3600,15:00:00,19:00:00
23598,1200,03:00:00,06:00:00
23599,3600,03:00:00,06:00:00
23600,900,06:00:00,10:00:00
23601,900,06:00:00,10:00:00
23606,900,10:00:00,15:00:00
23607,900,10:00:00,15:00:00
23613,1800,03:00:00,06:00:00
23614,1600,06:00:00,10:00:00
23615,1600,06:00:00,10:00:00
23617,1800,10:00:00,15:00:00
23618,1800,10:00:00,15:00:00
23620,1440,15:00:00,19:00:00
23621,1440,15:00:00,19:00:00
23622,3600,03:00:00,06:00:00
23623,3600,03:00:00,06:00:00
23624,1028,06:00:00,10:00:00
23625,2880,06:00:00,10:00:00
23626,3600,06:00:00,10:00:00
23628,3600,10:00:00,15:00:00
23629,3600,10:00:00,15:00:00
23633,3600,15:00:00,19:00:00
23634,3600,15:00:00,19:00:00
23643,857,10:00:00,15:00:00
23644,900,10:00:00,15:00:00
23655,800,06:00:00,10:00:00
23663,3600,03:00:00,06:00:00
23691,1800,06:00:00,10:00:00
23692,2880,06:00:00,10:00:00
23700,1636,10:00:00,15:00:00
23703,1800,10:00:00,15:00:00
23711,2880,15:00:00,19:00:00
23712,2880,15:00:00,19:00:00
23718,10800,19:00:00,03:00:00
23725,1800,10:00:00,15:00:00
23727,1800,10:00:00,15:00:00
23731,960,15:00:00,19:00:00
23732,960,15:00:00,19:00:00
23739,1028,06:00:00,10:00:00
23742,900,10:00:00,15:00:00
23743,900,10:00:00,15:00:00
23749,1028,15:00:00,19:00:00
23750,1028,15:00:00,19:00:00
23754,1800,19:00:00,03:00:00
23755,1800,19:00:00,03:00:00
23767,3600,03:00:00,06:00:00
23784,1800,15:00:00,19:00:00
23827,1800,19:00:00,03:00:00
23843,3600,10:00:00,15:00:00
