trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
595129A4047B5372,11:15:00,11:15:00,2309331,1,,0,0,0
595129A4047B5372,11:23:00,11:23:00,2318580,2,,0,0,1.04493931
595129A4047B5372,11:23:30,11:23:30,2319195,3,,0,0,1.16494721
595129A4047B5372,11:24:00,11:24:00,2319196,4,,0,0,1.3725197
595129A4047B5372,11:25:00,11:25:00,2319197,5,,0,0,1.52802634
595129A4047B5372,11:31:00,11:31:00,2319627,6,,0,0,2.1530188
595129A4047B5372,11:33:00,11:33:00,2319628,7,,0,0,2.39505467
595129A4047B5372,11:37:00,11:37:00,2318577,8,,0,0,2.64388715
595129A4047B5372,11:41:00,11:41:00,2318578,9,,0,0,3.0682054
595129A4047B5372,11:41:30,11:41:30,2319191,10,,0,0,3.16285351
595129A4047B5372,11:42:00,11:42:00,2319192,11,,0,0,3.30028771
595129A4047B5372,11:42:30,11:42:30,2318579,12,,0,0,3.37571467
595129A4047B5372,11:43:00,11:43:00,2319193,13,,0,0,3.57979627
595129A4047B5372,11:46:00,11:46:00,2319630,14,,0,0,3.8790471
595129A4047B5372,11:47:00,11:47:00,2319631,15,,0,0,4.02581913
595129A4047B5372,11:48:00,11:48:00,2319632,16,,0,0,4.39422989
595129A4047B5372,11:49:00,11:49:00,2319633,17,,0,0,4.98227731
595129A4047B5372,11:50:00,11:50:00,2319634,18,,0,0,5.46407095
595129A4047B5372,11:56:00,11:56:00,2318576,19,,0,0,6.08657476
595129A4047B5372,12:01:00,12:01:00,2319629,20,,0,0,6.44038077
595129A4047B5372,12:06:00,12:06:00,2319198,21,,0,0,7.04829074
595129A4047B5372,12:07:00,12:07:00,2319199,22,,0,0,7.18516684
595129A4047B5372,12:08:00,12:08:00,2319194,23,,0,0,7.38768826
595129A4047B5372,12:09:00,12:09:00,2319182,24,,0,0,7.51687496
595129A4047B5372,12:13:00,12:13:00,2309331,25,,0,0,8.29600224
595141A4047B5371,14:15:00,14:15:00,2309331,1,,0,0,0
595141A4047B5371,14:23:00,14:23:00,2318580,2,,0,0,1.04493931
595141A4047B5371,14:23:30,14:23:30,2319195,3,,0,0,1.16494721
595141A4047B5371,14:24:00,14:24:00,2319196,4,,0,0,1.3725197
595141A4047B5371,14:25:00,14:25:00,2319197,5,,0,0,1.52802634
595141A4047B5371,14:31:00,14:31:00,2319627,6,,0,0,2.1530188
595141A4047B5371,14:33:00,14:33:00,2319628,7,,0,0,2.39505467
595141A4047B5371,14:37:00,14:37:00,2318577,8,,0,0,2.64388715
595141A4047B5371,14:41:00,14:41:00,2318578,9,,0,0,3.0682054
595141A4047B5371,14:41:30,14:41:30,2319191,10,,0,0,3.16285351
595141A4047B5371,14:42:00,14:42:00,2319192,11,,0,0,3.30028771
595141A4047B5371,14:42:30,14:42:30,2318579,12,,0,0,3.37571467
595141A4047B5371,14:43:00,14:43:00,2319193,13,,0,0,3.57979627
595141A4047B5371,14:46:00,14:46:00,2319630,14,,0,0,3.8790471
595141A4047B5371,14:47:00,14:47:00,2319631,15,,0,0,4.02581913
595141A4047B5371,14:48:00,14:48:00,2319632,16,,0,0,4.39422989
595141A4047B5371,14:49:00,14:49:00,2319633,17,,0,0,4.98227731
595141A4047B5371,14:50:00,14:50:00,2319634,18,,0,0,5.46407095
595141A4047B5371,14:56:00,14:56:00,2318576,19,,0,0,6.08657476
595141A4047B5371,15:01:00,15:01:00,2319629,20,,0,0,6.44038077
595141A4047B5371,15:06:00,15:06:00,2319198,21,,0,0,7.04829074
595141A4047B5371,15:07:00,15:07:00,2319199,22,,0,0,7.18516684
595141A4047B5371,15:08:00,15:08:00,2319194,23,,0,0,7.38768826
595141A4047B5371,15:09:00,15:09:00,2319182,24,,0,0,7.51687496
595141A4047B5371,15:13:00,15:13:00,2309331,25,,0,0,8.29600224
584518A3903B5279,18:05:00,18:05:00,2309331,1,,0,0,0
584518A3903B5279,18:13:00,18:13:00,2319184,2,,0,0,2.75174391
584518A3903B5279,18:14:00,18:14:00,2318569,3,,0,0,3.05456285
584518A3903B5279,18:14:00,18:14:00,2319185,4,,0,0,3.17468319
584518A3903B5279,18:15:00,18:15:00,2319186,5,,0,0,3.42826611
584518A3903B5279,18:16:00,18:16:00,2318570,6,,0,0,3.5679829
584518A3903B5279,18:20:00,18:20:00,2318571,7,,0,0,4.11424148
584518A3903B5279,18:24:00,18:24:00,2318572,8,,0,0,4.63676657
584518A3903B5279,18:24:30,18:24:30,2319187,9,,0,0,4.84762239
584518A3903B5279,18:26:00,18:26:00,2318573,10,,0,0,5.03502607
584518A3903B5279,18:36:00,18:36:00,2309331,11,,0,0,8.32546841
595176A4047B5370,11:45:00,11:45:00,2309331,1,,0,0,0
595176A4047B5370,11:48:00,11:48:00,2319181,2,,0,0,1.18965886
595176A4047B5370,11:49:00,11:49:00,2316832,3,,0,0,1.31729369
595176A4047B5370,11:51:00,11:51:00,2319183,4,,0,0,1.62751889
595176A4047B5370,11:52:00,11:52:00,2316833,5,,0,0,1.84441087
595176A4047B5370,11:53:00,11:53:00,2319184,6,,0,0,2.06961003
595176A4047B5370,11:55:00,11:55:00,2318569,7,,0,0,2.37242897
595176A4047B5370,11:56:00,11:56:00,2319185,8,,0,0,2.49254931
595176A4047B5370,11:57:00,11:57:00,2319186,9,,0,0,2.74613223
595176A4047B5370,11:58:00,11:58:00,2318570,10,,0,0,2.88584902
595176A4047B5370,12:03:00,12:03:00,2318571,11,,0,0,3.4321076
595176A4047B5370,12:08:00,12:08:00,2318572,12,,0,0,3.9546327
595176A4047B5370,12:09:00,12:09:00,2319187,13,,0,0,4.16548852
595176A4047B5370,12:10:00,12:10:00,2318573,14,,0,0,4.35289219
595176A4047B5370,12:12:00,12:12:00,2318574,15,,0,0,4.73465097
595176A4047B5370,12:13:00,12:13:00,2319188,16,,0,0,4.92110231
595176A4047B5370,12:15:00,12:15:00,2318575,17,,0,0,5.26215835
595176A4047B5370,12:16:00,12:16:00,2319189,18,,0,0,5.39427806
595176A4047B5370,12:20:00,12:20:00,2309331,19,,0,0,6.30350568
595082A4046B5367,12:45:00,12:45:00,2309331,1,,0,0,0
595082A4046B5367,12:48:00,12:48:00,2319181,2,,0,0,1.18965886
595082A4046B5367,12:49:00,12:49:00,2316832,3,,0,0,1.31729369
595082A4046B5367,12:51:00,12:51:00,2319183,4,,0,0,1.62751889
595082A4046B5367,12:52:00,12:52:00,2316833,5,,0,0,1.84441087
595082A4046B5367,12:54:00,12:54:00,2319184,6,,0,0,2.06961003
595082A4046B5367,12:55:00,12:55:00,2318569,7,,0,0,2.37242897
595082A4046B5367,12:56:00,12:56:00,2319185,8,,0,0,2.49254931
595082A4046B5367,12:57:00,12:57:00,2319186,9,,0,0,2.74613223
595082A4046B5367,12:58:00,12:58:00,2318570,10,,0,0,2.88584902
595082A4046B5367,13:03:00,13:03:00,2318571,11,,0,0,3.4321076
595082A4046B5367,13:08:00,13:08:00,2318572,12,,0,0,3.9546327
595082A4046B5367,13:09:00,13:09:00,2319187,13,,0,0,4.16548852
595082A4046B5367,13:10:00,13:10:00,2318573,14,,0,0,4.35289219
595082A4046B5367,13:12:00,13:12:00,2318574,15,,0,0,4.73465097
595082A4046B5367,13:13:00,13:13:00,2319188,16,,0,0,4.92110231
595082A4046B5367,13:15:00,13:15:00,2318575,17,,0,0,5.26215835
595082A4046B5367,13:16:00,13:16:00,2319189,18,,0,0,5.39427806
595082A4046B5367,13:20:00,13:20:00,2309331,19,,0,0,6.30350568
594802A4046B5367,8:15:00,8:15:00,2309331,1,,0,0,0
594802A4046B5367,8:23:00,8:23:00,2318580,2,,0,0,1.04493931
594802A4046B5367,8:24:00,8:24:00,2319195,3,,0,0,1.16494721
594802A4046B5367,8:25:00,8:25:00,2319196,4,,0,0,1.3725197
594802A4046B5367,8:26:00,8:26:00,2319197,5,,0,0,1.52802634
594802A4046B5367,8:31:00,8:31:00,2319627,6,,0,0,2.1530188
594802A4046B5367,8:34:00,8:34:00,2319628,7,,0,0,2.39505467
594802A4046B5367,8:37:00,8:37:00,2318577,8,,0,0,2.64388715
594802A4046B5367,8:41:00,8:41:00,2318578,9,,0,0,3.0682054
594802A4046B5367,8:42:00,8:42:00,2319191,10,,0,0,3.16285351
594802A4046B5367,8:42:30,8:42:30,2319192,11,,0,0,3.30028771
594802A4046B5367,8:43:00,8:43:00,2318579,12,,0,0,3.37571467
594802A4046B5367,8:44:00,8:44:00,2319193,13,,0,0,3.57979627
594802A4046B5367,8:46:00,8:46:00,2319630,14,,0,0,3.8790471
594802A4046B5367,8:47:00,8:47:00,2319631,15,,0,0,4.02581913
594802A4046B5367,8:48:00,8:48:00,2319632,16,,0,0,4.39422989
594802A4046B5367,8:49:00,8:49:00,2319633,17,,0,0,4.98227731
594802A4046B5367,8:50:00,8:50:00,2319634,18,,0,0,5.46407095
594802A4046B5367,8:56:00,8:56:00,2318576,19,,0,0,6.08657476
594802A4046B5367,9:01:00,9:01:00,2319629,20,,0,0,6.44038077
594802A4046B5367,9:06:00,9:06:00,2319198,21,,0,0,7.04829074
594802A4046B5367,9:07:00,9:07:00,2319199,22,,0,0,7.18516684
594802A4046B5367,9:08:00,9:08:00,2319194,23,,0,0,7.38768826
594802A4046B5367,9:09:00,9:09:00,2319182,24,,0,0,7.51687496
594802A4046B5367,9:13:00,9:13:00,2309331,25,,0,0,8.29600224
584995A3962B5279,12:10:00,12:10:00,2309331,1,,0,0,0
584995A3962B5279,12:15:00,12:15:00,2318580,2,,0,0,1.04493931
584995A3962B5279,12:15:30,12:15:30,2319195,3,,0,0,1.16494721
584995A3962B5279,12:16:00,12:16:00,2319196,4,,0,0,1.3725197
584995A3962B5279,12:16:30,12:16:30,2319197,5,,0,0,1.52802634
584995A3962B5279,12:18:00,12:18:00,2319627,6,,0,0,2.1530188
584995A3962B5279,12:19:30,12:19:30,2319628,7,,0,0,2.39505467
584995A3962B5279,12:21:00,12:21:00,2318577,8,,0,0,2.64388715
584995A3962B5279,12:24:00,12:24:00,2318578,9,,0,0,3.0682054
584995A3962B5279,12:25:00,12:25:00,2319191,10,,0,0,3.16285351
584995A3962B5279,12:25:30,12:25:30,2319192,11,,0,0,3.30028771
584995A3962B5279,12:26:00,12:26:00,2318579,12,,0,0,3.37571467
584995A3962B5279,12:26:30,12:26:30,2319193,13,,0,0,3.57979627
584995A3962B5279,12:28:00,12:28:00,2319630,14,,0,0,3.8790471
584995A3962B5279,12:29:00,12:29:00,2319631,15,,0,0,4.02581913
584995A3962B5279,12:30:00,12:30:00,2319632,16,,0,0,4.39422989
584995A3962B5279,12:31:00,12:31:00,2319633,17,,0,0,4.98227731
584995A3962B5279,12:32:00,12:32:00,2319634,18,,0,0,5.46407095
584995A3962B5279,12:36:00,12:36:00,2318576,19,,0,0,6.08657476
584995A3962B5279,12:40:00,12:40:00,2319629,20,,0,0,6.44038077
584995A3962B5279,12:43:00,12:43:00,2319198,21,,0,0,7.04829074
584995A3962B5279,12:44:00,12:44:00,2319199,22,,0,0,7.18516684
584995A3962B5279,12:45:00,12:45:00,2319194,23,,0,0,7.38768826
584995A3962B5279,12:46:00,12:46:00,2319182,24,,0,0,7.51687496
584995A3962B5279,12:50:00,12:50:00,2309331,25,,0,0,8.29600224
584500A3903B5279,9:30:00,9:30:00,2309331,1,,0,0,0
584500A3903B5279,9:38:00,9:38:00,2319184,2,,0,0,2.75174391
584500A3903B5279,9:39:00,9:39:00,2318569,3,,0,0,3.05456285
584500A3903B5279,9:39:00,9:39:00,2319185,4,,0,0,3.17468319
