trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
128038A2583B3844,16:05:00,16:05:00,791465,1,,0,0,0
128038A2583B3844,16:08:00,16:08:00,791466,2,,0,0,0.79402864
128038A2583B3844,16:08:00,16:08:00,791622,3,,0,0,1.29718413
128038A2583B3844,16:09:00,16:09:00,791425,4,,0,0,1.51418056
128038A2583B3844,16:10:00,16:10:00,791468,5,,0,0,1.77842519
128038A2583B3844,16:11:00,16:11:00,791630,6,,0,0,1.96859576
128038A2583B3844,16:15:00,16:15:00,791638,7,,0,0,3.09031459
128038A2583B3844,16:55:00,16:55:00,791467,8,,0,0,26.08389771
121656A2555B3810,06:31:00,06:31:00,791469,1,,0,0,0
121656A2555B3810,06:43:00,06:43:00,791501,2,,0,0,5.37225362
121656A2555B3810,06:44:00,06:44:00,791559,3,,0,0,5.65258903
121656A2555B3810,06:45:00,06:45:00,791449,4,,0,0,6.00875309
121656A2555B3810,06:47:00,06:47:00,791498,5,,0,0,6.60085868
121656A2555B3810,06:48:00,06:48:00,791621,6,,0,0,7.02598003
121656A2555B3810,06:49:00,06:49:00,791613,7,,0,0,7.37662344
121656A2555B3810,06:50:00,06:50:00,791470,8,,0,0,7.73547695
121656A2555B3810,06:50:00,06:50:00,791518,9,,0,0,8.05352302
121656A2555B3810,06:51:00,06:51:00,791458,10,,0,0,8.22187351
121656A2555B3810,06:51:00,06:51:00,791459,11,,0,0,8.37185601
121656A2555B3810,06:52:00,06:52:00,791460,12,,0,0,8.7530517
121656A2555B3810,06:53:00,06:53:00,791471,13,,0,0,9.16828992
121656A2555B3810,06:54:00,06:54:00,791519,14,,0,0,9.45660906
121656A2555B3810,06:55:00,06:55:00,791571,15,,0,0,9.6751028
121656A2555B3810,06:56:00,06:56:00,791461,16,,0,0,9.84613313
121656A2555B3810,06:56:00,06:56:00,791520,17,,0,0,9.99878404
121656A2555B3810,06:57:00,06:57:00,791577,18,,0,0,10.20434666
121656A2555B3810,06:57:00,06:57:00,791521,19,,0,0,10.4151578
121656A2555B3810,06:58:00,06:58:00,791441,20,,0,0,10.54795324
121656A2555B3810,06:59:00,06:59:00,791462,21,,0,0,10.84223786
121656A2555B3810,07:00:00,07:00:00,791473,22,,0,0,11.21302144
121656A2555B3810,07:03:00,07:03:00,791638,23,,0,0,12.24591599
128774A2606B3861,09:18:00,09:18:00,791648,1,,0,0,0
128774A2606B3861,09:20:00,09:20:00,791527,2,,0,0,0.60832687
128774A2606B3861,09:21:00,09:21:00,791427,3,,0,0,0.9565411
128774A2606B3861,09:22:00,09:22:00,791428,4,,0,0,1.12440068
128774A2606B3861,09:24:00,09:24:00,791429,5,,0,0,1.61281161
128774A2606B3861,09:25:00,09:25:00,791574,6,,0,0,1.88122432
128774A2606B3861,09:26:00,09:26:00,791575,7,,0,0,1.98504553
128774A2606B3861,09:27:00,09:27:00,791600,8,,0,0,2.14789859
128774A2606B3861,09:28:00,09:28:00,791430,9,,0,0,2.41227605
128774A2606B3861,09:29:00,09:29:00,791636,10,,0,0,2.53839059
128774A2606B3861,09:30:00,09:30:00,791577,11,,0,0,2.74136468
128774A2606B3861,09:32:00,09:32:00,791441,12,,0,0,3.08488301
128774A2606B3861,09:34:00,09:34:00,791494,13,,0,0,3.38240216
128774A2606B3861,09:35:00,09:35:00,791431,14,,0,0,3.59317188
128774A2606B3861,09:36:00,09:36:00,791495,15,,0,0,3.80103882
128774A2606B3861,09:37:00,09:37:00,791620,16,,0,0,3.96624539
128774A2606B3861,09:38:00,09:38:00,791432,17,,0,0,4.20357102
128774A2606B3861,09:38:00,09:38:00,791582,18,,0,0,4.54284188
128774A2606B3861,09:39:00,09:39:00,791433,19,,0,0,4.85803293
121778A2376B3650,16:45:00,16:45:00,791467,1,,0,0,0
121778A2376B3650,17:20:00,17:20:00,791638,2,,0,0,22.27672129
121778A2376B3650,17:35:00,17:35:00,791465,3,,0,0,23.92410467
121778A2376B3650,17:38:00,17:38:00,791466,4,,0,0,24.71813331
121536A2612B3865,18:50:00,18:50:00,791638,1,,0,0,0
121536A2612B3865,19:05:00,19:05:00,791469,2,,0,0,9.34676655
128933A2606B3861,12:34:00,12:34:00,791638,1,,0,0,0
128933A2606B3861,12:38:00,12:38:00,791450,2,,0,0,1.28006533
128933A2606B3861,12:39:00,12:39:00,791451,3,,0,0,1.58388978
128933A2606B3861,12:40:00,12:40:00,791494,4,,0,0,1.98334455
128933A2606B3861,12:42:00,12:42:00,791431,5,,0,0,2.19036015
128933A2606B3861,12:43:00,12:43:00,791495,6,,0,0,2.39822709
128933A2606B3861,12:47:00,12:47:00,791442,7,,0,0,3.71838791
128933A2606B3861,12:48:00,12:48:00,791496,8,,0,0,3.85494631
128933A2606B3861,12:50:00,12:50:00,791497,9,,0,0,4.22618442
128933A2606B3861,12:52:00,12:52:00,791648,10,,0,0,4.75528502
128933A2606B3861,13:04:00,13:04:00,791469,11,,0,0,10.20183483
129112A2606B3861,16:39:00,16:39:00,791469,1,,0,0,0
129112A2606B3861,16:55:00,16:55:00,791638,2,,0,0,8.52397901
128868A2606B3861,15:48:00,15:48:00,791638,1,,0,0,0
128868A2606B3861,15:52:00,15:52:00,791450,2,,0,0,1.28006533
128868A2606B3861,15:54:00,15:54:00,791451,3,,0,0,1.58388978
128868A2606B3861,15:55:00,15:55:00,791438,4,,0,0,1.88800098
128868A2606B3861,15:56:00,15:56:00,791514,5,,0,0,2.0615864
128868A2606B3861,15:57:00,15:57:00,791452,6,,0,0,2.15219396
128868A2606B3861,15:58:00,15:58:00,791515,7,,0,0,2.40128307
128868A2606B3861,15:59:00,15:59:00,791453,8,,0,0,2.62800212
128868A2606B3861,16:00:00,16:00:00,791516,9,,0,0,2.76050819
128868A2606B3861,16:02:00,16:02:00,791517,10,,0,0,3.07461749
128868A2606B3861,16:03:00,16:03:00,791454,11,,0,0,3.2442031
128868A2606B3861,16:04:00,16:04:00,791455,12,,0,0,3.6727509
128868A2606B3861,16:06:00,16:06:00,791456,13,,0,0,4.05617024
128868A2606B3861,16:07:00,16:07:00,791457,14,,0,0,4.20796451
128868A2606B3861,16:12:00,16:12:00,791646,15,,0,0,6.49213184
121315A2376B3650,14:35:00,14:35:00,791638,1,,0,0,0
121315A2376B3650,14:38:00,14:38:00,791581,2,,0,0,1.19682121
121315A2376B3650,14:39:00,14:39:00,791465,3,,0,0,1.63985834
121315A2376B3650,14:40:00,14:40:00,791463,4,,0,0,2.08047696
121315A2376B3650,14:41:00,14:41:00,791639,5,,0,0,2.30804583
121315A2376B3650,14:42:00,14:42:00,791503,6,,0,0,2.52102343
121315A2376B3650,14:43:00,14:43:00,791640,7,,0,0,2.94936548
121315A2376B3650,14:45:00,14:45:00,791505,8,,0,0,3.50163857
121315A2376B3650,14:47:00,14:47:00,791506,9,,0,0,4.23887297
121315A2376B3650,14:49:00,14:49:00,791507,10,,0,0,5.513806
121315A2376B3650,14:51:00,14:51:00,791647,11,,0,0,6.0682104
121315A2376B3650,14:53:00,14:53:00,791508,12,,0,0,6.36754144
121315A2376B3650,14:55:00,14:55:00,791641,13,,0,0,6.66118951
121221A2376B3650,10:25:00,10:25:00,791641,1,,0,0,0
121221A2376B3650,10:26:00,10:26:00,791642,2,,0,0,0.25320776
121221A2376B3650,10:28:00,10:28:00,791509,3,,0,0,0.67771703
121221A2376B3650,10:30:00,10:30:00,791510,4,,0,0,1.97425758
121221A2376B3650,10:31:00,10:31:00,791511,5,,0,0,2.70963266
121221A2376B3650,10:33:00,10:33:00,791643,6,,0,0,3.26955989
121221A2376B3650,10:34:00,10:34:00,791512,7,,0,0,3.77055627
121221A2376B3650,10:35:00,10:35:00,791644,8,,0,0,3.8905721
121221A2376B3650,10:36:00,10:36:00,791645,9,,0,0,4.11822143
121221A2376B3650,10:38:00,10:38:00,791622,10,,0,0,4.68211719
121221A2376B3650,10:39:00,10:39:00,791513,11,,0,0,4.85048911
121221A2376B3650,10:43:00,10:43:00,791638,12,,0,0,5.90340419
121845A2376B3650,16:30:00,16:30:00,791467,1,,0,0,0
121845A2376B3650,17:05:00,17:05:00,791638,2,,0,0,22.27672129
121845A2376B3650,17:20:00,17:20:00,791465,3,,0,0,23.92410467
121610A2376B3650,12:34:00,12:34:00,791638,1,,0,0,0
121610A2376B3650,12:38:00,12:38:00,791450,2,,0,0,1.28006533
121610A2376B3650,12:39:00,12:39:00,791451,3,,0,0,1.58388978
121610A2376B3650,12:40:00,12:40:00,791494,4,,0,0,1.98334455
121610A2376B3650,12:42:00,12:42:00,791431,5,,0,0,2.19036015
121610A2376B3650,12:43:00,12:43:00,791495,6,,0,0,2.39822709
121610A2376B3650,12:47:00,12:47:00,791442,7,,0,0,3.71838791
121610A2376B3650,12:48:00,12:48:00,791496,8,,0,0,3.85494631
121610A2376B3650,12:50:00,12:50:00,791497,9,,0,0,4.22618442
121610A2376B3650,12:52:00,12:52:00,791648,10,,0,0,4.75528502
121610A2376B3650,13:04:00,13:04:00,791469,11,,0,0,10.20183483
121907A2609B3862,16:45:00,16:45:00,791638,1,,0,0,0
121907A2609B3862,16:46:00,16:46:00,791581,2,,0,0,1.19682121
121907A2609B3862,16:46:00,16:46:00,791465,3,,0,0,1.63985834
121907A2609B3862,16:47:00,16:47:00,791463,4,,0,0,2.08047696
121907A2609B3862,16:48:00,16:48:00,791639,5,,0,0,2.30804583
121907A2609B3862,16:49:00,16:49:00,791503,6,,0,0,2.52102343
121907A2609B3862,16:51:00,16:51:00,791640,7,,0,0,2.94936548
121907A2609B3862,16:53:00,16:53:00,791505,8,,0,0,3.50163857
121907A2609B3862,16:55:00,16:55:00,791506,9,,0,0,4.23887297
121907A2609B3862,16:56:00,16:56:00,791507,10,,0,0,5.513806
121907A2609B3862,16:57:00,16:57:00,791647,11,,0,0,6.0682104
121907A2609B3862,16:58:00,16:58:00,791508,12,,0,0,6.36754144
121907A2609B3862,16:59:00,16:59:00,791641,13,,0,0,6.66118951
121311A2376B3650,13:15:00,13:15:00,791638,1,,0,0,0
121311A2376B3650,13:17:00,13:17:00,791522,2,,0,0,1.03805834
121311A2376B3650,13:18:00,13:18:00,791637,3,,0,0,1.22506307
121311A2376B3650,13:19:00,13:19:00,791426,4,,0,0,1.45702614
121311A2376B3650,13:20:00,13:20:00,791525,5,,0,0,1.72198127
121311A2376B3650,13:21:00,13:21:00,791526,6,,0,0,1.96720506
121311A2376B3650,13:23:00,13:23:00,791617,7,,0,0,2.31849505
121311A2376B3650,13:23:00,13:23:00,791619,8,,0,0,2.78264122
121311A2376B3650,13:24:00,13:24:00,791422,9,,0,0,3.17968618
129113A2606B3861,18:54:00,18:54:00,791469,1,,0,0,0
129113A2606B3861,19:10:00,19:10:00,791638,2,,0,0,8.52397901
