route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed
2666,2606A3861,128788A2606B3861,,Richmond Parkway Transit Center,1,route16a,24,0
2659,2609A3862,121863A2609B3862,,Ponoma St.,0,route 11,8,0
2659,2606A3861,128633A2606B3861,,Ponoma St.,0,route 11,8,0
2672,2609A3862,121892A2609B3862,,Hercules Transit Center,0,route 19,12,0
2666,2376A3650,121421A2376B3650,,Simas/Pinole Valley,0,route 16b,2,0
2655,2404A4032,122987A2404B4032,,Loop Route,0,,39,0
2676,2376A3650,121822A2376B3650,,Hercules Transit Center,0,,32,0
2659,2606A3861,128664A2606B3861,,Hercules Transit Center,1,route 11,9,0
2676,2583A3844,128060A2583B3844,,Willow Ave. at I-80,0,,10,0
2700,2606A3861,129095A2606B3861,,Hercules Transit Center,0,,6,0
2659,2376A3650,121327A2376B3650,,Ponoma St.,0,route 11,8,0
2664,2606A3861,128748A2606B3861,,Hercules Transit Center,1,route 15,16,0
2689,2555A3810,121652A2555B3810,,Hercules Transit Center,0,1070,40,0
2696,2404A4032,125941A2404B4032,,Hercules Transit Center,0,,41,0
2706,2376A3650,121596A2376B3650,,Amtrak Station,0,route 30Za,31,0
2674,2376A3650,121477A2376B3650,,Hercules Transit Center,0,route C3,37,0
2702,2376A3650,121646A2376B3650,,BART Del Norte Station,1,,13,0
2670,2376A3650,121462A2376B3650,,San Pablo Ave. and Tara Hills Dr.,0,route 18,34,0
2666,2606A3861,128760A2606B3861,,Simas/Pinole Valley,0,route16a,2,0
2706,2606A3861,129026A2606B3861,,Amtrak Station,0,route 30Za,31,0
2664,2606A3861,128737A2606B3861,,Hercules Transit Center,1,route 15,42,0
2676,2376A3650,121812A2376B3650,,Victoria Cr. by the bay,0,,3,0
2666,2376A3650,121391A2376B3650,,Simas/Pinole Valley,0,route 16b,2,0
2696,2555A3810,121737A2555B3810,,Hercules Transit Center,0,1086,17,0
2676,2376A3650,121817A2376B3650,,San Fransisco Transbay Terminal,1,,43,0
2702,2606A3861,128908A2606B3861,,BART Del Norte Station,1,,13,0
2664,2376A3650,121244A2376B3650,,Viewpointe Blvd.,0,route 15,11,0
2700,2612A3865,121526A2612B3865,,BART Del Norte Station,1,,4,0
2664,2606A3861,128739A2606B3861,,Hercules Transit Center,1,route 15,16,0
2668,2606A3861,128823A2606B3861,,Del Monte Dr. And San Pablo Ave.,0,route 17,44,0
2664,2376A3650,121238A2376B3650,,Viewpointe Blvd.,0,route 15,11,0
2696,2607A3810,121931A2607B3810,,BART Del Norte Station,1,8006,30,0
2700,2612A3865,121550A2612B3865,,Hercules Transit Center,0,,6,0
2696,2555A3810,121742A2555B3810,,Hercules Transit Center,0,1087,17,0
2702,2376A3650,121561A2376B3650,,BART Del Norte Station,1,,13,0
2702,2376A3650,121599A2376B3650,,Hercules Transit Center,0,,29,0
2706,2376A3650,121601A2376B3650,,Hercules Transit Center,1,route 30Za,45,0
2674,2606A3861,128848A2606B3861,,Hercules Transit Center,0,route C3,37,0
2676,2376A3650,121819A2376B3650,,San Fransisco Transbay Terminal,1,,43,0
2670,2606A3861,128841A2606B3861,,San Pablo Ave. and Tara Hills Dr.,0,route 18,34,0
2702,2606A3861,128912A2606B3861,,BART Del Norte Station,1,,13,0
2700,2606A3861,129105A2606B3861,,Hercules Transit Center,0,,6,0
2666,2606A3861,128777A2606B3861,,Simas/Pinole Valley,0,route16a,2,0
2696,2404A4032,125940A2404B4032,,Hercules Transit Center,0,,46,0
2676,2376A3650,121801A2376B3650,,San Fransisco Transbay Terminal,1,,14,0
2700,2612A3865,121535A2612B3865,,Hercules Transit Center,0,,6,0
2700,2606A3861,129108A2606B3861,,Hercules Transit Center,0,,6,0
2661,2376A3650,121267A2376B3650,,Carson St.,0,route 12,36,0
2661,2376A3650,121277A2376B3650,,Carson St.,0,route 12,36,0
2689,2555A3810,121718A2555B3810,,Hercules Transit Center,0,1083,1,0
2676,2376A3650,121815A2376B3650,,San Fransisco Transbay Terminal,1,,43,0
2655,2606A3861,128606A2606B3861,,Loop Route,0,route 10,27,0
2666,2376A3650,121414A2376B3650,,Richmond Parkway Transit Center,1,route16a,24,0
2702,2376A3650,121588A2376B3650,,Hercules Transit Center,0,,28,0
2706,2376A3650,121620A2376B3650,,Amtrak Station,0,route 30Za,31,0
2659,2376A3650,121223A2376B3650,,Hercules Transit Center,1,route 11,9,0
2666,2606A3861,128802A2606B3861,,Richmond Parkway Transit Center,1,route16a,24,0
2700,2612A3865,121503A2612B3865,,BART Del Norte Station,1,,4,0
2666,2606A3861,128783A2606B3861,,Richmond Parkway Transit Center,1,route 16b,24,0
2670,2606A3861,128831A2606B3861,,Richmond Parkway Transit Center,1,route 18,19,0
2702,2376A3650,121585A2376B3650,,BART Del Norte Station,1,,13,0
2700,2612A3865,121547A2612B3865,,BART Del Norte Station,1,,4,0
2702,2376A3650,121555A2376B3650,,BART Del Norte Station,1,,13,0
2700,2612A3865,121520A2612B3865,,BART Del Norte Station,1,,4,0
2661,2376A3650,121343A2376B3650,,Carson St.,0,route 12,36,0
2700,2606A3861,129064A2606B3861,,BART Del Norte Station,1,,4,0
2666,2606A3861,128807A2606B3861,,Richmond Parkway Transit Center,1,route 16b,24,0
2674,2606A3861,128864A2606B3861,,Contra Costa College,1,route C3,7,0
2702,2376A3650,121571A2376B3650,,BART Del Norte Station,1,,13,0
2700,2612A3865,121507A2612B3865,,BART Del Norte Station,1,,4,0
2668,2606A3861,128821A2606B3861,,Del Monte Dr. And San Pablo Ave.,0,route 17,44,0
2689,2555A3810,121721A2555B3810,,BART Del Norte Station,1,1085,38,0
2700,2606A3861,129104A2606B3861,,Hercules Transit Center,0,,6,0
2706,2376A3650,121648A2376B3650,,Amtrak Station,0,route 30zb,31,0
2661,2376A3650,121269A2376B3650,,Carson St.,0,route 12,36,0
2689,2608A3810,121963A2608B3810,,BART Del Norte Station,1,9001,23,0
2659,2376A3650,121227A2376B3650,,Hercules Transit Center,1,route 11,9,0
2661,2376A3650,125532A2376B3650,,Hercules Transit Center,1,route 12,21,0
2655,2606A3861,128617A2606B3861,,Loop Route,0,route 10,27,0
2659,2606A3861,128668A2606B3861,,Hercules Transit Center,1,route 11b,9,0
2661,2606A3861,128681A2606B3861,,Carson St.,0,route 12,36,0
2666,2606A3861,128775A2606B3861,,Simas/Pinole Valley,0,route 16b,2,0
2689,2607A3810,121939A2607B3810,,BART Del Norte Station,1,8008,38,0
2659,2376A3650,121309A2376B3650,,Ponoma St.,0,route 11,8,0
2672,2609A3862,121876A2609B3862,,Hercules Transit Center,0,route 19,12,0
2666,2376A3650,121408A2376B3650,,Richmond Parkway Transit Center,1,route16a,24,0
2664,2606A3861,128716A2606B3861,,Viewpointe Blvd.,0,route 15,11,0
2666,2606A3861,128757A2606B3861,,Simas/Pinole Valley,0,route 16b,2,0
2659,2606A3861,128636A2606B3861,,Ponoma St.,0,route 11,8,0
2672,2609A3862,121901A2609B3862,,Hilltop Shopping Center,1,route 19,47,0
2700,2612A3865,121506A2612B3865,,Hercules Transit Center,0,,6,0
2696,2608A3810,121971A2608B3810,,BART Del Norte Station,1,9002,30,0
2661,2606A3861,128704A2606B3861,,Hercules Transit Center,1,route 12,21,0
2696,2607A3810,121955A2607B3810,,BART Del Norte Station,1,8009,30,0
2661,2376A3650,121260A2376B3650,,Carson St.,0,route 12,36,0
2696,2556A4033,125939A2556B4033,,Hercules Transit Center,0,,17,0
2676,2376A3650,121823A2376B3650,,San Fransisco Transbay Terminal,1,,43,0
2661,2376A3650,121290A2376B3650,,Carson St.,0,route 12,36,0
2666,2606A3861,128758A2606B3861,,Simas/Pinole Valley,0,route16a,2,0
2664,2606A3861,128721A2606B3861,,Viewpointe Blvd.,0,route 15,11,0
2700,2606A3861,129065A2606B3861,,BART Del Norte Station,1,,4,0
2702,2376A3650,121592A2376B3650,,BART Del Norte Station,1,,13,0
2706,2606A3861,129056A2606B3861,,Hercules Transit Center,1,route 30Za,45,0
2689,2555A3810,121747A2555B3810,,BART Del Norte Station,1,1088,38,0
2664,2376A3650,121346A2376B3650,,Hercules Transit Center,1,route 15,16,0
2664,2376A3650,121281A2376B3650,,Hercules Transit Center,1,route 15,16,0
2659,2609A3862,121881A2609B3862,,Ponoma St.,0,route 11,8,0
2702,2376A3650,121562A2376B3650,,Hercules Transit Center,0,,28,0
2666,2606A3861,128779A2606B3861,,Simas/Pinole Valley,0,route16a,2,0
2659,2606A3861,128627A2606B3861,,Ponoma St.,0,route 11,8,0
2666,2376A3650,121387A2376B3650,,Simas/Pinole Valley,0,route16a,2,0
2676,2583A3844,128450A2583B3844,,Victoria Cr. by the bay,0,,3,0
2702,2376A3650,121609A2376B3650,,Hercules Transit Center,0,,28,0
2664,2606A3861,128714A2606B3861,,Viewpointe Blvd.,0,route 15,48,0
2655,2606A3861,128621A2606B3861,,Loop Route,0,route 10,27,0
2659,2606A3861,128650A2606B3861,,Hercules Transit Center,1,route 11,9,0
2659,2376A3650,121320A2376B3650,,Ponoma St.,0,route 11b,8,0
2702,2606A3861,128974A2606B3861,,Hercules Transit Center,0,,28,0
2700,2606A3861,129109A2606B3861,,Hercules Transit Center,0,,6,0
2696,2607A3810,121951A2607B3810,,BART Del Norte Station,1,8009,30,0
2670,2606A3861,128845A2606B3861,,San Pablo Ave. and Tara Hills Dr.,0,route 18,34,0
2696,2405A4032,121713A2405B4032,,BART Del Norte Station,1,1082,49,0
2666,2376A3650,121409A2376B3650,,Simas/Pinole Valley,0,route16a,2,0
2702,2606A3861,128917A2606B3861,,BART Del Norte Station,1,,13,0
2659,2606A3861,128635A2606B3861,,Ponoma St.,0,route 11,8,0
2664,2376A3650,121299A2376B3650,,Hercules Transit Center,1,route 15,16,0
2666,2376A3650,121405A2376B3650,,Simas/Pinole Valley,0,route16a,2,0
2661,2376A3650,125537A2376B3650,,Hercules Transit Center,1,route 12,21,0
2702,2376A3650,121619A2376B3650,,Hercules Transit Center,0,,28,0
2696,2608A3810,121965A2608B3810,,BART Del Norte Station,1,9002,30,0
2676,2583A3844,128029A2583B3844,,San Fransisco Transbay Terminal,1,,14,0
2666,2606A3861,128769A2606B3861,,Simas/Pinole Valley,0,route 16b,2,0
2674,2376A3650,121474A2376B3650,,Contra Costa College,1,route C3,7,0
2672,2609A3862,121858A2609B3862,,Hercules Transit Center,0,route 19,12,0
2696,2608A3810,121968A2608B3810,,Hercules Transit Center,0,9002,15,0
2659,2606A3861,128652A2606B3861,,Hercules Transit Center,1,route 11,9,0
2664,2606A3861,128751A2606B3861,,Hercules Transit Center,1,route 15,16,0
2674,2606A3861,128859A2606B3861,,Hercules Transit Center,0,route C3,37,0
2664,2606A3861,128718A2606B3861,,Viewpointe Blvd.,0,route 15,11,0
2655,2376A3650,121289A2376B3650,,Loop Route,0,route 10,27,0
2702,2606A3861,128978A2606B3861,,Hercules Transit Center,0,,28,0
2689,2555A3810,121730A2555B3810,,Hercules Transit Center,0,JLa,50,0
2661,2606A3861,128707A2606B3861,,Hercules Transit Center,1,route 12,21,0
2655,2376A3650,121215A2376B3650,,Loop Route,0,route 10,27,0
2661,2376A3650,125531A2376B3650,,Hercules Transit Center,1,route 12,21,0
2702,2606A3861,128883A2606B3861,,BART Del Norte Station,1,,13,0
2666,2376A3650,121400A2376B3650,,Richmond Parkway Transit Center,1,route 16b,24,0
2689,2555A3810,121692A2555B3810,,Hercules Transit Center,0,1079,1,0
2674,2606A3861,128857A2606B3861,,Hercules Transit Center,0,route C3,37,0
2674,2606A3861,128853A2606B3861,,Hercules Transit Center,0,route C3,37,0
2670,2606A3861,128836A2606B3861,,Richmond Parkway Transit Center,1,route 18,19,0
2706,2606A3861,129058A2606B3861,,Hercules Transit Center,1,route 30zb,45,0
2696,2555A3810,121715A2555B3810,,BART Del Norte Station,1,1083,25,0
2702,2606A3861,128964A2606B3861,,Hercules Transit Center,0,,28,0
2670,2376A3650,121458A2376B3650,,San Pablo Ave. and Tara Hills Dr.,0,route 18,34,0
2655,2606A3861,128609A2606B3861,,Loop Route,0,route 10,27,0
2674,2606A3861,128856A2606B3861,,Hercules Transit Center,0,route C3,37,0
2702,2376A3650,121603A2376B3650,,Hercules Transit Center,0,,28,0
2668,2376A3650,121445A2376B3650,,Richmond Parkway Transit Center,1,route 17,22,0
2700,2612A3865,121505A2612B3865,,BART Del Norte Station,1,,4,0
2670,2606A3861,128832A2606B3861,,Richmond Parkway Transit Center,1,route 18,19,0
2674,2376A3650,121471A2376B3650,,Hercules Transit Center,0,route C3,37,0
2661,2606A3861,128688A2606B3861,,Carson St.,0,route 12,36,0
2670,2376A3650,121450A2376B3650,,San Pablo Ave. and Tara Hills Dr.,0,route 18,34,0
2666,2606A3861,128765A2606B3861,,Simas/Pinole Valley,0,route 16b,2,0
2664,2606A3861,128727A2606B3861,,Viewpointe Blvd.,0,route 15,11,0
2676,2583A3844,128027A2583B3844,,San Fransisco Transbay Terminal,1,,14,0
2702,2376A3650,121608A2376B3650,,BART Del Norte Station,1,,13,0
2674,2606A3861,128858A2606B3861,,Hercules Transit Center,0,route C3,37,0
2666,2376A3650,121423A2376B3650,,Simas/Pinole Valley,0,route 16b,2,0
2661,2376A3650,121250A2376B3650,,Carson St.,0,route 12,36,0
2676,2583A3844,128051A2583B3844,,Victoria Cr. by the bay,0,,3,0
2706,2606A3861,129036A2606B3861,,Amtrak Station,0,route 30Za,31,0
2702,2376A3650,121676A2376B3650,,Hercules Transit Center,0,,28,0
2655,2376A3650,121347A2376B3650,,Loop Route,0,route 10,27,0
2696,2607A3810,121954A2607B3810,,Hercules Transit Center,0,8009,15,0
2689,2608A3810,121980A2608B3810,,Hercules Transit Center,0,JLe,50,0
2702,2606A3861,128929A2606B3861,,BART Del Norte Station,1,,13,0
2661,2376A3650,125542A2376B3650,,Hercules Transit Center,1,route 12,21,0
2700,2612A3865,121542A2612B3865,,Hercules Transit Center,0,,6,0
2668,2376A3650,121444A2376B3650,,Del Monte Dr. And San Pablo Ave.,0,route 17,44,0
2661,2606A3861,128685A2606B3861,,Carson St.,0,route 12,36,0
2659,2376A3650,121236A2376B3650,,Ponoma St.,0,route 11,8,0
2702,2376A3650,121587A2376B3650,,BART Del Norte Station,1,,13,0
2700,2606A3861,129101A2606B3861,,Hercules Transit Center,0,,6,0
2659,2376A3650,121313A2376B3650,,Ponoma St.,0,route 11,8,0
2664,2606A3861,128724A2606B3861,,Viewpointe Blvd.,0,route 15,11,0
2659,2376A3650,121218A2376B3650,,Ponoma St.,0,route 11,8,0
2655,2376A3650,121271A2376B3650,,Loop Route,0,route 10,27,0
2674,2376A3650,121486A2376B3650,,Contra Costa College,1,route C3,7,0
2674,2606A3861,128869A2606B3861,,Contra Costa College,1,route C3,7,0
2702,2606A3861,128952A2606B3861,,Hercules Transit Center,0,,28,0
2696,2555A3810,121724A2555B3810,,Hercules Transit Center,0,1085,17,0
2659,2609A3862,121882A2609B3862,,Hercules Transit Center,1,route 11,9,0
2661,2606A3861,128695A2606B3861,,Hercules Transit Center,1,route 12,21,0
2689,2555A3810,121711A2555B3810,,BART Del Norte Station,1,1081,38,0
2696,2555A3810,121685A2555B3810,,Hercules Transit Center,0,1077,17,0
2664,2376A3650,121275A2376B3650,,Viewpointe Blvd.,0,route 15,11,0
2661,2376A3650,121354A2376B3650,,Carson St.,0,route 12,36,0
2696,2607A3810,121938A2607B3810,,Hercules Transit Center,0,8007,15,0
2689,2555A3810,121745A2555B3810,,BART Del Norte Station,1,1088,38,0
2661,2606A3861,128693A2606B3861,,Hercules Transit Center,1,route 12,21,0
2661,2606A3861,128698A2606B3861,,Hercules Transit Center,1,route 12,21,0
2664,2606A3861,128717A2606B3861,,Viewpointe Blvd.,0,route 15,11,0
2700,2606A3861,129082A2606B3861,,BART Del Norte Station,1,,4,0
2706,2606A3861,129051A2606B3861,,Hercules Transit Center,1,route 30zb,45,0
2702,2376A3650,121647A2376B3650,,Hercules Transit Center,0,,28,0
2702,2376A3650,121645A2376B3650,,Hercules Transit Center,0,,28,0
2659,2606A3861,128638A2606B3861,,Ponoma St.,0,route 11,8,0
2676,2583A3844,128046A2583B3844,,Willow Ave. at I-80,0,,51,0
2689,2555A3810,121748A2555B3810,,Hercules Transit Center,0,JLb,50,0
2661,2376A3650,121284A2376B3650,,Carson St.,0,route 12,36,0
2700,2606A3861,129090A2606B3861,,Hercules Transit Center,0,,6,0
2689,2555A3810,121705A2555B3810,,BART Del Norte Station,1,1080,38,0
2702,2376A3650,121626A2376B3650,,BART Del Norte Station,1,,13,0
2666,2606A3861,128764A2606B3861,,Simas/Pinole Valley,0,route 16b,2,0
2659,2609A3862,121898A2609B3862,,Hercules Transit Center,1,route 11,9,0
2674,2376A3650,121469A2376B3650,,Hercules Transit Center,0,route C3,37,0
2666,2376A3650,121407A2376B3650,,Simas/Pinole Valley,0,route16a,2,0
2674,2606A3861,128861A2606B3861,,Contra Costa College,1,route C3,7,0
2702,2606A3861,128935A2606B3861,,BART Del Norte Station,1,,13,0
2702,2606A3861,128944A2606B3861,,BART Del Norte Station,1,,13,0
2666,2376A3650,121380A2376B3650,,Richmond Parkway Transit Center,1,route16a,24,0
2655,2376A3650,121262A2376B3650,,Loop Route,0,route 10,27,0
2659,2376A3650,121363A2376B3650,,Ponoma St.,0,route 11b,8,0
2666,2376A3650,121422A2376B3650,,Richmond Parkway Transit Center,1,route 16b,24,0
2661,2376A3650,121350A2376B3650,,Carson St.,0,route 12,36,0
2666,2376A3650,121396A2376B3650,,Richmond Parkway Transit Center,1,route 16b,24,0
2666,2376A3650,121426A2376B3650,,Richmond Parkway Transit Center,1,route 16b,24,0
2666,2606A3861,128771A2606B3861,,Simas/Pinole Valley,0,route 16b,2,0
2702,2606A3861,128914A2606B3861,,BART Del Norte Station,1,,13,0
2670,2376A3650,121447A2376B3650,,Richmond Parkway Transit Center,1,route 18,19,0
2659,2609A3862,121908A2609B3862,,Hercules Transit Center,1,route 11,9,0
2664,2606A3861,128746A2606B3861,,Hercules Transit Center,1,route 15,16,0
2659,2609A3862,121894A2609B3862,,Hercules Transit Center,1,route 11,9,0
2672,2609A3862,121902A2609B3862,,Hercules Transit Center,0,route 19,12,0
2676,2376A3650,121834A2376B3650,,San Fransisco Transbay Terminal,1,,26,0
2689,2555A3810,121735A2555B3810,,Hercules Transit Center,0,1086,1,0
2706,2376A3650,121634A2376B3650,,Amtrak Station,0,route 30zb,31,0
2666,2606A3861,128766A2606B3861,,Simas/Pinole Valley,0,route 16b,2,0
2674,2376A3650,121482A2376B3650,,Contra Costa College,1,route C3,7,0
2696,2607A3810,121933A2607B3810,,BART Del Norte Station,1,8007,30,0
2706,2606A3861,129033A2606B3861,,Amtrak Station,0,route 30zb,31,0
2702,2376A3650,121586A2376B3650,,Hercules Transit Center,0,,28,0
2666,2376A3650,121424A2376B3650,,Richmond Parkway Transit Center,1,route 16b,24,0
2659,2609A3862,121886A2609B3862,,Hercules Transit Center,1,route 11,9,0
2689,2607A3810,121917A2607B3810,,BART Del Norte Station,1,8005,38,0
2702,2606A3861,128911A2606B3861,,BART Del Norte Station,1,,13,0
2659,2376A3650,121219A2376B3650,,Hercules Transit Center,1,route 11,9,0
2659,2609A3862,121859A2609B3862,,Ponoma St.,0,route 11,8,0
2676,2376A3650,121777A2376B3650,,San Fransisco Transbay Terminal,1,,52,0
2661,2606A3861,128672A2606B3861,,Carson St.,0,route 12,36,0
2706,2606A3861,129043A2606B3861,,Hercules Transit Center,1,route 30Za,45,0
2661,2404A4031,121338A2404B4031,,Hercules Transit Center,1,,18,0
2702,2606A3861,128981A2606B3861,,Hercules Transit Center,0,,28,0
