trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
108172A1695B3010,15:43:00,15:43:00,784980,1,Petaluma Blvd North,0,0,0
108172A1695B3010,,,785004,2,Petaluma Blvd North,0,0,0.369368
108172A1695B3010,,,785005,3,Petaluma Blvd North,0,0,0.60054389
108172A1695B3010,,,785006,4,Petaluma Blvd North,0,0,0.84002929
108172A1695B3010,,,785007,5,Petaluma Blvd North,0,0,1.11513433
108172A1695B3010,15:49:00,15:49:00,785008,6,Downtown Petaluma,0,0,1.81505525
108172A1695B3010,,,785012,7,Downtown Petaluma,0,0,2.10833643
108172A1695B3010,,,785013,8,Downtown Petaluma,0,0,2.29443772
108172A1695B3010,,,785014,9,Downtown Petaluma,0,0,2.92220596
108172A1695B3010,15:53:00,15:53:00,785015,10,Downtown Petaluma,0,0,3.10167068
108172A1695B3010,,,785016,11,Downtown Petaluma,0,0,3.27750298
108172A1695B3010,,,785017,12,Downtown Petaluma,0,0,3.46530479
108172A1695B3010,,,785018,13,Downtown Petaluma,0,0,3.68969604
108172A1695B3010,15:57:00,15:57:00,784982,14,Downtown Petaluma,0,0,3.93000298
108172A1695B3010,16:00:00,16:00:00,784983,15,Petaluma Blvd South - Copeland Transit Mall,0,0,4.25899402
108172A1695B3010,,,784991,16,Petaluma Blvd South - Copeland Transit Mall,0,0,4.55328116
108172A1695B3010,16:04:00,16:04:00,784992,17,Petaluma Blvd South - Copeland Transit Mall,0,0,5.07424254
108172A1695B3010,,,784993,18,Petaluma Blvd South - Copeland Transit Mall,0,0,5.46055782
108172A1695B3010,,,784995,19,Petaluma Blvd South - Copeland Transit Mall,0,0,5.82422237
108172A1695B3010,,,784996,20,Petaluma Blvd South - Copeland Transit Mall,0,0,6.05677962
108172A1695B3010,,,784997,21,Petaluma Blvd South - Copeland Transit Mall,0,0,6.49318484
108172A1695B3010,,,784998,22,Petaluma Blvd South - Copeland Transit Mall,0,0,6.61059478
108172A1695B3010,16:11:00,16:11:00,784980,23,Petaluma Blvd South - Copeland Transit Mall,0,0,7.01988082
160704A3610B5037,15:43:00,15:43:00,784980,1,,0,0,0
160704A3610B5037,,,785004,2,,0,0,0.369368
160704A3610B5037,,,785005,3,,0,0,0.60054389
160704A3610B5037,,,785006,4,,0,0,0.84002929
160704A3610B5037,,,785007,5,,0,0,1.11513433
160704A3610B5037,15:49:00,15:49:00,785008,6,,0,0,1.81505525
160704A3610B5037,,,785012,7,,0,0,2.10833643
160704A3610B5037,,,785013,8,,0,0,2.29443772
160704A3610B5037,,,785014,9,,0,0,2.92220596
160704A3610B5037,15:53:00,15:53:00,785015,10,,0,0,3.10167068
160704A3610B5037,,,785016,11,,0,0,3.27750298
160704A3610B5037,,,785017,12,,0,0,3.46530479
160704A3610B5037,,,785018,13,,0,0,3.68969604
160704A3610B5037,15:57:00,15:57:00,784982,14,,0,0,3.93000298
160704A3610B5037,16:00:00,16:00:00,784983,15,,0,0,4.25899402
160704A3610B5037,,,784991,16,,0,0,4.55328116
160704A3610B5037,16:04:00,16:04:00,784992,17,,0,0,5.07424254
160704A3610B5037,,,784993,18,,0,0,5.46055782
160704A3610B5037,,,784995,19,,0,0,5.82422237
160704A3610B5037,,,784996,20,,0,0,6.05677962
160704A3610B5037,,,784997,21,,0,0,6.49318484
160704A3610B5037,,,784998,22,,0,0,6.61059478
160704A3610B5037,16:11:00,16:11:00,784980,23,,0,0,7.01988082
120534A1702B3018,14:05:00,14:05:00,785060,1,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,0
120534A1702B3018,,,785076,2,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,0.67709024
120534A1702B3018,,,785077,3,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,0.92180144
120534A1702B3018,,,785078,4,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,1.16232672
120534A1702B3018,14:08:00,14:08:00,785079,5,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,1.39764459
120534A1702B3018,,,785080,6,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,1.7317601
120534A1702B3018,,,785081,7,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,1.91874571
120534A1702B3018,,,785082,8,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,2.17010825
120534A1702B3018,14:10:00,14:10:00,785041,9,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,2.40186345
120534A1702B3018,,,785042,10,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,2.64103157
120534A1702B3018,,,785043,11,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,2.81847616
120534A1702B3018,,,785044,12,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,3.05762881
120534A1702B3018,,,785045,13,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,3.36799295
120534A1702B3018,,,785046,14,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,3.58969329
120534A1702B3018,14:15:00,14:15:00,785047,15,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,3.7887226
120534A1702B3018,,,785100,16,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,4.92718874
120534A1702B3018,,,785101,17,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,5.07471623
120534A1702B3018,14:17:00,14:17:00,785102,18,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,5.44487055
120534A1702B3018,,,785103,19,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,5.59741631
120534A1702B3018,,,785104,20,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,5.74215358
120534A1702B3018,,,785105,21,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,6.06382447
120534A1702B3018,,,785106,22,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,6.36455699
120534A1702B3018,14:21:00,14:21:00,785107,23,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,6.57378534
120534A1702B3018,,,785108,24,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,6.77941408
120534A1702B3018,14:25:00,14:25:00,785023,25,"Ely S/Sonoma Mtn Pkwy, G&G, to N. McDowell",0,0,7.62041231
160716A3610B5037,18:28:00,18:28:00,784980,1,,0,0,0
160716A3610B5037,,,784985,2,,0,0,0.19496547
160716A3610B5037,,,784986,3,,0,0,0.40623341
160716A3610B5037,18:30:00,18:30:00,784987,4,,0,0,0.60434016
160716A3610B5037,,,785021,5,,0,0,1.45211261
160716A3610B5037,,,785022,6,,0,0,1.64266253
160716A3610B5037,18:38:00,18:38:00,785023,7,,0,0,1.81279265
108378A1702B3018,14:02:00,14:02:00,785002,1,Petaluma Blvd./Industrial Ave.,0,0,0
108378A1702B3018,,,785003,2,Petaluma Blvd./Industrial Ave.,0,0,0.19021131
108378A1702B3018,14:07:00,14:07:00,784982,3,Petaluma Blvd./Industrial Ave.,0,0,1.10644557
108378A1702B3018,,,785004,4,Petaluma Blvd./Industrial Ave.,0,0,1.44726665
108378A1702B3018,,,785203,5,Petaluma Blvd./Industrial Ave.,0,0,1.67391484
108378A1702B3018,,,785006,6,Petaluma Blvd./Industrial Ave.,0,0,1.91716351
108378A1702B3018,,,785007,7,Petaluma Blvd./Industrial Ave.,0,0,2.19226856
108378A1702B3018,,,785008,8,Petaluma Blvd./Industrial Ave.,0,0,2.89218948
108378A1702B3018,,,785009,9,Petaluma Blvd./Industrial Ave.,0,0,3.48996943
108378A1702B3018,,,785010,10,Petaluma Jr HS - Petaluma HS,0,0,4.41642615
108378A1702B3018,,,785011,11,Petaluma Jr HS - Petaluma HS,0,0,5.28517504
108378A1702B3018,,,785012,12,Petaluma Jr HS - Petaluma HS,0,0,5.70878124
108378A1702B3018,,,785013,13,Petaluma Jr HS - Petaluma HS,0,0,5.89488252
108378A1702B3018,,,785014,14,Petaluma Jr HS - Petaluma HS,0,0,6.52265077
108378A1702B3018,14:17:00,14:17:00,785015,15,Petaluma Jr HS - Petaluma HS,0,0,6.70211548
108378A1702B3018,,,785016,16,Petaluma Jr HS - Petaluma HS,0,0,6.87794779
108378A1702B3018,,,785017,17,Petaluma Jr HS - Petaluma HS,0,0,7.0657496
108378A1702B3018,,,785018,18,Petaluma Jr HS - Petaluma HS,0,0,7.29014084
108378A1702B3018,,,784982,19,Petaluma Jr HS - Petaluma HS,0,0,7.53044778
108378A1702B3018,14:23:00,14:23:00,784983,20,Petaluma Jr HS - Petaluma HS,0,0,7.85943883
108378A1702B3018,,,784991,21,Petaluma Jr HS - Petaluma HS,0,0,8.15372596
108378A1702B3018,14:28:00,14:28:00,784992,22,Petaluma Jr HS - Petaluma HS,0,0,8.67468735
108378A1702B3018,,,784993,23,Petaluma Jr HS - Petaluma HS,0,0,9.06100263
108378A1702B3018,,,784995,24,Petaluma Jr HS - Petaluma HS,0,0,9.42466717
108378A1702B3018,,,784999,25,Petaluma Jr HS - Petaluma HS,0,0,9.58435015
108378A1702B3018,,,789254,26,Petaluma Jr HS - Petaluma HS,3,3,9.80171891
108378A1702B3018,,,789255,27,Petaluma Jr HS - Petaluma HS,3,3,10.07407657
108378A1702B3018,,,789256,28,Petaluma Jr HS - Petaluma HS,3,3,10.4838194
108378A1702B3018,14:33:00,14:33:00,785000,29,Petaluma Jr HS - Petaluma HS,0,0,10.71844909
108378A1702B3018,,,789257,30,Petaluma Jr HS - Petaluma HS,3,3,11.07088453
108378A1702B3018,,,789258,31,Petaluma Jr HS - Petaluma HS,3,3,11.58187767
108378A1702B3018,14:40:00,14:40:00,785001,32,Petaluma Jr HS - Petaluma HS,0,0,12.112391
108378A1702B3018,14:43:00,14:43:00,785002,33,Petaluma Jr HS - Petaluma HS,0,0,13.09408586
128461A2598B3857,7:50:00,7:50:00,784982,1,,0,0,0
128461A2598B3857,7:52:00,7:52:00,784983,2,,0,0,0.32824959
128461A2598B3857,,,784991,3,,0,0,0.62253672
128461A2598B3857,,,784997,4,,0,0,0.68497741
128461A2598B3857,7:55:00,7:55:00,784992,5,,0,0,1.14380394
128461A2598B3857,,,784993,6,,0,0,1.53011922
128461A2598B3857,,,784995,7,,0,0,1.89378377
128461A2598B3857,,,784999,8,,0,0,2.05346675
128461A2598B3857,,,789254,9,,3,3,2.27083551
128461A2598B3857,,,789255,10,,3,3,2.54319316
128461A2598B3857,,,789256,11,,3,3,2.95293599
128461A2598B3857,8:02:00,8:02:00,785000,12,,0,0,3.18756568
128461A2598B3857,,,789257,13,,3,3,3.54000112
128461A2598B3857,,,789258,14,,3,3,4.05099426
128461A2598B3857,8:10:00,8:10:00,785001,15,,0,0,4.58150759
