trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type
10001,7:30:00,7:30:00,115,13,0
10001,7:36:00,7:36:00,159,14,0
10001,7:36:45,7:36:45,163,15,0
10001,7:38:00,7:38:00,255,16,0
10001,7:39:00,7:39:00,185,17,0
10001,7:39:45,7:39:45,146,18,0
10001,7:41:45,7:41:45,186,19,0
10001,7:42:30,7:42:30,187,20,0
10001,7:48:00,7:48:00,193,21,0
10001,7:48:30,7:48:30,188,22,0
10001,7:50:00,7:50:00,194,23,0
10001,7:50:45,7:50:45,195,24,0
10001,7:51:45,7:51:45,149,25,0
10001,7:52:30,7:52:30,196,26,0
10001,7:53:00,7:53:00,256,27,0
10001,7:53:30,7:53:30,199,28,0
10001,7:55:00,7:55:00,164,29,0
10001,7:57:00,7:57:00,119,30,0
10001,8:01:00,8:01:00,126,31,0
10001,8:05:00,8:05:00,12,32,0
10001,8:05:30,8:05:30,98,33,0
10001,8:06:00,8:06:00,10,34,0
10001,8:06:30,8:06:30,3,35,0
10001,8:07:00,8:07:00,1,36,0
10001,8:07:30,8:07:30,79,37,0
10001,8:08:00,8:08:00,76,38,0
10001,8:10:00,8:10:00,177,39,0
10002,7:40:00,7:40:00,177,1,0
10002,7:40:30,7:40:30,226,2,0
10002,7:41:00,7:41:00,224,3,0
10002,7:42:00,7:42:00,238,4,0
10002,7:42:30,7:42:30,78,5,0
10002,7:43:00,7:43:00,80,6,0
10002,7:44:00,7:44:00,2,7,0
10002,7:44:30,7:44:30,95,8,0
10002,7:45:00,7:45:00,4,9,0
10002,7:45:30,7:45:30,11,10,0
10002,7:46:00,7:46:00,13,11,0
10002,7:48:00,7:48:00,153,12,0
10002,7:50:00,7:50:00,115,13,0
10002,7:56:00,7:56:00,159,14,0
10002,7:56:45,7:56:45,163,15,0
10002,7:58:00,7:58:00,255,16,0
10002,7:59:00,7:59:00,185,17,0
10002,7:59:45,7:59:45,146,18,0
10002,8:01:45,8:01:45,186,19,0
10002,8:02:30,8:02:30,187,20,0
10002,8:08:00,8:08:00,193,21,0
10002,8:08:30,8:08:30,188,22,0
10002,8:10:00,8:10:00,194,23,0
10002,8:10:45,8:10:45,195,24,0
10002,8:11:45,8:11:45,149,25,0
10002,8:12:30,8:12:30,196,26,0
10002,8:13:00,8:13:00,256,27,0
10002,8:13:30,8:13:30,199,28,0
10002,8:15:00,8:15:00,164,29,0
10002,8:17:00,8:17:00,119,30,0
10002,8:21:00,8:21:00,126,31,0
10002,8:25:00,8:25:00,12,32,0
10002,8:25:30,8:25:30,98,33,0
10002,8:26:00,8:26:00,10,34,0
10002,8:26:30,8:26:30,3,35,0
10002,8:27:00,8:27:00,1,36,0
10002,8:27:30,8:27:30,79,37,0
10002,8:28:00,8:28:00,76,38,0
10002,8:30:00,8:30:00,177,39,0
10003,8:00:00,8:00:00,177,1,0
10003,8:00:30,8:00:30,226,2,0
10003,8:01:00,8:01:00,224,3,0
10003,8:02:00,8:02:00,238,4,0
10003,8:02:30,8:02:30,78,5,0
10003,8:03:00,8:03:00,80,6,0
10003,8:04:00,8:04:00,2,7,0
10003,8:04:30,8:04:30,95,8,0
10003,8:05:00,8:05:00,4,9,0
10003,8:05:30,8:05:30,11,10,0
10003,8:06:00,8:06:00,13,11,0
10003,8:08:00,8:08:00,153,12,0
10003,8:10:00,8:10:00,115,13,0
10003,8:16:00,8:16:00,159,14,0
10003,8:16:45,8:16:45,163,15,0
10003,8:18:00,8:18:00,255,16,0
10003,8:19:00,8:19:00,185,17,0
10003,8:19:45,8:19:45,146,18,0
10003,8:21:45,8:21:45,186,19,0
10003,8:22:30,8:22:30,187,20,0
10003,8:28:00,8:28:00,193,21,0
10003,8:28:30,8:28:30,188,22,0
10003,8:30:00,8:30:00,194,23,0
10003,8:30:45,8:30:45,195,24,0
10003,8:31:45,8:31:45,149,25,0
10003,8:32:30,8:32:30,196,26,0
10003,8:33:00,8:33:00,256,27,0
10003,8:33:30,8:33:30,199,28,0
10003,8:35:00,8:35:00,164,29,0
10003,8:37:00,8:37:00,119,30,0
10003,8:41:00,8:41:00,126,31,0
10003,8:45:00,8:45:00,12,32,0
10003,8:45:30,8:45:30,98,33,0
10003,8:46:00,8:46:00,10,34,0
10003,8:46:30,8:46:30,3,35,0
10003,8:47:00,8:47:00,1,36,0
10003,8:47:30,8:47:30,79,37,0
10003,8:48:00,8:48:00,76,38,0
10003,8:50:00,8:50:00,177,39,0
10004,8:20:00,8:20:00,177,1,0
10004,8:20:30,8:20:30,226,2,0
10004,8:21:00,8:21:00,224,3,0
10004,8:22:00,8:22:00,238,4,0
10004,8:22:30,8:22:30,78,5,0
10004,8:23:00,8:23:00,80,6,0
10004,8:24:00,8:24:00,2,7,0
10004,8:24:30,8:24:30,95,8,0
10004,8:25:00,8:25:00,4,9,0
10004,8:25:30,8:25:30,11,10,0
10004,8:26:00,8:26:00,13,11,0
10004,8:28:00,8:28:00,153,12,0
10004,8:30:00,8:30:00,115,13,0
10004,8:36:00,8:36:00,159,14,0
10004,8:36:45,8:36:45,163,15,0
10004,8:38:00,8:38:00,255,16,0
10004,8:39:00,8:39:00,185,17,0
10004,8:39:45,8:39:45,146,18,0
10004,8:41:45,8:41:45,186,19,0
10004,8:42:30,8:42:30,187,20,0
10004,8:48:00,8:48:00,193,21,0
10004,8:48:30,8:48:30,188,22,0
10004,8:50:00,8:50:00,194,23,0
10004,8:50:45,8:50:45,195,24,0
10004,8:51:45,8:51:45,149,25,0
10004,8:52:30,8:52:30,196,26,0
10004,8:53:00,8:53:00,256,27,0
10004,8:53:30,8:53:30,199,28,0
10004,8:55:00,8:55:00,164,29,0
10004,8:57:00,8:57:00,119,30,0
10004,9:01:00,9:01:00,126,31,0
10004,9:05:00,9:05:00,12,32,0
10004,9:05:30,9:05:30,98,33,0
10004,9:06:00,9:06:00,10,34,0
10004,9:06:30,9:06:30,3,35,0
10004,9:07:00,9:07:00,1,36,0
10004,9:07:30,9:07:30,79,37,0
10004,9:08:00,9:08:00,76,38,0
10004,9:10:00,9:10:00,177,39,0
10005,8:40:00,8:40:00,177,1,0
10005,8:40:30,8:40:30,226,2,0
10005,8:41:00,8:41:00,224,3,0
10005,8:42:00,8:42:00,238,4,0
10005,8:42:30,8:42:30,78,5,0
10005,8:43:00,8:43:00,80,6,0
10005,8:44:00,8:44:00,2,7,0
10005,8:44:30,8:44:30,95,8,0
10005,8:45:00,8:45:00,4,9,0
10005,8:45:30,8:45:30,11,10,0
10005,8:46:00,8:46:00,13,11,0
10005,8:48:00,8:48:00,153,12,0
10005,8:50:00,8:50:00,115,13,0
10005,8:56:00,8:56:00,159,14,0
10005,8:56:45,8:56:45,163,15,0
10005,8:58:00,8:58:00,255,16,0
10005,8:59:00,8:59:00,185,17,0
10005,8:59:45,8:59:45,146,18,0
10005,9:01:45,9:01:45,186,19,0
10005,9:02:30,9:02:30,187,20,0
10005,9:08:00,9:08:00,193,21,0
10005,9:08:30,9:08:30,188,22,0
10005,9:10:00,9:10:00,194,23,0
10005,9:10:45,9:10:45,195,24,0
10005,9:11:45,9:11:45,149,25,0
10005,9:12:30,9:12:30,196,26,0
10005,9:13:00,9:13:00,256,27,0
10005,9:13:30,9:13:30,199,28,0
10005,9:15:00,9:15:00,164,29,0
10005,9:17:00,9:17:00,119,30,0
10005,9:21:00,9:21:00,126,31,0
10005,9:25:00,9:25:00,12,32,0
10005,9:25:30,9:25:30,98,33,0
10005,9:26:00,9:26:00,10,34,0
10005,9:26:30,9:26:30,3,35,0
10005,9:27:00,9:27:00,1,36,0
10005,9:27:30,9:27:30,79,37,0
10005,9:28:00,9:28:00,76,38,0
10005,9:30:00,9:30:00,177,39,0
10006,9:00:00,9:00:00,177,1,0
10006,9:00:30,9:00:30,226,2,0
10006,9:01:00,9:01:00,224,3,0
10006,9:02:00,9:02:00,238,4,0
10006,9:02:30,9:02:30,78,5,0
10006,9:03:00,9:03:00,80,6,0
10006,9:04:00,9:04:00,2,7,0
10006,9:04:30,9:04:30,95,8,0
10006,9:05:00,9:05:00,4,9,0
10006,9:05:30,9:05:30,11,10,0
10006,9:06:00,9:06:00,13,11,0
10006,9:08:00,9:08:00,153,12,0
10006,9:10:00,9:10:00,115,13,0
10006,9:16:00,9:16:00,159,14,0
10006,9:16:45,9:16:45,163,15,0
10006,9:18:00,9:18:00,255,16,0
10006,9:19:00,9:19:00,185,17,0
10006,9:19:45,9:19:45,146,18,0
10006,9:21:45,9:21:45,186,19,0
10006,9:22:30,9:22:30,187,20,0
10006,9:28:00,9:28:00,193,21,0
10006,9:28:30,9:28:30,188,22,0
10006,9:30:00,9:30:00,194,23,0
10006,9:30:45,9:30:45,195,24,0
10006,9:31:45,9:31:45,149,25,0
10006,9:32:30,9:32:30,196,26,0
10006,9:33:00,9:33:00,256,27,0
10006,9:33:30,9:33:30,199,28,0
10006,9:35:00,9:35:00,164,29,0
10006,9:37:00,9:37:00,119,30,0
10006,9:41:00,9:41:00,126,31,0
10006,9:45:00,9:45:00,12,32,0
10006,9:45:30,9:45:30,98,33,0
10006,9:46:00,9:46:00,10,34,0
10006,9:46:30,9:46:30,3,35,0
10006,9:47:00,9:47:00,1,36,0
10006,9:47:30,9:47:30,79,37,0
10006,9:48:00,9:48:00,76,38,0
10006,9:50:00,9:50:00,177,39,0
10007,9:20:00,9:20:00,177,1,0
10007,9:20:30,9:20:30,226,2,0
10007,9:21:00,9:21:00,224,3,0
10007,9:22:00,9:22:00,238,4,0
10007,9:22:30,9:22:30,78,5,0
10007,9:23:00,9:23:00,80,6,0
10007,9:24:00,9:24:00,2,7,0
10007,9:24:30,9:24:30,95,8,0
10007,9:25:00,9:25:00,4,9,0
10007,9:25:30,9:25:30,11,10,0
10007,9:26:00,9:26:00,13,11,0
10007,9:28:00,9:28:00,153,12,0
10007,9:30:00,9:30:00,115,13,0
10007,9:36:00,9:36:00,159,14,0
10007,9:36:45,9:36:45,163,15,0
10007,9:38:00,9:38:00,255,16,0
10007,9:39:00,9:39:00,185,17,0
10007,9:39:45,9:39:45,146,18,0
10007,9:41:45,9:41:45,186,19,0
10007,9:42:30,9:42:30,187,20,0
10007,9:48:00,9:48:00,193,21,0
10007,9:48:30,9:48:30,188,22,0
10007,9:50:00,9:50:00,194,23,0
10007,9:50:45,9:50:45,195,24,0
10007,9:51:45,9:51:45,149,25,0
10007,9:52:30,9:52:30,196,26,0
10007,9:53:00,9:53:00,256,27,0
10007,9:53:30,9:53:30,199,28,0
10007,9:55:00,9:55:00,164,29,0
10007,9:57:00,9:57:00,119,30,0
10007,10:01:00,10:01:00,126,31,0
10007,10:05:00,10:05:00,12,32,0
10007,10:05:30,10:05:30,98,33,0
10007,10:06:00,10:06:00,10,34,0
10007,10:06:30,10:06:30,3,35,0
10007,10:07:00,10:07:00,1,36,0
10007,10:07:30,10:07:30,79,37,0
10007,10:08:00,10:08:00,76,38,0
10007,10:10:00,10:10:00,177,39,0
10008,9:40:00,9:40:00,177,1,0
10008,9:40:30,9:40:30,226,2,0
10008,9:41:00,9:41:00,224,3,0
10008,9:42:00,9:42:00,238,4,0
10008,9:42:30,9:42:30,78,5,0
10008,9:43:00,9:43:00,80,6,0
10008,9:44:00,9:44:00,2,7,0
10008,9:44:30,9:44:30,95,8,0
10008,9:45:00,9:45:00,4,9,0
10008,9:45:30,9:45:30,11,10,0
10008,9:46:00,9:46:00,13,11,0
10008,9:48:00,9:48:00,153,12,0
10008,9:50:00,9:50:00,115,13,0
10008,9:56:00,9:56:00,159,14,0
10008,9:56:45,9:56:45,163,15,0
10008,9:58:00,9:58:00,255,16,0
10008,9:59:00,9:59:00,185,17,0
10008,9:59:45,9:59:45,146,18,0
10008,10:01:45,10:01:45,186,19,0
10008,10:02:30,10:02:30,187,20,0
10008,10:08:00,10:08:00,193,21,0
10008,10:08:30,10:08:30,188,22,0
10008,10:10:00,10:10:00,194,23,0
10008,10:10:45,10:10:45,195,24,0
10008,10:11:45,10:11:45,149,25,0
10008,10:12:30,10:12:30,196,26,0
10008,10:13:00,10:13:00,256,27,0
10008,10:13:30,10:13:30,199,28,0
10008,10:15:00,10:15:00,164,29,0
10008,10:17:00,10:17:00,119,30,0
10008,10:21:00,10:21:00,126,31,0
10008,10:25:00,10:25:00,12,32,0
10008,10:25:30,10:25:30,98,33,0
10008,10:26:00,10:26:00,10,34,0
10008,10:26:30,10:26:30,3,35,0
10008,10:27:00,10:27:00,1,36,0
10008,10:27:30,10:27:30,79,37,0
10008,10:28:00,10:28:00,76,38,0
10008,10:30:00,10:30:00,177,39,0
10009,10:00:00,10:00:00,177,1,0
10009,10:00:30,10:00:30,226,2,0
10009,10:01:00,10:01:00,224,3,0
10009,10:02:00,10:02:00,238,4,0
10009,10:02:30,10:02:30,78,5,0
10009,10:03:00,10:03:00,80,6,0
10009,10:04:00,10:04:00,2,7,0
10009,10:04:30,10:04:30,95,8,0
10009,10:05:00,10:05:00,4,9,0
10009,10:05:30,10:05:30,11,10,0
10009,10:06:00,10:06:00,13,11,0
10009,10:08:00,10:08:00,153,12,0
10009,10:10:00,10:10:00,115,13,0
10009,10:16:00,10:16:00,159,14,0
10009,10:16:45,10:16:45,163,15,0
10009,10:18:00,10:18:00,255,16,0
10009,10:19:00,10:19:00,185,17,0
10009,10:19:45,10:19:45,146,18,0
10009,10:21:45,10:21:45,186,19,0
10009,10:22:30,10:22:30,187,20,0
10009,10:28:00,10:28:00,193,21,0
10009,10:28:30,10:28:30,188,22,0
10009,10:30:00,10:30:00,194,23,0
10009,10:30:45,10:30:45,195,24,0
10009,10:31:45,10:31:45,149,25,0
10009,10:32:30,10:32:30,196,26,0
10009,10:33:00,10:33:00,256,27,0
10009,10:33:30,10:33:30,199,28,0
10009,10:35:00,10:35:00,164,29,0
10009,10:37:00,10:37:00,119,30,0
10009,10:41:00,10:41:00,126,31,0
10009,10:45:00,10:45:00,12,32,0
10009,10:45:30,10:45:30,98,33,0
10009,10:46:00,10:46:00,10,34,0
10009,10:46:30,10:46:30,3,35,0
10009,10:47:00,10:47:00,1,36,0
10009,10:47:30,10:47:30,79,37,0
10009,10:48:00,10:48:00,76,38,0
10009,10:50:00,10:50:00,177,39,0
10010,10:20:00,10:20:00,177,1,0
10010,10:20:30,10:20:30,226,2,0
10010,10:21:00,10:21:00,224,3,0
10010,10:22:00,10:22:00,238,4,0
10010,10:22:30,10:22:30,78,5,0
10010,10:23:00,10:23:00,80,6,0
10010,10:24:00,10:24:00,2,7,0
10010,10:24:30,10:24:30,95,8,0
10010,10:25:00,10:25:00,4,9,0
10010,10:25:30,10:25:30,11,10,0
10010,10:26:00,10:26:00,13,11,0
10010,10:28:00,10:28:00,153,12,0
10010,10:30:00,10:30:00,115,13,0
10010,10:36:00,10:36:00,159,14,0
10010,10:36:45,10:36:45,163,15,0
10010,10:38:00,10:38:00,255,16,0
10010,10:39:00,10:39:00,185,17,0
10010,10:39:45,10:39:45,146,18,0
10010,10:41:45,10:41:45,186,19,0
10010,10:42:30,10:42:30,187,20,0
10010,10:48:00,10:48:00,193,21,0
10010,10:48:30,10:48:30,188,22,0
10010,10:50:00,10:50:00,194,23,0
10010,10:50:45,10:50:45,195,24,0
10010,10:51:45,10:51:45,149,25,0
10010,10:52:30,10:52:30,196,26,0
10010,10:53:00,10:53:00,256,27,0
10010,10:53:30,10:53:30,199,28,0
10010,10:55:00,10:55:00,164,29,0
10010,10:57:00,10:57:00,119,30,0
10010,11:01:00,11:01:00,126,31,0
10010,11:05:00,11:05:00,12,32,0
10010,11:05:30,11:05:30,98,33,0
10010,11:06:00,11:06:00,10,34,0
10010,11:06:30,11:06:30,3,35,0
10010,11:07:00,11:07:00,1,36,0
10010,11:07:30,11:07:30,79,37,0
10010,11:08:00,11:08:00,76,38,0
10010,11:10:00,11:10:00,177,39,0
10011,10:40:00,10:40:00,177,1,0
10011,10:40:30,10:40:30,226,2,0
10011,10:41:00,10:41:00,224,3,0
10011,10:42:00,10:42:00,238,4,0
10011,10:42:30,10:42:30,78,5,0
10011,10:43:00,10:43:00,80,6,0
10011,10:44:00,10:44:00,2,7,0
10011,10:44:30,10:44:30,95,8,0
10011,10:45:00,10:45:00,4,9,0
10011,10:45:30,10:45:30,11,10,0
10011,10:46:00,10:46:00,13,11,0
10011,10:48:00,10:48:00,153,12,0
10011,10:50:00,10:50:00,115,13,0
10011,10:56:00,10:56:00,159,14,0
10011,10:56:45,10:56:45,163,15,0
10011,10:58:00,10:58:00,255,16,0
10011,10:59:00,10:59:00,185,17,0
10011,10:59:45,10:59:45,146,18,0
10011,11:01:45,11:01:45,186,19,0
10011,11:02:30,11:02:30,187,20,0
10011,11:08:00,11:08:00,193,21,0
10011,11:08:30,11:08:30,188,22,0
10011,11:10:00,11:10:00,194,23,0
10011,11:10:45,11:10:45,195,24,0
10011,11:11:45,11:11:45,149,25,0
10011,11:12:30,11:12:30,196,26,0
10011,11:13:00,11:13:00,256,27,0
10011,11:13:30,11:13:30,199,28,0
10011,11:15:00,11:15:00,164,29,0
10011,11:17:00,11:17:00,119,30,0
10011,11:21:00,11:21:00,126,31,0
10011,11:25:00,11:25:00,12,32,0
10011,11:25:30,11:25:30,98,33,0
10011,11:26:00,11:26:00,10,34,0
10011,11:26:30,11:26:30,3,35,0
10011,11:27:00,11:27:00,1,36,0
10011,11:27:30,11:27:30,79,37,0
10011,11:28:00,11:28:00,76,38,0
10011,11:30:00,11:30:00,177,39,0
10012,11:00:00,11:00:00,177,1,0
10012,11:00:30,11:00:30,226,2,0
10012,11:01:00,11:01:00,224,3,0
10012,11:02:00,11:02:00,238,4,0
10012,11:02:30,11:02:30,78,5,0
10012,11:03:00,11:03:00,80,6,0
10012,11:04:00,11:04:00,2,7,0
10012,11:04:30,11:04:30,95,8,0
10012,11:05:00,11:05:00,4,9,0
10012,11:05:30,11:05:30,11,10,0
10012,11:06:00,11:06:00,13,11,0
10012,11:08:00,11:08:00,153,12,0
10012,11:10:00,11:10:00,115,13,0
10012,11:16:00,11:16:00,159,14,0
10012,11:16:45,11:16:45,163,15,0
10012,11:18:00,11:18:00,255,16,0
10012,11:19:00,11:19:00,185,17,0
10012,11:19:45,11:19:45,146,18,0
10012,11:21:45,11:21:45,186,19,0
10012,11:22:30,11:22:30,187,20,0
10012,11:28:00,11:28:00,193,21,0
10012,11:28:30,11:28:30,188,22,0
10012,11:30:00,11:30:00,194,23,0
10012,11:30:45,11:30:45,195,24,0
10012,11:31:45,11:31:45,149,25,0
10012,11:32:30,11:32:30,196,26,0
10012,11:33:00,11:33:00,256,27,0
10012,11:33:30,11:33:30,199,28,0
10012,11:35:00,11:35:00,164,29,0
10012,11:37:00,11:37:00,119,30,0
10012,11:41:00,11:41:00,126,31,0
10012,11:45:00,11:45:00,12,32,0
10012,11:45:30,11:45:30,98,33,0
10012,11:46:00,11:46:00,10,34,0
10012,11:46:30,11:46:30,3,35,0
10012,11:47:00,11:47:00,1,36,0
10012,11:47:30,11:47:30,79,37,0
10012,11:48:00,11:48:00,76,38,0
10012,11:50:00,11:50:00,177,39,0
10013,11:20:00,11:20:00,177,1,0
10013,11:20:30,11:20:30,226,2,0
10013,11:21:00,11:21:00,224,3,0
10013,11:22:00,11:22:00,238,4,0
10013,11:22:30,11:22:30,78,5,0
10013,11:23:00,11:23:00,80,6,0
10013,11:24:00,11:24:00,2,7,0
10013,11:24:30,11:24:30,95,8,0
10013,11:25:00,11:25:00,4,9,0
10013,11:25:30,11:25:30,11,10,0
10013,11:26:00,11:26:00,13,11,0
10013,11:28:00,11:28:00,153,12,0
10013,11:30:00,11:30:00,115,13,0
10013,11:36:00,11:36:00,159,14,0
10013,11:36:45,11:36:45,163,15,0
10013,11:38:00,11:38:00,255,16,0
10013,11:39:00,11:39:00,185,17,0
10013,11:39:45,11:39:45,146,18,0
10013,11:41:45,11:41:45,186,19,0
10013,11:42:30,11:42:30,187,20,0
10013,11:48:00,11:48:00,193,21,0
10013,11:48:30,11:48:30,188,22,0
10013,11:50:00,11:50:00,194,23,0
10013,11:50:45,11:50:45,195,24,0
10013,11:51:45,11:51:45,149,25,0
10013,11:52:30,11:52:30,196,26,0
10013,11:53:00,11:53:00,256,27,0
10013,11:53:30,11:53:30,199,28,0
10013,11:55:00,11:55:00,164,29,0
10013,11:57:00,11:57:00,119,30,0
10013,12:01:00,12:01:00,126,31,0
10013,12:05:00,12:05:00,12,32,0
10013,12:05:30,12:05:30,98,33,0
10013,12:06:00,12:06:00,10,34,0
10013,12:06:30,12:06:30,3,35,0
10013,12:07:00,12:07:00,1,36,0
10013,12:07:30,12:07:30,79,37,0
10013,12:08:00,12:08:00,76,38,0
10013,12:10:00,12:10:00,177,39,0
10014,11:40:00,11:40:00,177,1,0
10014,11:40:30,11:40:30,226,2,0
10014,11:41:00,11:41:00,224,3,0
10014,11:42:00,11:42:00,238,4,0
10014,11:42:30,11:42:30,78,5,0
10014,11:43:00,11:43:00,80,6,0
10014,11:44:00,11:44:00,2,7,0
10014,11:44:30,11:44:30,95,8,0
10014,11:45:00,11:45:00,4,9,0
10014,11:45:30,11:45:30,11,10,0
10014,11:46:00,11:46:00,13,11,0
10014,11:48:00,11:48:00,153,12,0
10014,11:50:00,11:50:00,115,13,0
10014,11:56:00,11:56:00,159,14,0
10014,11:56:45,11:56:45,163,15,0
10014,11:58:00,11:58:00,255,16,0
10014,11:59:00,11:59:00,185,17,0
10014,11:59:45,11:59:45,146,18,0
10014,12:01:45,12:01:45,186,19,0
10014,12:02:30,12:02:30,187,20,0
10014,12:08:00,12:08:00,193,21,0
10014,12:08:30,12:08:30,188,22,0
10014,12:10:00,12:10:00,194,23,0
10014,12:10:45,12:10:45,195,24,0
10014,12:11:45,12:11:45,149,25,0
10014,12:12:30,12:12:30,196,26,0
10014,12:13:00,12:13:00,256,27,0
10014,12:13:30,12:13:30,199,28,0
10014,12:15:00,12:15:00,164,29,0
10014,12:17:00,12:17:00,119,30,0
10014,12:21:00,12:21:00,126,31,0
10014,12:25:00,12:25:00,12,32,0
10014,12:25:30,12:25:30,98,33,0
10014,12:26:00,12:26:00,10,34,0
10014,12:26:30,12:26:30,3,35,0
10014,12:27:00,12:27:00,1,36,0
10014,12:27:30,12:27:30,79,37,0
10014,12:28:00,12:28:00,76,38,0
10014,12:30:00,12:30:00,177,39,0
10015,12:00:00,12:00:00,177,1,0
10015,12:00:30,12:00:30,226,2,0
10015,12:01:00,12:01:00,224,3,0
10015,12:02:00,12:02:00,238,4,0
10015,12:02:30,12:02:30,78,5,0
10015,12:03:00,12:03:00,80,6,0
10015,12:04:00,12:04:00,2,7,0
10015,12:04:30,12:04:30,95,8,0
10015,12:05:00,12:05:00,4,9,0
10015,12:05:30,12:05:30,11,10,0
10015,12:06:00,12:06:00,13,11,0
10015,12:08:00,12:08:00,153,12,0
10015,12:10:00,12:10:00,115,13,0
10015,12:16:00,12:16:00,159,14,0
10015,12:16:45,12:16:45,163,15,0
10015,12:18:00,12:18:00,255,16,0
10015,12:19:00,12:19:00,185,17,0
10015,12:19:45,12:19:45,146,18,0
10015,12:21:45,12:21:45,186,19,0
10015,12:22:30,12:22:30,187,20,0
10015,12:28:00,12:28:00,193,21,0
10015,12:28:30,12:28:30,188,22,0
10015,12:30:00,12:30:00,194,23,0
10015,12:30:45,12:30:45,195,24,0
10015,12:31:45,12:31:45,149,25,0
10015,12:32:30,12:32:30,196,26,0
10015,12:33:00,12:33:00,256,27,0
10015,12:33:30,12:33:30,199,28,0
10015,12:35:00,12:35:00,164,29,0
10015,12:37:00,12:37:00,119,30,0
10015,12:41:00,12:41:00,126,31,0
10015,12:45:00,12:45:00,12,32,0
10015,12:45:30,12:45:30,98,33,0
10015,12:46:00,12:46:00,10,34,0
10015,12:46:30,12:46:30,3,35,0
10015,12:47:00,12:47:00,1,36,0
10015,12:47:30,12:47:30,79,37,0
10015,12:48:00,12:48:00,76,38,0
10015,12:50:00,12:50:00,177,39,0
10016,12:20:00,12:20:00,177,1,0
10016,12:20:30,12:20:30,226,2,0
10016,12:21:00,12:21:00,224,3,0
10016,12:22:00,12:22:00,238,4,0
10016,12:22:30,12:22:30,78,5,0
10016,12:23:00,12:23:00,80,6,0
10016,12:24:00,12:24:00,2,7,0
10016,12:24:30,12:24:30,95,8,0
10016,12:25:00,12:25:00,4,9,0
10016,12:25:30,12:25:30,11,10,0
10016,12:26:00,12:26:00,13,11,0
10016,12:28:00,12:28:00,153,12,0
10016,12:30:00,12:30:00,115,13,0
10016,12:36:00,12:36:00,159,14,0
10016,12:36:45,12:36:45,163,15,0
10016,12:38:00,12:38:00,255,16,0
10016,12:39:00,12:39:00,185,17,0
10016,12:39:45,12:39:45,146,18,0
10016,12:41:45,12:41:45,186,19,0
10016,12:42:30,12:42:30,187,20,0
10016,12:48:00,12:48:00,193,21,0
10016,12:48:30,12:48:30,188,22,0
10016,12:50:00,12:50:00,194,23,0
10016,12:50:45,12:50:45,195,24,0
10016,12:51:45,12:51:45,149,25,0
10016,12:52:30,12:52:30,196,26,0
10016,12:53:00,12:53:00,256,27,0
10016,12:53:30,12:53:30,199,28,0
10016,12:55:00,12:55:00,164,29,0
10016,12:57:00,12:57:00,119,30,0
10016,13:01:00,13:01:00,126,31,0
10016,13:05:00,13:05:00,12,32,0
10016,13:05:30,13:05:30,98,33,0
10016,13:06:00,13:06:00,10,34,0
10016,13:06:30,13:06:30,3,35,0
10016,13:07:00,13:07:00,1,36,0
10016,13:07:30,13:07:30,79,37,0
10016,13:08:00,13:08:00,76,38,0
10016,13:10:00,13:10:00,177,39,0
