ORIG,DEST,EA_ES_DA,EA_ES_S2,EA_ES_S3,EA_PK_DA,EA_PK_S2,EA_PK_S3,EA_RN_DA,EA_RN_S2,EA_RN_S3,EA_TX_DA,EA_TX_S2,EA_TX_S3,EA_LI_DA,EA_LI_S2,EA_LI_S3,EA_VN_S3,EA_HT_S3,EA_CH_S3,AM_ES_DA,AM_ES_S2,AM_ES_S3,AM_PK_DA,AM_PK_S2,AM_PK_S3,AM_RN_DA,AM_RN_S2,AM_RN_S3,AM_TX_DA,AM_TX_S2,AM_TX_S3,AM_LI_DA,AM_LI_S2,AM_LI_S3,AM_VN_S3,AM_HT_S3,AM_CH_S3,MD_ES_DA,MD_ES_S2,MD_ES_S3,MD_PK_DA,MD_PK_S2,MD_PK_S3,MD_RN_DA,MD_RN_S2,MD_RN_S3,MD_TX_DA,MD_TX_S2,MD_TX_S3,MD_LI_DA,MD_LI_S2,MD_LI_S3,MD_VN_S3,MD_HT_S3,MD_CH_S3,PM_ES_DA,PM_ES_S2,PM_ES_S3,PM_PK_DA,PM_PK_S2,PM_PK_S3,PM_RN_DA,PM_RN_S2,PM_RN_S3,PM_TX_DA,PM_TX_S2,PM_TX_S3,PM_LI_DA,PM_LI_S2,PM_LI_S3,PM_VN_S3,PM_HT_S3,PM_CH_S3,EV_ES_DA,EV_ES_S2,EV_ES_S3,EV_PK_DA,EV_PK_S2,EV_PK_S3,EV_RN_DA,EV_RN_S2,EV_RN_S3,EV_TX_DA,EV_TX_S2,EV_TX_S3,EV_LI_DA,EV_LI_S2,EV_LI_S3,EV_VN_S3,EV_HT_S3,EV_CH_S3
200879,1,0.00633853152032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190136318417,0.0063377441009,0.00211297690369,0.0,0.0,0.0,0.00214544514894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190135580039,0.0147886626223,0.00422545326127,0.00211563878432,0.0,0.0,0.00429092927921,0.00214567383551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169014160328,0.0105630255058,0.0042251085139,0.00211564821332,0.0,0.0,0.00214546243272,0.00214593088813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084502983094,0.0253522834486,0.00633866967122,0.00423147540579,0.0,0.0,0.00429064576336,0.00214560062464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,2,0.00203515866319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00813979440659,0.00203490584068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00813976279642,0.00610496234265,0.00203504576328,0.00203785084271,0.0,0.0,0.00206658005905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00610499388424,0.00406985740441,0.00203487972745,0.00203785992503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00406979860141,0.0101750537815,0.00203520302031,0.00407589224849,0.0,0.0,0.00206644351329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,3,0.0101222826973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303637137383,0.0101210252322,0.00337430672758,0.0,0.0,0.0,0.00342615671146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303635958235,0.0236166726154,0.00674781411084,0.00337855760307,0.0,0.0,0.00685237567394,0.00342652191121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0269906224368,0.016868564898,0.00674726356845,0.00337857266066,0.0,0.0,0.0034261843127,0.00342693240995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134946569391,0.0404861882072,0.0101225033166,0.00675743114108,0.0,0.0,0.00685192291487,0.00342640499751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,4,0.00271508687242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00814441989363,0.00271474958418,0.00135762893216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00814438826549,0.00678714613795,0.00271493625367,0.00135933924246,0.0,0.0,0.00137850293705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00678718120407,0.00542956016708,0.00135735737338,0.00135934530078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00407211128889,0.0122170029803,0.00271514604886,0.00271880559915,0.0,0.0,0.00137841185482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,5,0.017145823387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548609717075,0.0171436934056,0.0034293806408,0.0,0.0,0.0,0.0174103844837,0.00348513473743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058289556076,0.0480042665982,0.0171448722268,0.00343370089715,0.0,0.0,0.0348210853026,0.0139297922284,0.00348398136328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480045146146,0.0342877720192,0.0137147787253,0.00343371620051,0.0,0.0,0.0174105247424,0.0139314610233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240010936306,0.0788650555785,0.0171461970873,0.0103015843287,0.0,0.0,0.0313369061028,0.0139293169408,0.00348621831812,0.0,0.00345501720229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,6,0.01243939621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398019592372,0.0124378508959,0.00248803592473,0.0,0.0,0.0,0.0126313368494,0.00252848585138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422894174617,0.0348273791529,0.0124387061377,0.00249117029625,0.0,0.0,0.0252629032019,0.0101061465957,0.00252764907162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348275590903,0.0248759812626,0.00995015302829,0.00249118139893,0.0,0.0,0.0126314386079,0.0101073573163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174129352908,0.0572170639651,0.0124396673318,0.00747386031942,0.0,0.0,0.0227351105987,0.0101058017717,0.00252927199557,0.0,0.00250663540162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,7,0.0209968488362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671829811814,0.0209942404518,0.00419963423694,0.0,0.0,0.0,0.0213208314895,0.00426791094273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713816402998,0.0587862307049,0.0209956840413,0.0042049248414,0.0,0.0,0.0426420503646,0.01705848329,0.0042664985158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587865344269,0.041988952631,0.0167951768321,0.00420494358195,0.0,0.0,0.0213210032509,0.0170605269033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293918421699,0.0965784852126,0.0209973064711,0.0126153643392,0.0,0.0,0.0383753095773,0.0170579012507,0.00426923790029,0.0,0.00423102888007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,8,0.00834511898538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233639213727,0.00667526583422,0.00166912890957,0.0,0.0,0.0,0.00169477693568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250326756867,0.0200266006075,0.00667572483363,0.00167123164051,0.0,0.0,0.00508437699652,0.00169495758477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216955960822,0.0150195168646,0.00500638512966,0.00167123908887,0.0,0.0,0.00169479058886,0.00169516064139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100128665709,0.0350469524864,0.00834530087068,0.00501392934131,0.00167141628325,0.0,0.00508404105495,0.00169489975244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,9,0.0127628484539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357322871357,0.0102090103665,0.0025527304476,0.0,0.0,0.0,0.0025919559962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382844446849,0.030628259351,0.0102097123505,0.00255594631982,0.0,0.0,0.00777593862981,0.0025922322771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331807857262,0.0229705313884,0.00765665951839,0.00255595771119,0.0,0.0,0.00259197687709,0.00259254282761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153134663337,0.0536000677925,0.0127631266254,0.0076681974761,0.00255622870852,0.0,0.00777542484789,0.00259214382956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,10,0.00549180745765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153754737181,0.00439290017966,0.00109843066461,0.0,0.0,0.0,0.00111530927608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164736578666,0.0131792290512,0.00439320224082,0.00109981444278,0.0,0.0,0.0033459582249,0.00111542815875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142775719042,0.00988413644814,0.00329463285533,0.00109981934444,0.0,0.0,0.00111531826105,0.00111556178751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006589329092,0.0230639150106,0.00549192715384,0.00329959759674,0.00109993595361,0.0,0.0033457371464,0.00111539010009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,11,0.0154275789631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044735361098,0.0138830961913,0.00462856517032,0.0015448232094,0.0,0.0,0.00469968823317,0.00156793844615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478203727082,0.038565702645,0.0123413784977,0.00463439613229,0.00154474721952,0.0,0.0093994618566,0.00313345945384,0.00156741955095,0.0,0.0,0.0,0.00154825346506,0.0,0.0,0.0,0.0,0.0,0.0401085379725,0.0262239207533,0.0107978251378,0.00463441678692,0.00154472464281,0.0,0.00469972609403,0.00313383484358,0.0,0.0,0.0,0.0,0.00154953405737,0.0,0.0,0.0,0.0,0.0,0.0200532967158,0.0647911225527,0.0154279152135,0.0139038384528,0.00308993876962,0.00154509772179,0.00783236733595,0.0031333525395,0.00156842594174,0.0,0.00155438877166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,12,0.0139335532364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404031336932,0.0125386400763,0.0041803292249,0.00139522062927,0.0,0.0,0.00424456464284,0.00141609735805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431893889837,0.0348309525551,0.0111462242209,0.00418559550934,0.00139515199835,0.0,0.00848920640664,0.00283001138537,0.00141562871331,0.0,0.0,0.0,0.00139831869476,0.0,0.0,0.0,0.0,0.0,0.0362243778114,0.0236843640053,0.00975215046739,0.00418561416375,0.00139513160799,0.0,0.00424459883721,0.00283035042191,0.0,0.0,0.0,0.0,0.00139947527292,0.0,0.0,0.0,0.0,0.0,0.0181113107911,0.0585166705349,0.0139338569239,0.0125573736318,0.00279070529775,0.00139546855755,0.00707387124731,0.00282991482475,0.00141653764397,0.0,0.00140385985071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,13,0.0342920583103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099436704552,0.0308590184667,0.0102882653911,0.00343379656022,0.0,0.0,0.0104463560561,0.00348517656276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106293995529,0.0857229333938,0.0274321247737,0.0103012263157,0.00343362765171,0.0,0.0208929019157,0.00696497970039,0.00348402317477,0.0,0.0,0.0,0.00344142125152,0.0,0.0,0.0,0.0,0.0,0.089152311337,0.0582899119652,0.0240011508052,0.0103012722263,0.00343357746873,0.0,0.0104464402123,0.00696581410785,0.0,0.0,0.0,0.0,0.00344426772186,0.0,0.0,0.0,0.0,0.0,0.0445739945286,0.144016177644,0.0342928057198,0.0309051238761,0.00686824295093,0.00343440673988,0.0174096012106,0.00696474205372,0.00348626015645,0.0,0.00345505866618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,14,0.0375109463567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108770516385,0.0337556578217,0.0112539926211,0.00375611628221,0.0,0.0,0.0114269227615,0.00381231916457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116271479777,0.0937694765059,0.0300070923572,0.0112681701471,0.00375593151879,0.0,0.0228540531426,0.00761876051745,0.00381105751167,0.0,0.0,0.0,0.0037644566794,0.0,0.0,0.0,0.0,0.0,0.0975207594094,0.0637614033277,0.0262540636145,0.0112682203672,0.00375587662529,0.0,0.0114270148171,0.00761967324811,0.0,0.0,0.0,0.0,0.00376757033898,0.0,0.0,0.0,0.0,0.0,0.0487580157054,0.15753452491,0.0375117639231,0.0338060910013,0.00751294339247,0.00375678373753,0.0190437859166,0.00761850056363,0.00381350447181,0.0,0.00377937419543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,15,0.00802521349955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227357579724,0.00668684712332,0.00267523963829,0.0,0.0,0.0,0.00271634767716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240730620142,0.0200613458681,0.00668730691907,0.00133930492241,0.0,0.0,0.00407455853143,0.00135831860859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200614495161,0.0133738444959,0.00534940905068,0.00133931089144,0.0,0.0,0.00271636956015,0.00135848133572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010698921012,0.033435959418,0.00802538841238,0.00535747017124,0.00133945289288,0.0,0.00407428931191,0.00135827226245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,16,0.0189193915303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535994097654,0.0157642010192,0.00630686101459,0.0,0.0,0.0,0.00640377296372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0567520958296,0.0472944996572,0.0157652849849,0.0031574031279,0.0,0.0,0.00960574670985,0.00320222777627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472947440065,0.0315287562501,0.0126111989782,0.00315741719985,0.0,0.0,0.00640382455274,0.00320261140449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252226405676,0.0788250689474,0.0189198038862,0.0126302030204,0.00315775196737,0.0,0.00960511202647,0.00320211851554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,17,0.0337538770901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0956261138962,0.0281247366108,0.011252000952,0.0,0.0,0.0,0.0114249004882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101250786219,0.0843775935346,0.0281266705019,0.00563308798449,0.0,0.0,0.0171375064195,0.00571305914366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0843780294756,0.0562501051667,0.0224995005567,0.00563311309009,0.0,0.0,0.0114249925276,0.00571374357052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449994339533,0.140630933326,0.0337546127697,0.0225334054581,0.00563371034513,0.0,0.0171363740879,0.0057128642128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,18,0.00288741260584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115484583112,0.00288705391002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115484134638,0.00866150907306,0.00288725242736,0.00289123217688,0.0,0.0,0.00293199219374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00866155382317,0.00577417269031,0.00288701686147,0.00289124506255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00577408926265,0.0144360138033,0.00288747553818,0.00578273471803,0.0,0.0,0.00293179846734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,19,0.00164106543925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00656358421821,0.00164086157393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00656355872911,0.00492278213471,0.00164097440156,0.00164323629839,0.0,0.0,0.00166640231728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00492280756851,0.00328176001698,0.00164084051732,0.00164324362198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00328171260073,0.00820473086711,0.00164110120695,0.00328662625873,0.0,0.0,0.00166629221258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,20,0.00213735413046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00854853408272,0.00213708861247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00854850088524,0.00641152295169,0.00213723556128,0.00214018149775,0.0,0.0,0.00217035335133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641155607714,0.00427422524397,0.00213706118796,0.00214019103613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00427416348818,0.0106859939821,0.00213740071497,0.00428056312768,0.0,0.0,0.00217020994893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,21,0.00141542284791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00566110701282,0.00141524701358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056610850284,0.00424591130987,0.00141534432769,0.00141729521908,0.0,0.0,0.00143727596552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00424593324658,0.00283052582687,0.00141522885221,0.0014173015357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00283048493025,0.00707659990424,0.00141545369763,0.00283472297196,0.0,0.0,0.00143718099995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,22,0.00616528826766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184939557283,0.0061645223698,0.00123313530956,0.0,0.0,0.0,0.0112687542724,0.00250636669034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197268095026,0.0160284009309,0.00493195699989,0.0012346887856,0.0,0.0,0.0200335229251,0.00876552088822,0.00250553723072,0.0,0.0,0.0,0.0012374500168,0.0,0.0,0.0,0.0,0.0,0.0160284837424,0.0110962649273,0.00493155461012,0.00123469428838,0.0,0.0,0.010016751159,0.00751420371536,0.00125237365423,0.0,0.0,0.0,0.00123847353717,0.0,0.0,0.0,0.0,0.0,0.0073974030692,0.0258923288403,0.00616542264265,0.00246949302916,0.0,0.0,0.0187801867914,0.00876522180668,0.00250714595736,0.0,0.00124235369402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,23,0.00678936405746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203659898533,0.00678852063228,0.00135795832819,0.0,0.0,0.0,0.0124094238433,0.00276007141653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217236381481,0.0176508614771,0.00543118993538,0.00135966905345,0.0,0.0,0.0220613983624,0.00965280289903,0.0027591579956,0.0,0.0,0.0,0.0013627097878,0.0,0.0,0.0,0.0,0.0,0.0176509526711,0.0122194744185,0.00543074681406,0.00135967511324,0.0,0.0,0.0110306878347,0.0082748222647,0.00137914405709,0.0,0.0,0.0,0.00136383691311,0.0,0.0,0.0,0.0,0.0,0.00814619857762,0.0285132566655,0.00678951203444,0.00271946525197,0.0,0.0,0.0206811943998,0.00965247354323,0.00276092956416,0.0,0.00136810983536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,24,0.0204435618028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0613243550821,0.0204410221518,0.00408896986123,0.0,0.0,0.0,0.0373662129665,0.00831089482114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654123913966,0.0531487889624,0.0163539421611,0.0040941210532,0.0,0.0,0.0664294265356,0.029065707917,0.00830814440488,0.0,0.0,0.0,0.00410327705665,0.0,0.0,0.0,0.0,0.0,0.0531490635583,0.0367942532405,0.0163526078715,0.00409413929993,0.0,0.0,0.0332146791022,0.0249164485722,0.00415276254556,0.0,0.0,0.0,0.00410667096154,0.0,0.0,0.0,0.0,0.0,0.0245291477478,0.0858567194079,0.0204440073786,0.00818862495496,0.0,0.0,0.0622734724914,0.0290647161885,0.00831347880306,0.0,0.00411953722551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,25,0.0171838543053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515462419546,0.0171817195994,0.00343698730349,0.0,0.0,0.0,0.0314082039985,0.00698573013505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549824445645,0.0446742624815,0.0137463208283,0.00344131714255,0.0,0.0,0.0558373143675,0.0244312069954,0.00698341827018,0.0,0.0,0.0,0.0034490132295,0.0,0.0,0.0,0.0,0.0,0.0446744932933,0.0309274427352,0.01374519929,0.00344133247985,0.0,0.0,0.0279186284659,0.0209435433121,0.00349060830182,0.0,0.0,0.0,0.00345186597931,0.0,0.0,0.0,0.0,0.0,0.020617997255,0.0721669429071,0.0171842288345,0.0068829560888,0.0,0.0,0.0523440234487,0.0244303733971,0.00698790210338,0.0,0.00346268072909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,26,0.0145019347845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410845741873,0.0120834443721,0.00483428269784,0.0,0.0,0.0,0.00490856683979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459178751848,0.036251786882,0.0120842752445,0.00242018640906,0.0,0.0,0.00736291714877,0.00245454502605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386687724573,0.0265838762768,0.0096666314476,0.00242019719537,0.0,0.0,0.00490860638338,0.00245483908156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193334488595,0.0604203368501,0.0145022508601,0.00968119826811,0.00242045379859,0.0,0.00736243065654,0.00245446127642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,27,0.0101164136866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303461085237,0.0101151569507,0.0,0.0,0.0,0.0,0.020545021129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303459906772,0.020231125208,0.0101158524812,0.0101297960348,0.0,0.0,0.0513630194346,0.020547211057,0.0102781289507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202312297331,0.0202305411825,0.0101150271464,0.0101298411814,0.0,0.0,0.0205451866405,0.0205496726215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101151244416,0.0404627138707,0.010116634178,0.0202605393249,0.0,0.0,0.0410877005683,0.0205465099816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200879,28,0.0043915618252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131733256333,0.0043910162728,0.00219591919943,0.0,0.0,0.0,0.0200669575095,0.00446323991654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153688202219,0.0131735771039,0.00439131820443,0.00219868556889,0.0,0.0,0.03567491522,0.0156092972622,0.00446176284724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131736451659,0.00878213120897,0.00439095992443,0.00219869536802,0.0,0.0,0.0178374392619,0.0133810005107,0.00223017809227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065865032408,0.0197605919912,0.00439165754109,0.00439757674079,0.0,0.0,0.0334430231818,0.0156087646694,0.00446462760481,0.0,0.00221233493845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
