route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed
3204,2809A4108,134124A2809B4108,,7T GREEN VALLEY MS,1,,14,2
259,127A2472,3821A127B2472,,FTC,1,,6,2
190,421A2472,23829A421B2472,,Fairfield to Davis/Sacramento,1,,15,2
259,127A2472,3828A127B2472,,FTC,1,,6,2
196,127A2472,2690A127B2472,,Eastbound to Vacaville/Fairfield,1,,16,2
259,127A2472,3823A127B2472,,FTC,1,,6,2
196,127A2472,2678A127B2472,,Westbound to Walnut Creek BART,0,,5,2
190,421A2472,23827A421B2472,,Fairfield to Davis/Sacramento,1,,17,2
190,420A2472,2582A420B2472,,Fairfield to Davis/Sacramento,1,,17,2
190,127A2472,2579A127B2472,,Fairfield to Davis/Sacramento,1,,18,2
259,127A2472,3788A127B2472,,El Cerrito Del Norte BART,0,,2,2
259,127A2472,3787A127B2472,,El Cerrito Del Norte BART,0,,2,2
3205,2809A4108,135004A2809B4108,,7T SOLANO TOWN CENTER,0,,19,2
190,127A2472,2581A127B2472,,Fairfield to Davis/Sacramento,1,,20,2
196,127A2472,2682A127B2472,,Westbound to Walnut Creek BART,0,,5,2
259,127A2472,3822A127B2472,,FTC,1,,1,2
259,127A2472,3797A127B2472,,El Cerrito Del Norte BART,0,,2,2
196,127A2472,2689A127B2472,,Eastbound to Vacaville/Fairfield,1,,16,2
196,127A2472,2687A127B2472,,Eastbound to Vacaville/Fairfield,1,,7,2
196,127A2472,122478A127B2472,,Eastbound to Vacaville/Fairfield,1,,7,2
190,127A2472,2588A127B2472,,Sacramento/Davis to Fairfield,0,,21,2
259,127A2472,3808A127B2472,,FTC,1,,6,2
196,127A2472,2680A127B2472,,Westbound to Walnut Creek BART,0,,13,2
190,420A2472,2590A420B2472,,Sacramento/Davis to Fairfield,0,,22,2
196,127A2472,2679A127B2472,,Westbound to Walnut Creek BART,0,,13,2
259,127A2472,3795A127B2472,,El Cerrito Del Norte BART,0,,2,2
259,127A2472,3825A127B2472,,FTC,1,,6,2
190,421A2472,23830A421B2472,,Fairfield to Davis/Sacramento,1,,23,2
190,421A2472,23834A421B2472,,Sacramento/Davis to Fairfield,0,,24,2
196,127A2472,2688A127B2472,,Eastbound to Vacaville/Fairfield,1,,7,2
259,127A2472,3827A127B2472,,FTC,1,,1,2
190,127A2472,2578A127B2472,,Fairfield to Davis/Sacramento,1,,20,2
259,127A2472,3805A127B2472,,El Cerrito Del Norte BART,0,,2,2
190,420A2472,2583A420B2472,,Fairfield to Davis/Sacramento,1,,15,2
3202,2809A4108,133738A2809B4108,,7T RODRIGUEZ HS,1,,25,2
3205,2809A4108,135005A2809B4108,,7T SOLANO TOWN CENTER,0,,19,2
259,127A2472,3818A127B2472,,FTC,1,,1,2
259,127A2472,3819A127B2472,,FTC,1,,6,2
196,127A2472,2677A127B2472,,Westbound to Walnut Creek BART,0,,5,2
3202,2809A4108,134123A2809B4108,,7T RODRIGUEZ HS,1,,25,2
259,127A2472,3824A127B2472,,FTC,1,,1,2
259,127A2472,3790A127B2472,,El Cerrito Del Norte BART,0,,2,2
196,127A2472,2685A127B2472,,Eastbound to Vacaville/Fairfield,1,,7,2
259,127A2472,3826A127B2472,,FTC,1,,1,2
259,127A2472,3814A127B2472,,FTC,1,,1,2
193,128A2472,i0-frequency_id10935-122475A128B2472,,Fairfield/Vacaville,0,,26,2
193,128A2472,i1-frequency_id10935-122475A128B2472,,Fairfield/Vacaville,0,,26,2
193,128A2472,i2-frequency_id10935-122475A128B2472,,Fairfield/Vacaville,0,,26,2
193,128A2472,i3-frequency_id10935-122475A128B2472,,Fairfield/Vacaville,0,,26,2
193,128A2472,i4-frequency_id10935-122475A128B2472,,Fairfield/Vacaville,0,,26,2
193,128A2472,i5-frequency_id10935-122475A128B2472,,Fairfield/Vacaville,0,,26,2
193,128A2472,i6-frequency_id10935-122475A128B2472,,Fairfield/Vacaville,0,,26,2
193,128A2472,i7-frequency_id10935-122475A128B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i0-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i1-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i2-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i3-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i4-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i5-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i6-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i7-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i8-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i9-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i10-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i11-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
193,127A2472,i12-frequency_id10932-2636A127B2472,,Fairfield/Vacaville,0,,26,2
977,128A2472,i0-frequency_id10874-122435A128B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,128A2472,i1-frequency_id10874-122435A128B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,128A2472,i2-frequency_id10874-122435A128B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,128A2472,i3-frequency_id10874-122435A128B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,128A2472,i4-frequency_id10874-122435A128B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,128A2472,i5-frequency_id10874-122435A128B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,128A2472,i6-frequency_id10874-122435A128B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,128A2472,i7-frequency_id10874-122435A128B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,128A2472,i8-frequency_id10874-122435A128B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i0-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i1-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i2-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i3-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i4-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i5-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i6-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i7-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i8-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i9-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i10-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i11-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i12-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,127A2472,i13-frequency_id10873-32313A127B2472,,5 E SUISUN SENIOR CENTER,1,,27,2
977,128A2472,i0-frequency_id10872-122434A128B2472,,5 W FTC,0,,28,2
977,128A2472,i1-frequency_id10872-122434A128B2472,,5 W FTC,0,,28,2
977,128A2472,i2-frequency_id10872-122434A128B2472,,5 W FTC,0,,28,2
977,128A2472,i3-frequency_id10872-122434A128B2472,,5 W FTC,0,,28,2
977,128A2472,i4-frequency_id10872-122434A128B2472,,5 W FTC,0,,28,2
977,128A2472,i5-frequency_id10872-122434A128B2472,,5 W FTC,0,,28,2
977,128A2472,i6-frequency_id10872-122434A128B2472,,5 W FTC,0,,28,2
977,128A2472,i7-frequency_id10872-122434A128B2472,,5 W FTC,0,,28,2
977,128A2472,i8-frequency_id10872-122434A128B2472,,5 W FTC,0,,28,2
977,127A2472,i0-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i1-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i2-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i3-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i4-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i5-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i6-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i7-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i8-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i9-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i10-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i11-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i12-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
977,127A2472,i13-frequency_id10871-32316A127B2472,,5 W FTC,0,,28,2
2720,128A2472,i0-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i1-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i2-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i3-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i4-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i5-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i6-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i7-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i8-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i9-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i10-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i11-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i12-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i13-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i14-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i15-frequency_id10870-122433A128B2472,,,1,,29,2
2720,128A2472,i16-frequency_id10870-122433A128B2472,,,1,,29,2
2720,127A2472,i0-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i1-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i2-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i3-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i4-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i5-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i6-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i7-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i8-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i9-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i10-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i11-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i12-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i13-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i14-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i15-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i16-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i17-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i18-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i19-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i20-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i21-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i22-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i23-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i24-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i25-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i26-frequency_id10869-122430A127B2472,,,1,,29,2
2720,127A2472,i27-frequency_id10869-122430A127B2472,,,1,,29,2
2720,128A2472,i0-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i1-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i2-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i3-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i4-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i5-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i6-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i7-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i8-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i9-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i10-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i11-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i12-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i13-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i14-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i15-frequency_id10868-122432A128B2472,,,0,,30,2
2720,128A2472,i16-frequency_id10868-122432A128B2472,,,0,,30,2
2720,127A2472,i0-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i1-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i2-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i3-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i4-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i5-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i6-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i7-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i8-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i9-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i10-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i11-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i12-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i13-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i14-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i15-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i16-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i17-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i18-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i19-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i20-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i21-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i22-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i23-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i24-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i25-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i26-frequency_id10867-122431A127B2472,,,0,,30,2
2720,127A2472,i27-frequency_id10867-122431A127B2472,,,0,,30,2
980,128A2472,i0-frequency_id3912-32329A128B2472,,Cordelia Library,0,,31,2
980,128A2472,i1-frequency_id3912-32329A128B2472,,Cordelia Library,0,,31,2
980,128A2472,i2-frequency_id3912-32329A128B2472,,Cordelia Library,0,,31,2
980,128A2472,i3-frequency_id3912-32329A128B2472,,Cordelia Library,0,,31,2
980,128A2472,i4-frequency_id3912-32329A128B2472,,Cordelia Library,0,,31,2
980,128A2472,i5-frequency_id3912-32329A128B2472,,Cordelia Library,0,,31,2
980,128A2472,i6-frequency_id3912-32329A128B2472,,Cordelia Library,0,,31,2
980,128A2472,i7-frequency_id3912-32329A128B2472,,Cordelia Library,0,,31,2
980,127A2472,i0-frequency_id3910-32328A127B2472,,8N CORDELIA LIBRARY,0,,31,2
980,127A2472,i1-frequency_id3910-32328A127B2472,,8N CORDELIA LIBRARY,0,,31,2
980,127A2472,i2-frequency_id3910-32328A127B2472,,8N CORDELIA LIBRARY,0,,31,2
980,127A2472,i3-frequency_id3910-32328A127B2472,,8N CORDELIA LIBRARY,0,,31,2
980,127A2472,i4-frequency_id3910-32328A127B2472,,8N CORDELIA LIBRARY,0,,31,2
980,127A2472,i5-frequency_id3910-32328A127B2472,,8N CORDELIA LIBRARY,0,,31,2
980,127A2472,i6-frequency_id3910-32328A127B2472,,8N CORDELIA LIBRARY,0,,31,2
980,127A2472,i7-frequency_id3910-32328A127B2472,,8N CORDELIA LIBRARY,0,,31,2
980,127A2472,i8-frequency_id3910-32328A127B2472,,8N CORDELIA LIBRARY,0,,31,2
980,127A2472,i9-frequency_id3910-32328A127B2472,,8N CORDELIA LIBRARY,0,,31,2
980,127A2472,i10-frequency_id3910-32328A127B2472,,8N CORDELIA LIBRARY,0,,31,2
980,127A2472,i11-frequency_id3910-32328A127B2472,,8N CORDELIA LIBRARY,0,,31,2
980,128A2472,i0-frequency_id3908-32327A128B2472,,8S OAKBROOK DR,1,,32,2
980,128A2472,i1-frequency_id3908-32327A128B2472,,8S OAKBROOK DR,1,,32,2
980,128A2472,i2-frequency_id3908-32327A128B2472,,8S OAKBROOK DR,1,,32,2
980,128A2472,i3-frequency_id3908-32327A128B2472,,8S OAKBROOK DR,1,,32,2
980,128A2472,i4-frequency_id3908-32327A128B2472,,8S OAKBROOK DR,1,,32,2
980,128A2472,i5-frequency_id3908-32327A128B2472,,8S OAKBROOK DR,1,,32,2
980,128A2472,i6-frequency_id3908-32327A128B2472,,8S OAKBROOK DR,1,,32,2
980,128A2472,i7-frequency_id3908-32327A128B2472,,8S OAKBROOK DR,1,,32,2
980,127A2472,i0-frequency_id3906-32326A127B2472,,8S OAKBROOK DR,1,,32,2
980,127A2472,i1-frequency_id3906-32326A127B2472,,8S OAKBROOK DR,1,,32,2
980,127A2472,i2-frequency_id3906-32326A127B2472,,8S OAKBROOK DR,1,,32,2
980,127A2472,i3-frequency_id3906-32326A127B2472,,8S OAKBROOK DR,1,,32,2
980,127A2472,i4-frequency_id3906-32326A127B2472,,8S OAKBROOK DR,1,,32,2
980,127A2472,i5-frequency_id3906-32326A127B2472,,8S OAKBROOK DR,1,,32,2
980,127A2472,i6-frequency_id3906-32326A127B2472,,8S OAKBROOK DR,1,,32,2
980,127A2472,i7-frequency_id3906-32326A127B2472,,8S OAKBROOK DR,1,,32,2
980,127A2472,i8-frequency_id3906-32326A127B2472,,8S OAKBROOK DR,1,,32,2
980,127A2472,i9-frequency_id3906-32326A127B2472,,8S OAKBROOK DR,1,,32,2
980,127A2472,i10-frequency_id3906-32326A127B2472,,8S OAKBROOK DR,1,,32,2
980,127A2472,i11-frequency_id3906-32326A127B2472,,8S OAKBROOK DR,1,,32,2
979,128A2472,i0-frequency_id3905-32325A128B2472,,7 N FTC,0,,33,2
979,128A2472,i1-frequency_id3905-32325A128B2472,,7 N FTC,0,,33,2
979,128A2472,i2-frequency_id3905-32325A128B2472,,7 N FTC,0,,33,2
979,128A2472,i3-frequency_id3905-32325A128B2472,,7 N FTC,0,,33,2
979,128A2472,i4-frequency_id3905-32325A128B2472,,7 N FTC,0,,33,2
979,128A2472,i5-frequency_id3905-32325A128B2472,,7 N FTC,0,,33,2
979,128A2472,i6-frequency_id3905-32325A128B2472,,7 N FTC,0,,33,2
979,128A2472,i7-frequency_id3905-32325A128B2472,,7 N FTC,0,,33,2
979,128A2472,i8-frequency_id3905-32325A128B2472,,7 N FTC,0,,33,2
979,127A2472,i0-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i1-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i2-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i3-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i4-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i5-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i6-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i7-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i8-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i9-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i10-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i11-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i12-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i13-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i14-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i15-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i16-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i17-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i18-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i19-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i20-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i21-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i22-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i23-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i24-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,127A2472,i25-frequency_id3903-32324A127B2472,,7 N FTC,0,,33,2
979,128A2472,i0-frequency_id3902-32323A128B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,128A2472,i1-frequency_id3902-32323A128B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,128A2472,i2-frequency_id3902-32323A128B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,128A2472,i3-frequency_id3902-32323A128B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,128A2472,i4-frequency_id3902-32323A128B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,128A2472,i5-frequency_id3902-32323A128B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,128A2472,i6-frequency_id3902-32323A128B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,128A2472,i7-frequency_id3902-32323A128B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,128A2472,i8-frequency_id3902-32323A128B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i0-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i1-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i2-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i3-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i4-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i5-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i6-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i7-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i8-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i9-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i10-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i11-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i12-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i13-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i14-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i15-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i16-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i17-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i18-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i19-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
979,127A2472,i20-frequency_id3900-32322A127B2472,,7 S CORDELIA LIBRARY,1,,34,2
