trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
2589A420B2472,17:18:00,17:18:00,795462,1,,0,0,0
2589A420B2472,17:18:00,17:18:00,795555,2,,0,0,0.49583335
2589A420B2472,17:43:00,17:43:00,5412,3,,0,0,21.87391552
2589A420B2472,17:58:00,17:58:00,5410,4,,0,0,32.74889462
2589A420B2472,18:14:00,18:14:00,5351,5,,1,0,44.17237366
2584A420B2472,16:42:00,16:42:00,795462,1,,0,0,0
2584A420B2472,16:42:00,16:42:00,795555,2,,0,0,0.49583335
2584A420B2472,17:07:00,17:07:00,5421,3,,0,0,14.77602355
2584A420B2472,17:15:00,17:15:00,5413,4,,0,0,16.2299
2584A420B2472,17:20:00,17:20:00,5422,5,,0,0,17.32002943
2584A420B2472,17:31:00,17:31:00,5412,6,,0,0,25.19926403
2584A420B2472,17:46:00,17:46:00,5410,7,,0,0,36.0594073
2584A420B2472,18:02:00,18:02:00,5386,8,,0,0,47.15806924
2584A420B2472,18:10:00,18:10:00,5351,9,,0,0,49.48369216
3804A127B2472,17:30:00,17:30:00,28635,1,,0,0,0
3804A127B2472,17:42:00,17:42:00,5351,2,,0,0,2.61801766
3804A127B2472,18:22:00,18:22:00,9827,3,,0,0,33.06157893
23828A420B2472,17:47:00,17:47:00,5414,1,,0,1,0
23828A420B2472,,,795554,2,,0,0,0.62649991
23828A420B2472,17:53:00,17:53:00,5424,3,,0,0,1.03789374
23828A420B2472,17:55:00,17:55:00,5425,4,,0,0,1.26497876
23828A420B2472,17:55:00,17:55:00,795462,5,,0,0,1.64755773
3812A127B2472,7:00:00,7:00:00,9827,1,,0,0,0
3812A127B2472,7:39:00,7:39:00,5351,2,,0,0,29.56116787
3812A127B2472,7:46:00,7:46:00,28635,3,,0,0,32.00323976
3786A127B2472,04:10:00,04:10:00,5351,1,,0,0,0
3786A127B2472,04:50:00,04:50:00,9827,2,,0,0,30.4408517
3815A127B2472,07:40:00,07:40:00,9827,1,,0,0,0
3815A127B2472,08:20:00,08:20:00,5351,2,,0,0,29.56116787
2577A127B2472,06:48:00,06:48:00,5351,1,,0,0,0
2577A127B2472,06:53:00,06:53:00,5386,2,,0,0,1.97680846
2577A127B2472,07:09:00,07:09:00,5410,3,,0,0,12.5031926
2577A127B2472,07:22:00,07:22:00,5412,4,,0,0,22.78860697
2577A127B2472,07:32:00,07:32:00,5422,5,,0,0,30.37181343
2577A127B2472,07:37:00,07:37:00,5413,6,,0,0,31.1167796
2577A127B2472,07:45:00,07:45:00,5421,7,,0,0,31.91995278
2681A127B2472,16:37:00,16:37:00,5351,1,,0,0,0
2681A127B2472,16:53:00,16:53:00,5416,2,,0,0,15.81368244
2681A127B2472,17:16:00,17:16:00,5417,3,,0,0,27.92613737
2681A127B2472,17:25:00,17:25:00,5418,4,,0,0,30.20689707
3820A127B2472,16:31:00,16:31:00,9827,1,,0,0,0
3820A127B2472,17:11:00,17:11:00,5351,2,,0,0,29.56116787
3820A127B2472,17:18:00,17:18:00,28635,3,,0,0,32.00323976
134124A2809B4108,07:16:00,07:16:00,28756,1,,0,0,0
134124A2809B4108,,,28641,2,,0,0,0.78286284
134124A2809B4108,,,28654,3,,0,0,1.05501151
134124A2809B4108,,,28655,4,,0,0,1.75824382
134124A2809B4108,07:24:00,07:24:00,28642,5,,0,0,1.86349678
134124A2809B4108,,,28643,6,,0,0,2.0819075
134124A2809B4108,,,28657,7,,0,0,2.34485121
134124A2809B4108,,,28658,8,,0,0,2.57369892
134124A2809B4108,,,28726,9,,0,0,2.9529109
134124A2809B4108,07:33:00,07:33:00,28659,10,,0,0,3.32448329
134124A2809B4108,,,28758,11,,0,0,3.63263127
134124A2809B4108,,,28759,12,,0,0,3.96441618
134124A2809B4108,07:38:00,07:38:00,28644,13,,0,0,5.15544332
134124A2809B4108,,,28645,14,,0,0,5.66018717
134124A2809B4108,,,28646,15,,0,0,5.96060407
134124A2809B4108,07:45:00,07:45:00,28628,16,,0,0,7.29829084
134124A2809B4108,,,28720,17,,0,0,7.58318262
134124A2809B4108,,,28629,18,,0,0,8.00493365
134124A2809B4108,,,28630,19,,0,0,8.0974747
134124A2809B4108,,,28631,20,,0,0,8.39560685
134124A2809B4108,,,28632,21,,0,0,8.6609081
134124A2809B4108,,,28634,22,,0,0,8.95399756
134124A2809B4108,,,28635,23,,0,0,9.38402486
134124A2809B4108,07:57:00,07:57:00,5230,24,,0,0,9.49381514
134124A2809B4108,,,28637,25,,0,0,9.66500018
134124A2809B4108,,,28638,26,,0,0,9.91968484
