trip_id,arrival_time,departure_time,stop_id,stop_sequence
525,8:33:00,8:33:00,HAY,10
525,8:49:00,8:49:00,FMT,11
525,9:06:00,9:06:00,GAC,12
525,9:14:00,9:14:00,SCC,13
525,9:28:00,9:28:00,SJC,14
527,7:00:00,7:00:00,SAC,1
527,7:15:00,7:15:00,DAV,2
527,7:39:00,7:39:00,SUI,3
527,7:59:00,7:59:00,MTZ,4
527,8:25:00,8:25:00,RIC,5
527,8:33:00,8:33:00,BKY,6
527,8:38:00,8:38:00,EMY,7
527,8:51:00,8:51:00,OKJ,8
527,9:02:00,9:02:00,OAC,9
527,9:13:00,9:13:00,HAY,10
527,9:29:00,9:29:00,FMT,11
527,9:46:00,9:46:00,GAC,12
527,9:54:00,9:54:00,SCC,13
527,10:13:00,10:13:00,SJC,14
727,8:10:00,8:10:00,SAC,1
727,8:25:00,8:25:00,DAV,2
727,8:49:00,8:49:00,SUI,3
727,9:09:00,9:09:00,MTZ,4
727,9:35:00,9:35:00,RIC,5
727,9:43:00,9:43:00,BKY,6
727,9:48:00,9:48:00,EMY,7
727,10:01:00,10:01:00,OKJ,8
727,10:12:00,10:12:00,OAC,9
727,10:23:00,10:23:00,HAY,10
727,10:39:00,10:39:00,FMT,11
727,10:56:00,10:56:00,GAC,12
727,11:04:00,11:04:00,SCC,13
727,11:18:00,11:18:00,SJC,14
537,12:10:00,12:10:00,SAC,1
537,12:25:00,12:25:00,DAV,2
537,12:49:00,12:49:00,SUI,3
537,13:09:00,13:09:00,MTZ,4
537,13:35:00,13:35:00,RIC,5
537,13:43:00,13:43:00,BKY,6
537,13:48:00,13:48:00,EMY,7
537,14:01:00,14:01:00,OKJ,8
537,14:12:00,14:12:00,OAC,9
537,14:23:00,14:23:00,HAY,10
537,14:39:00,14:39:00,FMT,11
537,14:56:00,14:56:00,GAC,12
537,15:04:00,15:04:00,SCC,13
537,15:18:00,15:18:00,SJC,14
737,12:10:00,12:10:00,SAC,1
737,12:25:00,12:25:00,DAV,2
737,12:49:00,12:49:00,SUI,3
737,13:09:00,13:09:00,MTZ,4
737,13:35:00,13:35:00,RIC,5
737,13:43:00,13:43:00,BKY,6
737,13:48:00,13:48:00,EMY,7
737,14:01:00,14:01:00,OKJ,8
737,14:12:00,14:12:00,OAC,9
737,14:23:00,14:23:00,HAY,10
737,14:39:00,14:39:00,FMT,11
737,14:56:00,14:56:00,GAC,12
737,15:04:00,15:04:00,SCC,13
737,15:18:00,15:18:00,SJC,14
741,14:10:00,14:10:00,SAC,1
741,14:25:00,14:25:00,DAV,2
741,14:49:00,14:49:00,SUI,3
741,15:09:00,15:09:00,MTZ,4
741,15:35:00,15:35:00,RIC,5
741,15:43:00,15:43:00,BKY,6
741,15:48:00,15:48:00,EMY,7
741,16:01:00,16:01:00,OKJ,8
741,16:12:00,16:12:00,OAC,9
741,16:23:00,16:23:00,HAY,10
741,16:39:00,16:39:00,FMT,11
741,16:56:00,16:56:00,GAC,12
741,17:04:00,17:04:00,SCC,13
741,17:18:00,17:18:00,SJC,14
543,15:35:00,15:35:00,SAC,1
543,15:50:00,15:50:00,DAV,2
543,16:14:00,16:14:00,SUI,3
543,16:34:00,16:34:00,MTZ,4
543,17:00:00,17:00:00,RIC,5
543,17:08:00,17:08:00,BKY,6
543,17:13:00,17:13:00,EMY,7
543,17:26:00,17:26:00,OKJ,8
543,17:40:00,17:40:00,OAC,9
543,17:52:00,17:52:00,HAY,10
543,18:09:00,18:09:00,FMT,11
543,18:27:00,18:27:00,GAC,12
543,18:35:00,18:35:00,SCC,13
543,18:48:00,18:48:00,SJC,14
743,15:55:00,15:55:00,SAC,1
743,16:10:00,16:10:00,DAV,2
743,16:34:00,16:34:00,SUI,3
743,16:54:00,16:54:00,MTZ,4
743,17:20:00,17:20:00,RIC,5
743,17:28:00,17:28:00,BKY,6
743,17:33:00,17:33:00,EMY,7
743,17:46:00,17:46:00,OKJ,8
743,18:00:00,18:00:00,OAC,9
743,18:12:00,18:12:00,HAY,10
743,18:27:00,18:27:00,FMT,11
743,18:47:00,18:47:00,GAC,12
743,18:55:00,18:55:00,SCC,13
743,19:08:00,19:08:00,SJC,14
547,17:40:00,17:40:00,SAC,1
547,17:55:00,17:55:00,DAV,2
547,18:19:00,18:19:00,SUI,3
547,18:39:00,18:39:00,MTZ,4
547,19:05:00,19:05:00,RIC,5
547,19:13:00,19:13:00,BKY,6
547,19:18:00,19:18:00,EMY,7
547,19:31:00,19:31:00,OKJ,8
547,19:44:00,19:44:00,OAC,9
547,19:59:00,19:59:00,HAY,10
547,20:17:00,20:17:00,FMT,11
547,20:34:00,20:34:00,GAC,12
547,20:42:00,20:42:00,SCC,13
547,20:58:00,20:58:00,SJC,14
747,17:40:00,17:40:00,SAC,1
747,17:55:00,17:55:00,DAV,2
747,18:19:00,18:19:00,SUI,3
747,18:39:00,18:39:00,MTZ,4
747,19:05:00,19:05:00,RIC,5
747,19:13:00,19:13:00,BKY,6
747,19:18:00,19:18:00,EMY,7
747,19:31:00,19:31:00,OKJ,8
747,19:42:00,19:42:00,OAC,9
747,19:53:00,19:53:00,HAY,10
747,20:09:00,20:09:00,FMT,11
747,20:26:00,20:26:00,GAC,12
747,20:34:00,20:34:00,SCC,13
747,20:48:00,20:48:00,SJC,14
536,15:30:00,15:30:00,OKJ,1
536,15:38:00,15:38:00,EMY,2
536,15:44:00,15:44:00,BKY,3
536,15:52:00,15:52:00,RIC,4
536,16:19:00,16:19:00,MTZ,5
536,16:38:00,16:38:00,SUI,6
536,17:02:00,17:02:00,DAV,7
536,17:22:00,17:22:00,SAC,8
536,17:48:00,17:48:00,RSV,9
536,17:56:00,17:56:00,RLN,10
536,18:30:00,18:30:00,ARN,11
529,6:30:00,6:30:00,ARN,1
529,6:53:00,6:53:00,RLN,2
529,7:03:00,7:03:00,RSV,3
529,7:32:00,7:32:00,SAC,4
529,7:55:00,7:55:00,DAV,5
529,8:19:00,8:19:00,SUI,6
529,8:39:00,8:39:00,MTZ,7
529,9:05:00,9:05:00,RIC,8
529,9:13:00,9:13:00,BKY,9
529,9:18:00,9:18:00,EMY,10
529,9:38:00,9:38:00,OKJ,11
531,8:55:00,8:55:00,SAC,1
531,9:10:00,9:10:00,DAV,2
531,9:34:00,9:34:00,SUI,3
531,9:54:00,9:54:00,MTZ,4
531,10:20:00,10:20:00,RIC,5
531,10:28:00,10:28:00,BKY,6
531,10:33:00,10:33:00,EMY,7
531,10:51:00,10:51:00,OKJ,8
531,11:00:00,11:00:00,OAC,9
535,10:10:00,10:10:00,SAC,1
535,10:25:00,10:25:00,DAV,2
535,10:49:00,10:49:00,SUI,3
535,11:09:00,11:09:00,MTZ,4
535,11:35:00,11:35:00,RIC,5
535,11:43:00,11:43:00,BKY,6
535,11:48:00,11:48:00,EMY,7
535,12:01:00,12:01:00,OKJ,8
535,12:15:00,12:15:00,OAC,9
733,10:30:00,10:30:00,SAC,1
733,10:45:00,10:45:00,DAV,2
733,11:09:00,11:09:00,SUI,3
733,11:29:00,11:29:00,MTZ,4
733,11:55:00,11:55:00,RIC,5
733,12:03:00,12:03:00,BKY,6
733,12:08:00,12:08:00,EMY,7
733,12:26:00,12:26:00,OKJ,8
733,12:35:00,12:35:00,OAC,9
549,18:55:00,18:55:00,SAC,1
549,19:11:00,19:11:00,DAV,2
549,19:34:00,19:34:00,SUI,3
549,19:54:00,19:54:00,MTZ,4
549,20:20:00,20:20:00,RIC,5
549,20:28:00,20:28:00,BKY,6
549,20:33:00,20:33:00,EMY,7
549,20:51:00,20:51:00,OKJ,8
549,21:00:00,21:00:00,OAC,9
541,14:10:00,14:10:00,SAC,1
541,14:25:00,14:25:00,DAV,2
541,14:49:00,14:49:00,SUI,3
541,15:09:00,15:09:00,MTZ,4
541,15:35:00,15:35:00,RIC,5
541,15:43:00,15:43:00,BKY,6
541,15:48:00,15:48:00,EMY,7
541,16:08:00,16:08:00,OKJ,8
545,16:40:00,16:40:00,SAC,1
545,16:55:00,16:55:00,DAV,2
545,17:19:00,17:19:00,SUI,3
545,17:39:00,17:39:00,MTZ,4
545,18:05:00,18:05:00,RIC,5
545,18:13:00,18:13:00,BKY,6
545,18:18:00,18:18:00,EMY,7
545,18:38:00,18:38:00,OKJ,8
745,17:00:00,17:00:00,SAC,1
745,17:15:00,17:15:00,DAV,2
745,17:39:00,17:39:00,SUI,3
745,17:59:00,17:59:00,MTZ,4
745,18:25:00,18:25:00,RIC,5
745,18:33:00,18:33:00,BKY,6
745,18:38:00,18:38:00,EMY,7
745,18:58:00,18:58:00,OKJ,8
749,19:35:00,19:35:00,SAC,1
749,19:50:00,19:50:00,DAV,2
749,20:14:00,20:14:00,SUI,3
749,20:34:00,20:34:00,MTZ,4
749,21:00:00,21:00:00,RIC,5
749,21:08:00,21:08:00,BKY,6
749,21:13:00,21:13:00,EMY,7
749,21:33:00,21:33:00,OKJ,8
551,21:10:00,21:10:00,SAC,1
551,21:25:00,21:25:00,DAV,2
551,21:49:00,21:49:00,SUI,3
551,22:09:00,22:09:00,MTZ,4
551,22:35:00,22:35:00,RIC,5
551,22:43:00,22:43:00,BKY,6
551,22:48:00,22:48:00,EMY,7
551,23:08:00,23:08:00,OKJ,8
553,22:30:00,22:30:00,SAC,1
553,22:45:00,22:45:00,DAV,2
553,23:09:00,23:09:00,SUI,3
553,23:29:00,23:29:00,MTZ,4
553,23:55:00,23:55:00,RIC,5
553,24:03:00,24:03:00,BKY,6
553,24:08:00,24:08:00,EMY,7
553,24:28:00,24:28:00,OKJ,8
751,22:30:00,22:30:00,SAC,1
751,22:45:00,22:45:00,DAV,2
751,23:09:00,23:09:00,SUI,3
751,23:29:00,23:29:00,MTZ,4
751,23:55:00,23:55:00,RIC,5
751,24:03:00,24:03:00,BKY,6
751,24:08:00,24:08:00,EMY,7
751,24:28:00,24:28:00,OKJ,8
550,22:00:00,22:00:00,OAC,1
550,22:08:00,22:08:00,OKJ,2
550,22:18:00,22:18:00,EMY,3
550,22:24:00,22:24:00,BKY,4
550,22:32:00,22:32:00,RIC,5
550,22:59:00,22:59:00,MTZ,6
550,23:18:00,23:18:00,SUI,7
550,23:42:00,23:42:00,DAV,8
550,24:08:00,24:08:00,SAC,9
742,17:10:00,17:10:00,SJC,1
742,17:16:00,17:16:00,SCC,2
742,17:24:00,17:24:00,GAC,3
742,17:41:00,17:41:00,FMT,4
742,17:56:00,17:56:00,HAY,5
742,18:06:00,18:06:00,OAC,6
742,18:13:00,18:13:00,OKJ,7
742,18:28:00,18:28:00,EMY,8
742,18:34:00,18:34:00,BKY,9
742,18:42:00,18:42:00,RIC,10
742,19:09:00,19:09:00,MTZ,11
742,19:28:00,19:28:00,SUI,12
742,19:52:00,19:52:00,DAV,13
742,20:12:00,20:12:00,SAC,14
742,20:38:00,20:38:00,RSV,15
742,20:46:00,20:46:00,RLN,16
742,21:23:00,21:23:00,ARN,17
524,6:40:00,6:40:00,SJC,1
524,6:46:00,6:46:00,SCC,2
524,6:54:00,6:54:00,GAC,3
524,7:11:00,7:11:00,FMT,4
524,7:26:00,7:26:00,HAY,5
524,7:36:00,7:36:00,OAC,6
524,7:43:00,7:43:00,OKJ,7
524,7:53:00,7:53:00,EMY,8
524,7:59:00,7:59:00,BKY,9
524,8:07:00,8:07:00,RIC,10
524,8:34:00,8:34:00,MTZ,11
524,8:53:00,8:53:00,SUI,12
524,9:17:00,9:17:00,DAV,13
524,9:48:00,9:48:00,SAC,14
724,8:10:00,8:10:00,SJC,1
724,8:16:00,8:16:00,SCC,2
724,8:24:00,8:24:00,GAC,3
724,8:41:00,8:41:00,FMT,4
724,8:56:00,8:56:00,HAY,5
724,9:06:00,9:06:00,OAC,6
724,9:13:00,9:13:00,OKJ,7
724,9:23:00,9:23:00,EMY,8
724,9:29:00,9:29:00,BKY,9
724,9:37:00,9:37:00,RIC,10
724,10:04:00,10:04:00,MTZ,11
724,10:23:00,10:23:00,SUI,12
724,10:47:00,10:47:00,DAV,13
724,11:18:00,11:18:00,SAC,14
528,9:05:00,9:05:00,SJC,1
528,9:11:00,9:11:00,SCC,2
528,9:19:00,9:19:00,GAC,3
528,9:38:00,9:38:00,FMT,4
528,9:54:00,9:54:00,HAY,5
528,10:04:00,10:04:00,OAC,6
528,10:13:00,10:13:00,OKJ,7
528,10:23:00,10:23:00,EMY,8
528,10:29:00,10:29:00,BKY,9
528,10:37:00,10:37:00,RIC,10
528,11:04:00,11:04:00,MTZ,11
528,11:23:00,11:23:00,SUI,12
528,11:47:00,11:47:00,DAV,13
528,12:18:00,12:18:00,SAC,14
728,10:10:00,10:10:00,SJC,1
728,10:16:00,10:16:00,SCC,2
728,10:24:00,10:24:00,GAC,3
728,10:41:00,10:41:00,FMT,4
728,10:56:00,10:56:00,HAY,5
728,11:06:00,11:06:00,OAC,6
728,11:13:00,11:13:00,OKJ,7
728,11:23:00,11:23:00,EMY,8
728,11:29:00,11:29:00,BKY,9
728,11:37:00,11:37:00,RIC,10
728,12:04:00,12:04:00,MTZ,11
728,12:23:00,12:23:00,SUI,12
728,12:47:00,12:47:00,DAV,13
728,13:18:00,13:18:00,SAC,14
532,12:20:00,12:20:00,SJC,1
532,12:26:00,12:26:00,SCC,2
532,12:34:00,12:34:00,GAC,3
532,12:51:00,12:51:00,FMT,4
532,13:06:00,13:06:00,HAY,5
532,13:16:00,13:16:00,OAC,6
532,13:23:00,13:23:00,OKJ,7
532,13:33:00,13:33:00,EMY,8
532,13:39:00,13:39:00,BKY,9
532,13:47:00,13:47:00,RIC,10
532,14:14:00,14:14:00,MTZ,11
532,14:33:00,14:33:00,SUI,12
532,14:57:00,14:57:00,DAV,13
532,15:28:00,15:28:00,SAC,14
732,13:05:00,13:05:00,SJC,1
732,13:11:00,13:11:00,SCC,2
732,13:19:00,13:19:00,GAC,3
732,13:36:00,13:36:00,FMT,4
732,13:51:00,13:51:00,HAY,5
732,14:01:00,14:01:00,OAC,6
732,14:08:00,14:08:00,OKJ,7
732,14:18:00,14:18:00,EMY,8
732,14:24:00,14:24:00,BKY,9
732,14:32:00,14:32:00,RIC,10
732,14:59:00,14:59:00,MTZ,11
732,15:18:00,15:18:00,SUI,12
732,15:42:00,15:42:00,DAV,13
732,16:13:00,16:13:00,SAC,14
538,15:10:00,15:10:00,SJC,1
538,15:16:00,15:16:00,SCC,2
538,15:24:00,15:24:00,GAC,3
538,15:43:00,15:43:00,FMT,4
538,15:59:00,15:59:00,HAY,5
538,16:09:00,16:09:00,OAC,6
538,16:18:00,16:18:00,OKJ,7
538,16:28:00,16:28:00,EMY,8
538,16:34:00,16:34:00,BKY,9
538,16:42:00,16:42:00,RIC,10
538,17:09:00,17:09:00,MTZ,11
538,17:28:00,17:28:00,SUI,12
538,17:52:00,17:52:00,DAV,13
538,18:23:00,18:23:00,SAC,14
738,16:10:00,16:10:00,SJC,1
738,16:18:00,16:18:00,SCC,2
738,16:26:00,16:26:00,GAC,3
738,16:43:00,16:43:00,FMT,4
738,16:58:00,16:58:00,HAY,5
738,17:08:00,17:08:00,OAC,6
738,17:15:00,17:15:00,OKJ,7
738,17:28:00,17:28:00,EMY,8
738,17:34:00,17:34:00,BKY,9
738,17:42:00,17:42:00,RIC,10
738,18:09:00,18:09:00,MTZ,11
738,18:28:00,18:28:00,SUI,12
738,18:52:00,18:52:00,DAV,13
738,19:21:00,19:21:00,SAC,14
542,16:20:00,16:20:00,SJC,1
542,16:26:00,16:26:00,SCC,2
542,16:34:00,16:34:00,GAC,3
542,16:51:00,16:51:00,FMT,4
542,17:06:00,17:06:00,HAY,5
542,17:16:00,17:16:00,OAC,6
542,17:23:00,17:23:00,OKJ,7
542,17:43:00,17:43:00,EMY,8
542,17:49:00,17:49:00,BKY,9
542,17:57:00,17:57:00,RIC,10
542,18:24:00,18:24:00,MTZ,11
542,18:43:00,18:43:00,SUI,12
542,19:07:00,19:07:00,DAV,13
542,19:38:00,19:38:00,SAC,14
546,17:50:00,17:50:00,SJC,1
546,17:56:00,17:56:00,SCC,2
546,18:04:00,18:04:00,GAC,3
546,18:21:00,18:21:00,FMT,4
546,18:36:00,18:36:00,HAY,5
546,18:46:00,18:46:00,OAC,6
546,18:53:00,18:53:00,OKJ,7
546,19:03:00,19:03:00,EMY,8
546,19:09:00,19:09:00,BKY,9
546,19:17:00,19:17:00,RIC,10
546,19:44:00,19:44:00,MTZ,11
546,20:03:00,20:03:00,SUI,12
546,20:27:00,20:27:00,DAV,13
546,20:58:00,20:58:00,SAC,14
744,18:45:00,18:45:00,SJC,1
744,18:51:00,18:51:00,SCC,2
744,18:59:00,18:59:00,GAC,3
744,19:16:00,19:16:00,FMT,4
744,19:31:00,19:31:00,HAY,5
744,19:41:00,19:41:00,OAC,6
744,19:48:00,19:48:00,OKJ,7
744,19:58:00,19:58:00,EMY,8
744,20:04:00,20:04:00,BKY,9
744,20:12:00,20:12:00,RIC,10
744,20:39:00,20:39:00,MTZ,11
744,20:58:00,20:58:00,SUI,12
744,21:22:00,21:22:00,DAV,13
744,21:53:00,21:53:00,SAC,14
548,19:15:00,19:15:00,SJC,1
548,19:21:00,19:21:00,SCC,2
548,19:29:00,19:29:00,GAC,3
548,19:46:00,19:46:00,FMT,4
548,20:01:00,20:01:00,HAY,5
548,20:11:00,20:11:00,OAC,6
548,20:18:00,20:18:00,OKJ,7
548,20:28:00,20:28:00,EMY,8
548,20:34:00,20:34:00,BKY,9
548,20:42:00,20:42:00,RIC,10
548,21:09:00,21:09:00,MTZ,11
548,21:28:00,21:28:00,SUI,12
548,21:52:00,21:52:00,DAV,13
548,22:28:00,22:28:00,SAC,14
748,21:10:00,21:10:00,SJC,1
748,21:16:00,21:16:00,SCC,2
748,21:24:00,21:24:00,GAC,3
748,21:41:00,21:41:00,FMT,4
748,21:56:00,21:56:00,HAY,5
748,22:06:00,22:06:00,OAC,6
748,22:13:00,22:13:00,OKJ,7
748,22:23:00,22:23:00,EMY,8
748,22:29:00,22:29:00,BKY,9
748,22:37:00,22:37:00,RIC,10
748,23:04:00,23:04:00,MTZ,11
748,23:23:00,23:23:00,SUI,12
748,23:47:00,23:47:00,DAV,13
748,24:18:00,24:18:00,SAC,14
729,8:10:00,8:10:00,ARN,1
729,8:33:00,8:33:00,RLN,2
729,8:43:00,8:43:00,RSV,3
729,9:12:00,9:12:00,SAC,4
729,9:30:00,9:30:00,DAV,5
729,9:54:00,9:54:00,SUI,6
729,10:14:00,10:14:00,MTZ,7
729,10:40:00,10:40:00,RIC,8
729,10:48:00,10:48:00,BKY,9
729,10:53:00,10:53:00,EMY,10
729,11:06:00,11:06:00,OKJ,11
729,11:17:00,11:17:00,OAC,12
729,11:28:00,11:28:00,HAY,13
729,11:44:00,11:44:00,FMT,14
729,12:01:00,12:01:00,GAC,15
729,12:09:00,12:09:00,SCC,16
729,12:23:00,12:23:00,SJC,17
6620,5:05:00,5:05:00,SFC,1
6620,5:30:00,5:30:00,EMY,2
6622,6:00:00,6:00:00,SFC,1
6622,6:30:00,6:30:00,EMY,2
6624,7:15:00,7:15:00,SFC,1
6624,7:45:00,7:45:00,EMY,2
6670,7:50:00,7:50:00,SFC,1
6670,8:20:00,8:20:00,EMY,2
6674,8:45:00,8:45:00,SFC,1
6674,9:15:00,9:15:00,EMY,2
6628,9:45:00,9:45:00,SFC,1
6628,10:15:00,10:15:00,EMY,2
6678,10:45:00,10:45:00,SFC,1
6678,11:15:00,11:15:00,EMY,2
6630,11:45:00,11:45:00,SFC,1
6630,12:15:00,12:15:00,EMY,2
6632,12:55:00,12:55:00,SFC,1
6632,13:25:00,13:25:00,EMY,2
6682,13:40:00,13:40:00,SFC,1
6682,14:10:00,14:10:00,EMY,2
6634,14:20:00,14:20:00,SFC,1
6634,14:50:00,14:50:00,EMY,2
6684,14:30:00,14:30:00,SFC,1
6684,15:00:00,15:00:00,EMY,2
3336,15:00:00,15:00:00,SFC,1
3336,15:30:00,15:30:00,EMY,2
6686,15:40:00,15:40:00,SFC,1
6686,16:10:00,16:10:00,EMY,2
3338,15:50:00,15:50:00,SFC,1
3338,16:20:00,16:20:00,EMY,2
3340,16:20:00,16:20:00,SFC,1
3340,16:50:00,16:50:00,EMY,2
6688,16:45:00,16:45:00,SFC,1
6688,17:15:00,17:15:00,EMY,2
3342,16:55:00,16:55:00,SFC,1
3342,17:35:00,17:35:00,EMY,2
6644,17:35:00,17:35:00,SFC,1
6644,18:05:00,18:05:00,EMY,2
6692,17:45:00,17:45:00,SFC,1
6692,18:20:00,18:20:00,EMY,2
6646,18:15:00,18:15:00,SFC,1
6646,18:50:00,18:50:00,EMY,2
6694,19:10:00,19:10:00,SFC,1
6694,19:45:00,19:45:00,EMY,2
6648,19:55:00,19:55:00,SFC,1
6648,20:20:00,20:20:00,EMY,2
6696,19:55:00,19:55:00,SFC,1
6696,20:30:00,20:30:00,EMY,2
6650,21:40:00,21:40:00,SFC,1
6650,22:10:00,22:10:00,EMY,2
6698,21:45:00,21:45:00,SFC,1
6698,22:15:00,22:15:00,EMY,2
6621,6:10:00,6:10:00,EMY,1
6621,6:40:00,6:40:00,SFC,2
6623,7:10:00,7:10:00,EMY,1
6623,7:50:00,7:50:00,SFC,2
6673,7:50:00,7:50:00,EMY,1
6673,8:20:00,8:20:00,SFC,2
6625,8:00:00,8:00:00,EMY,1
6625,8:35:00,8:35:00,SFC,2
6627,8:40:00,8:40:00,EMY,1
6627,9:15:00,9:15:00,SFC,2
6629,9:20:00,9:20:00,EMY,1
6629,9:50:00,9:50:00,SFC,2
6677,9:50:00,9:50:00,EMY,1
6677,10:20:00,10:20:00,SFC,2
6631,10:35:00,10:35:00,EMY,1
6631,11:05:00,11:05:00,SFC,2
6679,10:55:00,10:55:00,EMY,1
6679,11:25:00,11:25:00,SFC,2
6635,11:50:00,11:50:00,EMY,1
6635,12:20:00,12:20:00,SFC,2
6683,12:10:00,12:10:00,EMY,1
6683,12:40:00,12:40:00,SFC,2
6637,13:50:00,13:50:00,EMY,1
6637,14:20:00,14:20:00,SFC,2
6637W,13:50:00,13:50:00,EMY,1
6637W,14:20:00,14:20:00,SFC,2
6641W,15:50:00,15:50:00,EMY,1
6641W,16:20:00,16:20:00,SFC,2
6641,15:50:00,15:50:00,EMY,1
6641,16:20:00,16:20:00,SFC,2
6643,17:15:00,17:15:00,EMY,1
6643,17:45:00,17:45:00,SFC,2
6693,17:35:00,17:35:00,EMY,1
6693,18:05:00,18:05:00,SFC,2
