fare_id,route_id,origin_id,destination_id,contains_id
local,9, , , 
local,50, , , 
mws,49, , , 
local,10, , , 
local,12, , , 
local,13, , , 
local,14, , , 
local,15, , , 
local,16, , , 
local,17, , , 
local,18, , , 
local,19, , , 
local,20, , , 
local,52, , , 
local,24, , , 
local,52, , , 
local,25, , , 
local,26, , , 
local,27, , , 
