route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
16,20141214-1,20141214-259018,Northbound,0,20141214-10,20141214-CS-4
16,20141214-1,20141214-259019,Southbound,1,20141214-10,20141214-CS-5
16,20141214-1,20141214-259020,Northbound,0,20141214-9,20141214-CS-4
16,20141214-1,20141214-259021,Southbound,1,20141214-9,20141214-CS-5
16,20141214-1,20141214-259022,Northbound,0,20141214-10,20141214-CS-4
16,20141214-1,20141214-259023,Southbound,1,20141214-10,20141214-CS-5
16,20141214-1,20141214-259024,Northbound,0,20141214-9,20141214-CS-4
16,20141214-1,20141214-259025,Southbound,1,20141214-7,20141214-CS-6
16,20141214-1,20141214-259026,Northbound,0,20141214-10,20141214-CS-4
16,20141214-1,20141214-259027,Southbound,1,20141214-10,20141214-CS-6
16,20141214-1,20141214-259028,Northbound,0,20141214-9,20141214-CS-4
16,20141214-1,20141214-259029,Southbound,1,20141214-9,20141214-CS-6
50,20150506-4-STG,20150506-65000,Westbound,0,20150506-54,20150506-WS-57
50,20150506-4-STG,20150506-65001,Eastbound,1,20150506-54,20150506-WS-58
50,20150506-4-STG,20150506-65002,Westbound,0,20150506-54,20150506-WS-59
50,20150506-4-STG,20150506-65003,Eastbound,1,20150506-54,20150506-WS-58
10,20150301-7-STG,20150301-68501,Eastbound,1,20150301-754,20141214-MV-8
10,20150301-7-STG,20150301-68502,Westbound,0,20150301-753,20141214-MV-7
10,20150301-7-STG,20150301-68503,Eastbound,1,20150301-753,20141214-MV-8
10,20150301-7-STG,20150301-68504,Westbound,0,20150301-754,20141214-MV-7
10,20150301-7-STG,20150301-68505,Eastbound,1,20150301-754,20141214-MV-8
10,20150301-7-STG,20150301-68506,Westbound,0,20150301-753,20141214-MV-7
10,20150301-7-STG,20150301-68507,Eastbound,1,20150301-753,20141214-MV-8
10,20150301-7-STG,20150301-68508,Westbound,0,20150301-754,20141214-MV-7
10,20150301-7-STG,20150301-68509,Eastbound,1,20150301-754,20141214-MV-8
10,20150301-7-STG,20150301-68510,Westbound,0,20150301-753,20141214-MV-10
10,20150301-7-STG,20150301-68511,Eastbound,1,20150301-753,20141214-MV-9
10,20150301-7-STG,20150301-68512,Westbound,0,20150301-755,20141214-MV-7
10,20150301-7-STG,20150301-68513,Eastbound,1,20150301-755,20141214-MV-8
10,20150301-7-STG,20150301-68514,Westbound,0,20150301-754,20141214-MV-7
10,20150301-7-STG,20150301-68515,Eastbound,1,20150301-753,20141214-MV-9
10,20150301-7-STG,20150301-68516,Westbound,0,20150301-753,20141214-MV-10
10,20150301-7-STG,20150301-68517,Eastbound,1,20150301-755,20141214-MV-8
10,20150301-7-STG,20150301-68518,Westbound,0,20150301-755,20141214-MV-7
10,20150301-7-STG,20150301-68519,Eastbound,1,20150301-753,20141214-MV-8
10,20150301-7-STG,20150301-68520,Westbound,0,20150301-753,20141214-MV-7
10,20150301-7-STG,20150301-68521,Eastbound,1,20150301-755,20141214-MV-14
10,20150301-7-STG,20150301-68522,Westbound,0,20150301-755,20141214-MV-13
10,20150301-7-STG,20150301-68523,Eastbound,1,20150301-753,20141214-MV-14
10,20150301-7-STG,20150301-68524,Westbound,0,20150301-753,20141214-MV-13
10,20150301-8-STG,20150301-68801,Eastbound,1,20150301-854,20141214-MV-8
10,20150301-8-STG,20150301-68802,Westbound,0,20150301-853,20141214-MV-7
10,20150301-8-STG,20150301-68803,Eastbound,1,20150301-853,20141214-MV-8
10,20150301-8-STG,20150301-68804,Westbound,0,20150301-854,20141214-MV-7
10,20150301-8-STG,20150301-68805,Eastbound,1,20150301-854,20141214-MV-8
10,20150301-8-STG,20150301-68806,Westbound,0,20150301-853,20141214-MV-7
10,20150301-8-STG,20150301-68807,Eastbound,1,20150301-853,20141214-MV-8
10,20150301-8-STG,20150301-68808,Westbound,0,20150301-854,20141214-MV-7
10,20150301-8-STG,20150301-68809,Eastbound,1,20150301-854,20141214-MV-8
10,20150301-8-STG,20150301-68810,Westbound,0,20150301-853,20141214-MV-10
10,20150301-8-STG,20150301-68811,Eastbound,1,20150301-853,20141214-MV-9
10,20150301-8-STG,20150301-68812,Westbound,0,20150301-855,20141214-MV-7
10,20150301-8-STG,20150301-68813,Eastbound,1,20150301-855,20141214-MV-8
10,20150301-8-STG,20150301-68814,Westbound,0,20150301-854,20141214-MV-7
10,20150301-8-STG,20150301-68815,Eastbound,1,20150301-853,20141214-MV-9
10,20150301-8-STG,20150301-68816,Westbound,0,20150301-853,20141214-MV-10
10,20150301-8-STG,20150301-68817,Eastbound,1,20150301-855,20141214-MV-8
10,20150301-8-STG,20150301-68818,Westbound,0,20150301-855,20141214-MV-7
10,20150301-8-STG,20150301-68819,Eastbound,1,20150301-853,20141214-MV-8
10,20150301-8-STG,20150301-68820,Westbound,0,20150301-853,20141214-MV-7
10,20150301-8-STG,20150301-68821,Eastbound,1,20150301-855,20141214-MV-14
10,20150301-8-STG,20150301-68822,Westbound,0,20150301-855,20141214-MV-13
10,20150301-8-STG,20150301-68823,Eastbound,1,20150301-853,20141214-MV-14
10,20150301-8-STG,20150301-68824,Westbound,0,20150301-853,20141214-MV-13
9,20150301-7-STG,20150301-61501,Eastbound,1,20150301-750,20150301-MV-16
9,20150301-7-STG,20150301-61502,Westbound,0,20150301-751,20150301-MV-17
9,20150301-7-STG,20150301-61503,Eastbound,1,20150301-751,20150301-MV-4
9,20150301-7-STG,20150301-61504,Westbound,0,20150301-750,20150301-MV-17
9,20150301-7-STG,20150301-61505,Eastbound,1,20150301-750,20150301-MV-4
9,20150301-7-STG,20150301-61506,Westbound,0,20150301-751,20150301-MV-2
9,20150301-7-STG,20150301-61507,Eastbound,1,20150301-751,20150301-MV-4
9,20150301-7-STG,20150301-61508,Westbound,0,20150301-750,20150301-MV-2
9,20150301-7-STG,20150301-61509,Eastbound,1,20150301-750,20150301-MV-4
9,20150301-7-STG,20150301-61510,Westbound,0,20150301-751,20150301-MV-2
