trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
160945A3630B5060,07:54:00,07:54:00,820661,1,Salado/Garcia,0,0,0
160945A3630B5060,08:06:00,08:06:00,820674,2,Salado/Garcia,0,0,2.06958701
160945A3630B5060,08:07:00,08:07:00,820679,3,Salado/Garcia,0,0,2.26721742
160945A3630B5060,08:09:00,08:09:00,820680,4,Salado/Garcia,0,0,2.56126592
160945A3630B5060,08:10:00,08:10:00,820681,5,Salado/Garcia,0,0,3.09224851
160945A3630B5060,08:13:00,08:13:00,820682,6,Salado/Garcia,0,0,3.79898833
160945A3630B5060,08:14:00,08:14:00,820683,7,Salado/Garcia,0,0,4.01607424
160945A3630B5060,08:15:00,08:15:00,820684,8,Salado/Garcia,0,0,4.08868832
160945A3630B5060,08:16:00,08:16:00,820685,9,MV Transit Center,0,0,4.18392351
160945A3630B5060,08:19:00,08:19:00,820686,10,MV Transit Center,0,0,5.35540305
160945A3630B5060,08:20:00,08:20:00,820687,11,MV Transit Center,0,0,5.6663975
160945A3630B5060,08:21:00,08:21:00,822196,12,MV Transit Center,0,0,6.0058846
160945A3630B5060,08:30:00,08:32:00,820661,13,MV Transit Center,0,0,8.15748075
160946A3630B5060,08:32:00,08:32:00,820661,1,Salado/Garcia,0,0,0
160946A3630B5060,08:44:00,08:44:00,820674,2,Salado/Garcia,0,0,2.06958701
160946A3630B5060,08:45:00,08:45:00,820679,3,Salado/Garcia,0,0,2.26721742
160946A3630B5060,08:47:00,08:47:00,820680,4,Salado/Garcia,0,0,2.56126592
160946A3630B5060,08:48:00,08:48:00,820681,5,Salado/Garcia,0,0,3.09224851
160946A3630B5060,08:51:00,08:51:00,820682,6,Salado/Garcia,0,0,3.79898833
160946A3630B5060,08:52:00,08:52:00,820683,7,Salado/Garcia,0,0,4.01607424
160946A3630B5060,08:53:00,08:53:00,820684,8,Salado/Garcia,0,0,4.08868832
160946A3630B5060,08:54:00,08:54:00,820685,9,MV Transit Center,0,0,4.18392351
160946A3630B5060,08:57:00,08:57:00,820686,10,MV Transit Center,0,0,5.35540305
160946A3630B5060,08:58:00,08:58:00,820687,11,MV Transit Center,0,0,5.6663975
160946A3630B5060,08:59:00,08:59:00,822196,12,MV Transit Center,0,0,6.0058846
160946A3630B5060,09:08:00,09:09:00,820661,13,MV Transit Center,0,0,8.15748075
160876A3630B5060,18:28:00,18:28:00,820661,1,Crittenden/Huff,0,0,0
160876A3630B5060,18:38:00,18:38:00,820669,2,Crittenden/Huff,0,0,1.40405314
160876A3630B5060,18:40:00,18:40:00,820670,3,Crittenden/Huff,0,0,1.93850327
160876A3630B5060,18:41:00,18:41:00,820671,4,Crittenden/Huff,0,0,2.17483662
160876A3630B5060,18:43:00,18:43:00,820672,5,Crittenden/Huff,0,0,2.70606762
160876A3630B5060,18:45:00,18:45:00,820673,6,Crittenden/Huff,0,0,3.09241646
160876A3630B5060,18:48:00,18:48:00,820674,7,Crittenden/Huff,0,0,3.81233548
160876A3630B5060,18:51:00,18:51:00,820675,8,MV Transit Center,0,0,4.30756992
160876A3630B5060,18:53:00,18:53:00,820676,9,MV Transit Center,0,0,4.66211435
160876A3630B5060,18:55:00,18:55:00,820677,10,MV Transit Center,0,0,5.15076894
160876A3630B5060,19:05:00,19:05:00,820661,11,MV Transit Center,0,0,6.54630567
160914A3630B5060,16:27:00,16:27:00,820661,1,Crittenden/Huff,0,0,0
160914A3630B5060,16:34:00,16:34:00,820669,2,Crittenden/Huff,0,0,1.40405314
160914A3630B5060,16:36:00,16:36:00,820670,3,Crittenden/Huff,0,0,1.93850327
160914A3630B5060,16:37:00,16:37:00,820671,4,Crittenden/Huff,0,0,2.17483662
160914A3630B5060,16:39:00,16:39:00,820672,5,Crittenden/Huff,0,0,2.70606762
160914A3630B5060,16:41:00,16:41:00,820673,6,Crittenden/Huff,0,0,3.09241646
160914A3630B5060,16:44:00,16:44:00,820674,7,Crittenden/Huff,0,0,3.81233548
160914A3630B5060,16:47:00,16:47:00,820675,8,MV Transit Center,0,0,4.30756992
160914A3630B5060,16:49:00,16:49:00,820676,9,MV Transit Center,0,0,4.66211435
160914A3630B5060,16:51:00,16:51:00,820677,10,MV Transit Center,0,0,5.15076894
160914A3630B5060,17:00:00,17:01:00,820661,11,MV Transit Center,0,0,6.54630567
160910A3630B5060,17:21:00,17:21:00,820661,1,Crittenden/Huff,0,0,0
160910A3630B5060,17:28:00,17:28:00,820669,2,Crittenden/Huff,0,0,1.40405314
160910A3630B5060,17:30:00,17:30:00,820670,3,Crittenden/Huff,0,0,1.93850327
160910A3630B5060,17:31:00,17:31:00,820671,4,Crittenden/Huff,0,0,2.17483662
160910A3630B5060,17:33:00,17:33:00,820672,5,Crittenden/Huff,0,0,2.70606762
160910A3630B5060,17:36:00,17:36:00,820673,6,Crittenden/Huff,0,0,3.09241646
160910A3630B5060,17:38:00,17:38:00,820674,7,Crittenden/Huff,0,0,3.81233548
160910A3630B5060,17:42:00,17:42:00,820675,8,MV Transit Center,0,0,4.30756992
160910A3630B5060,17:46:00,17:46:00,820676,9,MV Transit Center,0,0,4.66211435
160910A3630B5060,17:49:00,17:49:00,820677,10,MV Transit Center,0,0,5.15076894
160910A3630B5060,18:03:00,18:04:00,820661,11,MV Transit Center,0,0,6.54630567
160898A3630B5060,09:08:00,09:08:00,820661,1,Crittenden/Huff,0,0,0
160898A3630B5060,09:17:00,09:17:00,820669,2,Crittenden/Huff,0,0,1.40405314
160898A3630B5060,09:23:00,09:23:00,820670,3,Crittenden/Huff,0,0,1.93850327
160898A3630B5060,09:24:00,09:24:00,820671,4,Crittenden/Huff,0,0,2.17483662
160898A3630B5060,09:28:00,09:28:00,820672,5,Crittenden/Huff,0,0,2.70606762
160898A3630B5060,09:29:00,09:29:00,820673,6,MV Transit Center,0,0,3.09241646
160898A3630B5060,09:32:00,09:32:00,820674,7,MV Transit Center,0,0,3.81233548
160898A3630B5060,09:33:00,09:33:00,820675,8,MV Transit Center,0,0,4.30756992
160898A3630B5060,09:34:00,09:34:00,820676,9,MV Transit Center,0,0,4.66211435
160898A3630B5060,09:36:00,09:36:00,820677,10,MV Transit Center,0,0,5.15076894
160898A3630B5060,09:44:00,09:54:00,820661,11,MV Transit Center,0,0,6.54630567
160976A3630B5060,16:37:00,16:37:00,820661,1,Clyde/Whisman,0,0,0
160976A3630B5060,16:44:00,16:44:00,820693,2,MV Transit Center,0,0,1.81681773
160976A3630B5060,16:46:00,16:46:00,820689,3,MV Transit Center,0,0,2.16922506
160976A3630B5060,16:51:00,16:51:00,820665,4,MV Transit Center,0,0,3.19626649
160976A3630B5060,16:53:00,16:53:00,820664,5,MV Transit Center,0,0,3.9166644
160976A3630B5060,16:54:00,16:54:00,820663,6,MV Transit Center,0,0,4.21497017
160976A3630B5060,16:57:00,16:57:00,820692,7,MV Transit Center,0,0,4.68927096
160976A3630B5060,17:07:00,17:08:00,820661,8,MV Transit Center,0,0,6.79477013
160868A3630B5060,10:18:00,10:18:00,820661,1,Whisman/Clyde ,0,0,0
160868A3630B5060,10:26:00,10:26:00,820692,2,Whisman/Clyde ,0,0,2.26119182
160868A3630B5060,10:27:00,10:27:00,820663,3,Whisman/Clyde ,0,0,2.838097
160868A3630B5060,10:28:00,10:28:00,820664,4,Whisman/Clyde ,0,0,3.00283386
160868A3630B5060,10:31:00,10:31:00,820665,5,Whisman/Clyde ,0,0,3.66909519
160868A3630B5060,10:35:00,10:35:00,820666,6,Whisman/Clyde ,0,0,4.67231426
160868A3630B5060,10:36:00,10:36:00,820667,7,Whisman/Clyde ,0,0,4.78144862
160963A3630B5060,08:04:00,08:04:00,820661,1,Whisman/Clyde ,0,0,0
160963A3630B5060,08:12:00,08:12:00,820692,2,Whisman/Clyde ,0,0,2.26119182
160963A3630B5060,08:13:00,08:13:00,820663,3,Whisman/Clyde ,0,0,2.838097
160963A3630B5060,08:14:00,08:14:00,820664,4,Whisman/Clyde ,0,0,3.00283386
160963A3630B5060,08:17:00,08:17:00,820665,5,MV Transit Center,0,0,3.66909519
160963A3630B5060,08:21:00,08:21:00,820666,6,MV Transit Center,0,0,4.67231426
160963A3630B5060,08:22:00,08:22:00,820667,7,MV Transit Center,0,0,4.78144862
160963A3630B5060,08:23:00,08:23:00,820668,8,MV Transit Center,0,0,5.11611371
160963A3630B5060,08:32:00,08:45:00,820661,9,MV Transit Center,0,0,6.91785415
160942A3630B5060,08:54:00,08:54:00,820661,1,Salado/Garcia,0,0,0
160942A3630B5060,09:06:00,09:06:00,820674,2,Salado/Garcia,0,0,2.06958701
160942A3630B5060,09:07:00,09:07:00,820679,3,Salado/Garcia,0,0,2.26721742
160942A3630B5060,09:09:00,09:09:00,820680,4,Salado/Garcia,0,0,2.56126592
160942A3630B5060,09:10:00,09:10:00,820681,5,Salado/Garcia,0,0,3.09224851
160942A3630B5060,09:13:00,09:13:00,820682,6,Salado/Garcia,0,0,3.79898833
160942A3630B5060,09:14:00,09:14:00,820683,7,Salado/Garcia,0,0,4.01607424
160942A3630B5060,09:15:00,09:15:00,820684,8,Salado/Garcia,0,0,4.08868832
160942A3630B5060,09:16:00,09:16:00,820685,9,MV Transit Center,0,0,4.18392351
160942A3630B5060,09:19:00,09:19:00,820686,10,MV Transit Center,0,0,5.35540305
160942A3630B5060,09:20:00,09:20:00,820687,11,MV Transit Center,0,0,5.6663975
160942A3630B5060,09:21:00,09:21:00,822196,12,MV Transit Center,0,0,6.0058846
160942A3630B5060,09:30:00,09:31:00,820661,13,MV Transit Center,0,0,8.15748075
161335A3630B5060,16:43:00,16:43:00,820661,1,Salado/Garcia,0,0,0
161335A3630B5060,16:52:00,16:52:00,820674,2,Salado/Garcia,0,0,2.06958701
161335A3630B5060,16:53:00,16:53:00,820679,3,Salado/Garcia,0,0,2.26721742
161335A3630B5060,16:54:00,16:54:00,820680,4,Salado/Garcia,0,0,2.56126592
161335A3630B5060,16:56:00,16:56:00,820681,5,Salado/Garcia,0,0,3.09224851
161335A3630B5060,16:59:00,16:59:00,820682,6,Salado/Garcia,0,0,3.79898833
161335A3630B5060,17:00:00,17:00:00,820683,7,Salado/Garcia,0,0,4.01607424
161335A3630B5060,17:01:00,17:01:00,820684,8,Salado/Garcia,0,0,4.08868832
161335A3630B5060,17:02:00,17:02:00,820685,9,MV Transit Center,0,0,4.18392351
