fare_id,route_id, origin_id, destination_id, contains_id
178837,,55448,55449,
178838,,55448,55450,
178839,,55448,55643,
178840,,55448,55644,
178841,,55448,55645,
178842,,55449,55450,
178843,,55449,55643,
178844,,55449,55644,
178845,,55449,55645,
178846,,55450,55643,
178847,,55450,55644,
178848,,55450,55645,
178849,,55643,55643,
178850,,55643,55644,
178851,,55643,55645,
178852,,55644,55645,
178853,,55645,55645,
