route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed
2051,1702A3018,120535A1702B3018,,(loop),0,,14,0
2035,1702A3017,108381A1702B3017,,(loop),0,,1,2
2035,2598A3857,128462A2598B3857,,(loop),0,,17,2
2035,1703A3018,122812A1703B3018,,(loop),0,,17,2
2035,2598A3856,128463A2598B3856,,(loop),0,,1,2
2035,1702A3016,108378A1702B3016,,(loop),0,,12,2
2035,1702A3015,108381A1702B3015,,(loop),0,,1,2
2035,2598A3857,128463A2598B3857,,(loop),0,,1,2
2052,1701A3016,108258A1701B3016,,(loop),0,,13,0
2035,1701A3017,122814A1701B3017,,(loop),0,,12,2
2048,1702A3015,120539A1702B3015,,(loop),0,,11,0
2051,1702A3015,120535A1702B3015,,(loop),0,,14,0
2040,1693A3010,108334A1693B3010,,(loop),0,1/24,18,0
2035,1703A3017,122812A1703B3017,,(loop),0,,17,2
2035,2598A3853,128463A2598B3853,,(loop),0,,1,2
2035,1702A3016,108383A1702B3016,,(loop),0,,3,2
2052,1702A3015,120534A1702B3015,,(loop),0,,13,0
2035,1701A3018,122814A1701B3018,,(loop),0,,12,2
2034,1695A3010,108173A1695B3010,,(loop),0,1/24,4,0
2035,2598A3853,128462A2598B3853,,(loop),0,,17,2
2048,1702A3018,120539A1702B3018,,(loop),0,,11,0
2052,1702A3017,120534A1702B3017,,(loop),0,,13,0
2051,1701A3016,108257A1701B3016,,(loop),0,,14,0
2035,2598A3855,128465A2598B3855,,(loop),0,,3,2
2035,1703A3015,122812A1703B3015,,(loop),0,,17,2
2051,1702A3017,120535A1702B3017,,(loop),0,,14,0
2035,1702A3018,108381A1702B3018,,(loop),0,,1,2
2040,1692A3010,108623A1692B3010,,(loop),0,1/24,9,0
2035,1701A3015,122813A1701B3015,,(loop),0,,1,2
2049,1702A3015,108184A1702B3015,,(loop),0,,8,0
2035,1701A3016,122815A1701B3016,,(loop),0,,3,2
2049,1701A3017,120536A1701B3017,,(loop),0,,8,0
2035,2598A3855,128463A2598B3855,,(loop),0,,1,2
2035,1703A3018,122810A1703B3018,,(loop),0,,6,2
2035,2598A3853,128465A2598B3853,,(loop),0,,3,2
2048,1701A3018,108183A1701B3018,,(loop),0,,11,0
2049,1701A3015,120536A1701B3015,,(loop),0,,8,0
2035,2598A3855,128462A2598B3855,,(loop),0,,17,2
2049,1702A3017,108184A1702B3017,,(loop),0,,8,0
2048,1703A3018,120538A1703B3018,,(loop),0,,10,0
2035,1701A3017,122813A1701B3017,,(loop),0,,1,2
2035,2598A3856,128465A2598B3856,,(loop),0,,3,2
2035,1703A3017,122810A1703B3017,,(loop),0,,6,2
2034,1695A3010,108168A1695B3010,,(loop),0,1/24,4,0
2036,1694A3010,i0-frequency_id13048-108614A1694B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1694A3010,i1-frequency_id13048-108614A1694B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1694A3010,i2-frequency_id13048-108614A1694B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1694A3010,i3-frequency_id13048-108614A1694B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1694A3010,i4-frequency_id13048-108614A1694B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1694A3010,i5-frequency_id13048-108614A1694B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1694A3010,i6-frequency_id13048-108614A1694B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1694A3010,i7-frequency_id13048-108614A1694B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1694A3010,i8-frequency_id13048-108614A1694B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i0-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i1-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i2-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i3-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i4-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i5-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i6-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i7-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i8-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i9-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i10-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i11-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i12-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i13-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i14-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1692A3010,i15-frequency_id12953-114741A1692B3010,,N. McDowell - Old Redwood Hwy,0,2/11,19,2
2036,1693A3010,i0-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i1-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i2-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i3-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i4-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i5-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i6-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i7-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i8-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i9-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i10-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i11-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i12-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i13-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1693A3010,i14-frequency_id13047-108615A1693B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i0-frequency_id13045-128484A1692B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i1-frequency_id13045-128484A1692B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i2-frequency_id13045-128484A1692B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i3-frequency_id13045-128484A1692B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i4-frequency_id13045-128484A1692B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i5-frequency_id13045-128484A1692B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i6-frequency_id13045-128484A1692B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i7-frequency_id13045-128484A1692B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i8-frequency_id13045-128484A1692B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i9-frequency_id13045-128484A1692B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i10-frequency_id13045-128484A1692B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2036,1692A3010,i11-frequency_id13045-128484A1692B3010,,N. McDowell - Old Redwood Hwy,0,11/2,19,2
2037,1692A3010,i0-frequency_id12949-108179A1692B3010,,(loop),0,3/33,20,0
2037,1692A3010,i1-frequency_id12949-108179A1692B3010,,(loop),0,3/33,20,0
2037,1692A3010,i2-frequency_id12949-108179A1692B3010,,(loop),0,3/33,20,0
2037,1692A3010,i3-frequency_id12949-108179A1692B3010,,(loop),0,3/33,20,0
2037,1692A3010,i4-frequency_id12949-108179A1692B3010,,(loop),0,3/33,20,0
2037,1692A3010,i5-frequency_id12949-108179A1692B3010,,(loop),0,3/33,20,0
2037,1692A3010,i6-frequency_id12949-108179A1692B3010,,(loop),0,3/33,20,0
2037,1692A3010,i7-frequency_id12949-108179A1692B3010,,(loop),0,3/33,20,0
2037,1692A3010,i8-frequency_id12949-108179A1692B3010,,(loop),0,3/33,20,0
2037,1692A3010,i9-frequency_id12949-108179A1692B3010,,(loop),0,3/33,20,0
2037,1692A3010,i10-frequency_id12949-108179A1692B3010,,(loop),0,3/33,20,0
2037,1692A3010,i11-frequency_id12949-108179A1692B3010,,(loop),0,3/33,20,0
2039,1694A3010,i0-frequency_id13043-114740A1694B3010,,Downtown Petaluma,1,11/33,21,0
2039,1694A3010,i1-frequency_id13043-114740A1694B3010,,Downtown Petaluma,1,11/33,21,0
2039,1694A3010,i2-frequency_id13043-114740A1694B3010,,Downtown Petaluma,1,11/33,21,0
2039,1694A3010,i3-frequency_id13043-114740A1694B3010,,Downtown Petaluma,1,11/33,21,0
2039,1694A3010,i4-frequency_id13043-114740A1694B3010,,Downtown Petaluma,1,11/33,21,0
2039,1694A3010,i5-frequency_id13043-114740A1694B3010,,Downtown Petaluma,1,11/33,21,0
2039,1694A3010,i6-frequency_id13043-114740A1694B3010,,Downtown Petaluma,1,11/33,21,0
2039,1694A3010,i7-frequency_id13043-114740A1694B3010,,Downtown Petaluma,1,11/33,21,0
2039,1694A3010,i8-frequency_id13043-114740A1694B3010,,Downtown Petaluma,1,11/33,21,0
2039,1694A3010,i0-frequency_id13042-108620A1694B3010,,Downtown Petaluma,1,11/2,21,0
2039,1694A3010,i1-frequency_id13042-108620A1694B3010,,Downtown Petaluma,1,11/2,21,0
2039,1694A3010,i2-frequency_id13042-108620A1694B3010,,Downtown Petaluma,1,11/2,21,0
2039,1694A3010,i3-frequency_id13042-108620A1694B3010,,Downtown Petaluma,1,11/2,21,0
2039,1694A3010,i4-frequency_id13042-108620A1694B3010,,Downtown Petaluma,1,11/2,21,0
2039,1694A3010,i5-frequency_id13042-108620A1694B3010,,Downtown Petaluma,1,11/2,21,0
2039,1694A3010,i6-frequency_id13042-108620A1694B3010,,Downtown Petaluma,1,11/2,21,0
2039,1694A3010,i7-frequency_id13042-108620A1694B3010,,Downtown Petaluma,1,11/2,21,0
2039,1694A3010,i8-frequency_id13042-108620A1694B3010,,Downtown Petaluma,1,11/2,21,0
2039,1694A3010,i9-frequency_id13042-108620A1694B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i0-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i1-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i2-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i3-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i4-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i5-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i6-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i7-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i8-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i9-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i10-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i11-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i12-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i13-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i14-frequency_id13041-108622A1693B3010,,Downtown Petaluma,1,11/33,21,0
2039,1693A3010,i0-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i1-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i2-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i3-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i4-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i5-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i6-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i7-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i8-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i9-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i10-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i11-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i12-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i13-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1693A3010,i14-frequency_id13040-108621A1693B3010,,Downtown Petaluma,1,11/2,21,0
2039,1692A3010,i0-frequency_id13039-120532A1692B3010,,Downtown Petaluma,1,11/33,21,0
2039,1692A3010,i1-frequency_id13039-120532A1692B3010,,Downtown Petaluma,1,11/33,21,0
2039,1692A3010,i2-frequency_id13039-120532A1692B3010,,Downtown Petaluma,1,11/33,21,0
2039,1692A3010,i3-frequency_id13039-120532A1692B3010,,Downtown Petaluma,1,11/33,21,0
2039,1692A3010,i0-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i1-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i2-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i3-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i4-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i5-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i6-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i7-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i8-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i9-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i10-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i11-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i12-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i13-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i14-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i15-frequency_id13038-108221A1692B3010,,Downtown Petaluma,1,2/11 B,21,0
2039,1692A3010,i0-frequency_id13037-114738A1692B3010,,Downtown Petaluma,1,11/2,21,0
2039,1692A3010,i1-frequency_id13037-114738A1692B3010,,Downtown Petaluma,1,11/2,21,0
2039,1692A3010,i2-frequency_id13037-114738A1692B3010,,Downtown Petaluma,1,11/2,21,0
2039,1692A3010,i3-frequency_id13037-114738A1692B3010,,Downtown Petaluma,1,11/2,21,0
2039,1692A3010,i4-frequency_id13037-114738A1692B3010,,Downtown Petaluma,1,11/2,21,0
2039,1692A3010,i5-frequency_id13037-114738A1692B3010,,Downtown Petaluma,1,11/2,21,0
2039,1692A3010,i6-frequency_id13037-114738A1692B3010,,Downtown Petaluma,1,11/2,21,0
2039,1692A3010,i7-frequency_id13037-114738A1692B3010,,Downtown Petaluma,1,11/2,21,0
2039,1692A3010,i8-frequency_id13037-114738A1692B3010,,Downtown Petaluma,1,11/2,21,0
2039,1692A3010,i9-frequency_id13037-114738A1692B3010,,Downtown Petaluma,1,11/2,21,0
2039,1692A3010,i10-frequency_id13037-114738A1692B3010,,Downtown Petaluma,1,11/2,21,0
2039,1692A3010,i11-frequency_id13037-114738A1692B3010,,Downtown Petaluma,1,11/2,21,0
2038,1694A3010,i0-frequency_id13035-108263A1694B3010,,(loop),0,11/33,15,0
2038,1694A3010,i1-frequency_id13035-108263A1694B3010,,(loop),0,11/33,15,0
2038,1694A3010,i2-frequency_id13035-108263A1694B3010,,(loop),0,11/33,15,0
2038,1694A3010,i3-frequency_id13035-108263A1694B3010,,(loop),0,11/33,15,0
2038,1694A3010,i4-frequency_id13035-108263A1694B3010,,(loop),0,11/33,15,0
2038,1694A3010,i5-frequency_id13035-108263A1694B3010,,(loop),0,11/33,15,0
2038,1694A3010,i6-frequency_id13035-108263A1694B3010,,(loop),0,11/33,15,0
2038,1694A3010,i7-frequency_id13035-108263A1694B3010,,(loop),0,11/33,15,0
2038,1694A3010,i8-frequency_id13035-108263A1694B3010,,(loop),0,11/33,15,0
2038,1694A3010,i9-frequency_id13035-108263A1694B3010,,(loop),0,11/33,15,0
2038,1693A3010,i0-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i1-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i2-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i3-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i4-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i5-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i6-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i7-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i8-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i9-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i10-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i11-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i12-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i13-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1693A3010,i14-frequency_id13034-108618A1693B3010,,(loop),0,11/33,15,0
2038,1692A3010,i0-frequency_id13033-120531A1692B3010,,(loop),0,11/33,15,0
2038,1692A3010,i1-frequency_id13033-120531A1692B3010,,(loop),0,11/33,15,0
2038,1692A3010,i2-frequency_id13033-120531A1692B3010,,(loop),0,11/33,15,0
2038,1692A3010,i3-frequency_id13033-120531A1692B3010,,(loop),0,11/33,15,0
2038,1692A3010,i0-frequency_id13032-129123A1692B3010,,(loop),0,,15,0
2038,1692A3010,i1-frequency_id13032-129123A1692B3010,,(loop),0,,15,0
2038,1692A3010,i2-frequency_id13032-129123A1692B3010,,(loop),0,,15,0
2038,1692A3010,i3-frequency_id13032-129123A1692B3010,,(loop),0,,15,0
2038,1692A3010,i4-frequency_id13032-129123A1692B3010,,(loop),0,,15,0
2038,1692A3010,i5-frequency_id13032-129123A1692B3010,,(loop),0,,15,0
2038,1692A3010,i6-frequency_id13032-129123A1692B3010,,(loop),0,,15,0
2038,1692A3010,i7-frequency_id13032-129123A1692B3010,,(loop),0,,15,0
2038,1692A3010,i8-frequency_id13032-129123A1692B3010,,(loop),0,,15,0
2038,1692A3010,i9-frequency_id13032-129123A1692B3010,,(loop),0,,15,0
2039,1693A3010,i0-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i1-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i2-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i3-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i4-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i5-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i6-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i7-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i8-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i9-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i10-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i11-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i12-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i13-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2039,1693A3010,i14-frequency_id14880-136837A1693B3010,,Eastside Transit Center,0,,22,0
2036,1693A3010,i0-frequency_id14875-136807A1693B3010,,Eastside Transit Center,1,,23,2
2036,1693A3010,i1-frequency_id14875-136807A1693B3010,,Eastside Transit Center,1,,23,2
2036,1693A3010,i2-frequency_id14875-136807A1693B3010,,Eastside Transit Center,1,,23,2
2036,1693A3010,i3-frequency_id14875-136807A1693B3010,,Eastside Transit Center,1,,23,2
2036,1693A3010,i4-frequency_id14875-136807A1693B3010,,Eastside Transit Center,1,,23,2
2036,1693A3010,i5-frequency_id14875-136807A1693B3010,,Eastside Transit Center,1,,23,2
2036,1693A3010,i6-frequency_id14875-136807A1693B3010,,Eastside Transit Center,1,,23,2
