trip_id,arrival_time,departure_time,stop_id,stop_sequence
5186436,06:20:00,06:20:00,12010396,1
5186436,,,12010334,2
5186436,,,12010328,3
5186436,,,12010327,4
5186436,,,12010337,5
5186436,,,12010346,6
5186436,,,12010332,7
5186436,06:26:00,06:26:00,12010347,8
5186436,,,12010335,9
5186436,,,12010344,10
5186436,,,12010331,11
5186436,,,12010343,12
5186436,,,12010385,13
5186436,,,12010387,14
5186436,06:32:00,06:32:00,12010142,15
5186436,,,12010143,16
5186436,,,12010140,17
5186436,,,12010456,18
5186436,,,12010457,19
5186436,,,12010458,20
5186436,,,12010454,21
5186436,,,12010345,22
5186436,,,12010336,23
5186436,06:37:00,06:37:00,12010338,24
5186436,,,12010340,25
5186436,,,12010339,26
5186436,,,12010333,27
5186436,,,12010341,28
5186436,,,12010329,29
5186436,,,12010330,30
5186436,,,12010342,31
5186436,06:44:00,06:44:00,12010396,32
5186481,06:45:00,06:45:00,12010396,1
5186481,,,12010334,2
5186481,,,12010328,3
5186481,,,12010327,4
5186481,,,12010337,5
5186481,,,12010346,6
5186481,,,12010332,7
5186481,06:51:00,06:51:00,12010347,8
5186481,,,12010335,9
5186481,,,12010344,10
5186481,,,12010331,11
5186481,,,12010343,12
5186481,,,12010385,13
5186481,,,12010387,14
5186481,06:57:00,06:57:00,12010142,15
5186481,,,12010143,16
5186481,,,12010140,17
5186481,,,12010456,18
5186481,,,12010457,19
5186481,,,12010458,20
5186481,,,12010454,21
5186481,,,12010345,22
5186481,,,12010336,23
5186481,07:03:00,07:03:00,12010338,24
5186481,,,12010340,25
5186481,,,12010339,26
5186481,,,12010333,27
5186481,,,12010341,28
5186481,,,12010329,29
5186481,,,12010330,30
5186481,,,12010342,31
5186481,07:10:00,07:10:00,12010396,32
5186438,07:15:00,07:15:00,12010396,1
5186438,,,12010334,2
5186438,,,12010328,3
5186438,,,12010327,4
5186438,,,12010337,5
5186438,,,12010346,6
5186438,,,12010332,7
5186438,07:21:00,07:21:00,12010347,8
5186438,,,12010335,9
5186438,,,12010344,10
5186438,,,12010331,11
5186438,,,12010343,12
5186438,,,12010385,13
5186438,,,12010387,14
5186438,07:27:00,07:27:00,12010142,15
5186438,,,12010143,16
5186438,,,12010140,17
5186438,,,12010456,18
5186438,,,12010457,19
5186438,,,12010458,20
5186438,,,12010454,21
5186438,,,12010345,22
5186438,,,12010336,23
5186438,07:33:00,07:33:00,12010338,24
5186438,,,12010340,25
5186438,,,12010339,26
5186438,,,12010333,27
5186438,,,12010341,28
5186438,,,12010329,29
5186438,,,12010330,30
5186438,,,12010342,31
5186438,07:40:00,07:40:00,12010396,32
5186439,07:45:00,07:45:00,12010396,1
5186439,,,12010334,2
5186439,,,12010328,3
5186439,,,12010327,4
5186439,,,12010337,5
5186439,,,12010346,6
5186439,,,12010332,7
5186439,07:51:00,07:51:00,12010347,8
5186439,,,12010335,9
5186439,,,12010344,10
5186439,,,12010331,11
5186439,,,12010343,12
5186439,,,12010385,13
5186439,,,12010387,14
5186439,07:57:00,07:57:00,12010142,15
5186439,,,12010143,16
5186439,,,12010140,17
5186439,,,12010456,18
5186439,,,12010457,19
5186439,,,12010458,20
5186439,,,12010454,21
5186439,,,12010345,22
5186439,,,12010336,23
5186439,08:03:00,08:03:00,12010338,24
5186439,,,12010340,25
5186439,,,12010339,26
5186439,,,12010333,27
5186439,,,12010341,28
5186439,,,12010329,29
5186439,,,12010330,30
5186439,,,12010342,31
5186439,08:10:00,08:10:00,12010396,32
5186440,08:15:00,08:15:00,12010396,1
5186440,,,12010334,2
5186440,,,12010328,3
5186440,,,12010327,4
5186440,,,12010337,5
5186440,,,12010346,6
5186440,,,12010332,7
5186440,08:21:00,08:21:00,12010347,8
5186440,,,12010335,9
5186440,,,12010344,10
5186440,,,12010331,11
5186440,,,12010343,12
5186440,,,12010385,13
5186440,,,12010387,14
5186440,08:27:00,08:27:00,12010142,15
5186440,,,12010143,16
5186440,,,12010140,17
5186440,,,12010456,18
5186440,,,12010457,19
5186440,,,12010458,20
5186440,,,12010454,21
5186440,,,12010345,22
5186440,,,12010336,23
5186440,08:33:00,08:33:00,12010338,24
5186440,,,12010340,25
5186440,,,12010339,26
5186440,,,12010333,27
5186440,,,12010341,28
5186440,,,12010329,29
5186440,,,12010330,30
5186440,,,12010342,31
5186440,08:40:00,08:40:00,12010396,32
5186441,08:45:00,08:45:00,12010396,1
5186441,,,12010334,2
5186441,,,12010328,3
5186441,,,12010327,4
5186441,,,12010337,5
5186441,,,12010346,6
5186441,,,12010332,7
5186441,08:51:00,08:51:00,12010347,8
5186441,,,12010335,9
5186441,,,12010344,10
5186441,,,12010331,11
5186441,,,12010343,12
5186441,,,12010385,13
5186441,,,12010387,14
5186441,08:57:00,08:57:00,12010142,15
5186441,,,12010143,16
5186441,,,12010140,17
5186441,,,12010456,18
5186441,,,12010457,19
5186441,,,12010458,20
5186441,,,12010454,21
5186441,,,12010345,22
5186441,,,12010336,23
5186441,09:03:00,09:03:00,12010338,24
5186441,,,12010340,25
5186441,,,12010339,26
5186441,,,12010333,27
5186441,,,12010341,28
5186441,,,12010329,29
5186441,,,12010330,30
5186441,,,12010342,31
5186441,09:10:00,09:10:00,12010396,32
5186442,09:15:00,09:15:00,12010396,1
5186442,,,12010334,2
5186442,,,12010328,3
5186442,,,12010327,4
5186442,,,12010337,5
5186442,,,12010346,6
5186442,,,12010332,7
5186442,09:21:00,09:21:00,12010347,8
5186442,,,12010335,9
5186442,,,12010344,10
5186442,,,12010331,11
5186442,,,12010343,12
5186442,,,12010385,13
5186442,,,12010387,14
5186442,09:27:00,09:27:00,12010142,15
5186442,,,12010143,16
5186442,,,12010140,17
5186442,,,12010456,18
5186442,,,12010457,19
5186442,,,12010458,20
5186442,,,12010454,21
5186442,,,12010345,22
5186442,,,12010336,23
5186442,09:33:00,09:33:00,12010338,24
5186442,,,12010340,25
5186442,,,12010339,26
5186442,,,12010333,27
5186442,,,12010341,28
5186442,,,12010329,29
5186442,,,12010330,30
5186442,,,12010342,31
5186442,09:40:00,09:40:00,12010396,32
5186443,09:45:00,09:45:00,12010396,1
5186443,,,12010334,2
5186443,,,12010328,3
5186443,,,12010327,4
5186443,,,12010337,5
5186443,,,12010346,6
5186443,,,12010332,7
5186443,09:51:00,09:51:00,12010347,8
5186443,,,12010335,9
5186443,,,12010344,10
5186443,,,12010331,11
5186443,,,12010343,12
5186443,,,12010385,13
5186443,,,12010387,14
5186443,09:57:00,09:57:00,12010142,15
5186443,,,12010143,16
5186443,,,12010140,17
5186443,,,12010456,18
5186443,,,12010457,19
5186443,,,12010458,20
5186443,,,12010454,21
5186443,,,12010345,22
5186443,,,12010336,23
5186443,10:03:00,10:03:00,12010338,24
5186443,,,12010340,25
5186443,,,12010339,26
5186443,,,12010333,27
5186443,,,12010341,28
5186443,,,12010329,29
5186443,,,12010330,30
5186443,,,12010342,31
5186443,10:10:00,10:10:00,12010396,32
5186444,10:15:00,10:15:00,12010396,1
5186444,,,12010334,2
5186444,,,12010328,3
5186444,,,12010327,4
5186444,,,12010337,5
5186444,,,12010346,6
5186444,,,12010332,7
5186444,10:21:00,10:21:00,12010347,8
5186444,,,12010335,9
5186444,,,12010344,10
5186444,,,12010331,11
5186444,,,12010343,12
5186444,,,12010385,13
5186444,,,12010387,14
5186444,10:27:00,10:27:00,12010142,15
5186444,,,12010143,16
5186444,,,12010140,17
5186444,,,12010456,18
5186444,,,12010457,19
5186444,,,12010458,20
5186444,,,12010454,21
5186444,,,12010345,22
5186444,,,12010336,23
5186444,10:33:00,10:33:00,12010338,24
5186444,,,12010340,25
5186444,,,12010339,26
5186444,,,12010333,27
5186444,,,12010341,28
5186444,,,12010329,29
5186444,,,12010330,30
5186444,,,12010342,31
5186444,10:40:00,10:40:00,12010396,32
5186445,10:45:00,10:45:00,12010396,1
5186445,,,12010334,2
5186445,,,12010328,3
5186445,,,12010327,4
5186445,,,12010337,5
5186445,,,12010346,6
5186445,,,12010332,7
5186445,10:51:00,10:51:00,12010347,8
5186445,,,12010335,9
5186445,,,12010344,10
5186445,,,12010331,11
5186445,,,12010343,12
5186445,,,12010385,13
5186445,,,12010387,14
5186445,10:57:00,10:57:00,12010142,15
5186445,,,12010143,16
5186445,,,12010140,17
5186445,,,12010456,18
5186445,,,12010457,19
5186445,,,12010458,20
5186445,,,12010454,21
5186445,,,12010345,22
5186445,,,12010336,23
5186445,11:03:00,11:03:00,12010338,24
5186445,,,12010340,25
5186445,,,12010339,26
5186445,,,12010333,27
5186445,,,12010341,28
5186445,,,12010329,29
5186445,,,12010330,30
5186445,,,12010342,31
5186445,11:10:00,11:10:00,12010396,32
5186446,11:15:00,11:15:00,12010396,1
5186446,,,12010334,2
5186446,,,12010328,3
5186446,,,12010327,4
5186446,,,12010337,5
5186446,,,12010346,6
5186446,,,12010332,7
5186446,11:21:00,11:21:00,12010347,8
5186446,,,12010335,9
5186446,,,12010344,10
5186446,,,12010331,11
5186446,,,12010343,12
5186446,,,12010385,13
5186446,,,12010387,14
5186446,11:27:00,11:27:00,12010142,15
5186446,,,12010143,16
5186446,,,12010140,17
5186446,,,12010456,18
5186446,,,12010457,19
5186446,,,12010458,20
5186446,,,12010454,21
5186446,,,12010345,22
5186446,,,12010336,23
5186446,11:33:00,11:33:00,12010338,24
5186446,,,12010340,25
5186446,,,12010339,26
5186446,,,12010333,27
5186446,,,12010341,28
5186446,,,12010329,29
5186446,,,12010330,30
5186446,,,12010342,31
5186446,11:40:00,11:40:00,12010396,32
5186447,11:45:00,11:45:00,12010396,1
5186447,,,12010334,2
5186447,,,12010328,3
5186447,,,12010327,4
5186447,,,12010337,5
5186447,,,12010346,6
5186447,,,12010332,7
5186447,11:51:00,11:51:00,12010347,8
5186447,,,12010335,9
5186447,,,12010344,10
5186447,,,12010331,11
5186447,,,12010343,12
5186447,,,12010385,13
5186447,,,12010387,14
5186447,11:57:00,11:57:00,12010142,15
5186447,,,12010143,16
5186447,,,12010140,17
5186447,,,12010456,18
5186447,,,12010457,19
5186447,,,12010458,20
5186447,,,12010454,21
5186447,,,12010345,22
5186447,,,12010336,23
5186447,12:03:00,12:03:00,12010338,24
5186447,,,12010340,25
5186447,,,12010339,26
5186447,,,12010333,27
5186447,,,12010341,28
5186447,,,12010329,29
5186447,,,12010330,30
5186447,,,12010342,31
5186447,12:10:00,12:10:00,12010396,32
5186448,12:15:00,12:15:00,12010396,1
5186448,,,12010334,2
5186448,,,12010328,3
5186448,,,12010327,4
5186448,,,12010337,5
5186448,,,12010346,6
5186448,,,12010332,7
5186448,12:21:00,12:21:00,12010347,8
5186448,,,12010335,9
5186448,,,12010344,10
5186448,,,12010331,11
5186448,,,12010343,12
5186448,,,12010385,13
5186448,,,12010387,14
5186448,12:27:00,12:27:00,12010142,15
5186448,,,12010143,16
5186448,,,12010140,17
5186448,,,12010456,18
5186448,,,12010457,19
5186448,,,12010458,20
5186448,,,12010454,21
5186448,,,12010345,22
5186448,,,12010336,23
5186448,12:33:00,12:33:00,12010338,24
5186448,,,12010340,25
5186448,,,12010339,26
5186448,,,12010333,27
5186448,,,12010341,28
5186448,,,12010329,29
5186448,,,12010330,30
5186448,,,12010342,31
5186448,12:40:00,12:40:00,12010396,32
5186449,12:45:00,12:45:00,12010396,1
5186449,,,12010334,2
5186449,,,12010328,3
5186449,,,12010327,4
5186449,,,12010337,5
5186449,,,12010346,6
5186449,,,12010332,7
5186449,12:51:00,12:51:00,12010347,8
5186449,,,12010335,9
5186449,,,12010344,10
5186449,,,12010331,11
5186449,,,12010343,12
5186449,,,12010385,13
5186449,,,12010387,14
5186449,12:57:00,12:57:00,12010142,15
5186449,,,12010143,16
5186449,,,12010140,17
5186449,,,12010456,18
5186449,,,12010457,19
5186449,,,12010458,20
5186449,,,12010454,21
5186449,,,12010345,22
5186449,,,12010336,23
5186449,13:03:00,13:03:00,12010338,24
5186449,,,12010340,25
5186449,,,12010339,26
5186449,,,12010333,27
5186449,,,12010341,28
5186449,,,12010329,29
5186449,,,12010330,30
5186449,,,12010342,31
5186449,13:10:00,13:10:00,12010396,32
5186450,13:15:00,13:15:00,12010396,1
5186450,,,12010334,2
5186450,,,12010328,3
5186450,,,12010327,4
5186450,,,12010337,5
5186450,,,12010346,6
5186450,,,12010332,7
5186450,13:21:00,13:21:00,12010347,8
5186450,,,12010335,9
5186450,,,12010344,10
5186450,,,12010331,11
5186450,,,12010343,12
5186450,,,12010385,13
5186450,,,12010387,14
5186450,13:27:00,13:27:00,12010142,15
5186450,,,12010143,16
5186450,,,12010140,17
5186450,,,12010456,18
5186450,,,12010457,19
5186450,,,12010458,20
5186450,,,12010454,21
5186450,,,12010345,22
5186450,,,12010336,23
5186450,13:33:00,13:33:00,12010338,24
5186450,,,12010340,25
5186450,,,12010339,26
5186450,,,12010333,27
5186450,,,12010341,28
5186450,,,12010329,29
5186450,,,12010330,30
5186450,,,12010342,31
5186450,13:40:00,13:40:00,12010396,32
5186451,13:45:00,13:45:00,12010396,1
5186451,,,12010334,2
5186451,,,12010328,3
5186451,,,12010327,4
5186451,,,12010337,5
5186451,,,12010346,6
5186451,,,12010332,7
5186451,13:51:00,13:51:00,12010347,8
5186451,,,12010335,9
5186451,,,12010344,10
5186451,,,12010331,11
5186451,,,12010343,12
5186451,,,12010385,13
5186451,,,12010387,14
5186451,13:57:00,13:57:00,12010142,15
5186451,,,12010143,16
5186451,,,12010140,17
5186451,,,12010456,18
5186451,,,12010457,19
5186451,,,12010458,20
5186451,,,12010454,21
5186451,,,12010345,22
5186451,,,12010336,23
5186451,14:03:00,14:03:00,12010338,24
5186451,,,12010340,25
5186451,,,12010339,26
5186451,,,12010333,27
5186451,,,12010341,28
5186451,,,12010329,29
5186451,,,12010330,30
5186451,,,12010342,31
5186451,14:10:00,14:10:00,12010396,32
5186452,14:15:00,14:15:00,12010396,1
5186452,,,12010334,2
5186452,,,12010328,3
5186452,,,12010327,4
5186452,,,12010337,5
5186452,,,12010346,6
5186452,,,12010332,7
5186452,14:21:00,14:21:00,12010347,8
5186452,,,12010335,9
5186452,,,12010344,10
5186452,,,12010331,11
5186452,,,12010343,12
5186452,,,12010385,13
5186452,,,12010387,14
5186452,14:27:00,14:27:00,12010142,15
5186452,,,12010143,16
5186452,,,12010140,17
5186452,,,12010456,18
5186452,,,12010457,19
5186452,,,12010458,20
5186452,,,12010454,21
5186452,,,12010345,22
5186452,,,12010336,23
5186452,14:33:00,14:33:00,12010338,24
5186452,,,12010340,25
5186452,,,12010339,26
5186452,,,12010333,27
5186452,,,12010341,28
5186452,,,12010329,29
5186452,,,12010330,30
5186452,,,12010342,31
5186452,14:40:00,14:40:00,12010396,32
5186453,14:45:00,14:45:00,12010396,1
5186453,,,12010334,2
5186453,,,12010328,3
5186453,,,12010327,4
5186453,,,12010337,5
5186453,,,12010346,6
5186453,,,12010332,7
5186453,14:51:00,14:51:00,12010347,8
5186453,,,12010335,9
5186453,,,12010344,10
5186453,,,12010331,11
5186453,,,12010343,12
5186453,,,12010385,13
5186453,,,12010387,14
5186453,15:05:00,15:05:00,12010142,15
5186453,,,12010143,16
5186453,,,12010140,17
5186453,,,12010456,18
5186453,,,12010457,19
5186453,,,12010458,20
5186453,,,12010454,21
5186453,,,12010345,22
5186453,,,12010336,23
5186453,15:12:00,15:12:00,12010338,24
5186453,,,12010340,25
5186453,,,12010339,26
5186453,,,12010333,27
5186453,,,12010341,28
5186453,,,12010329,29
5186453,,,12010330,30
5186453,,,12010342,31
5186453,15:25:00,15:25:00,12010396,32
5186454,15:30:00,15:30:00,12010396,1
5186454,,,12010334,2
5186454,,,12010328,3
5186454,,,12010327,4
5186454,,,12010337,5
5186454,,,12010346,6
5186454,,,12010332,7
5186454,15:36:00,15:36:00,12010347,8
5186454,,,12010335,9
5186454,,,12010344,10
5186454,,,12010331,11
5186454,,,12010343,12
5186454,,,12010385,13
5186454,,,12010387,14
5186454,15:50:00,15:50:00,12010142,15
5186454,,,12010143,16
5186454,,,12010140,17
5186454,,,12010456,18
5186454,,,12010457,19
5186454,,,12010458,20
5186454,,,12010454,21
5186454,,,12010345,22
5186454,,,12010336,23
5186454,15:57:00,15:57:00,12010338,24
5186454,,,12010340,25
5186454,,,12010339,26
5186454,,,12010333,27
5186454,,,12010341,28
5186454,,,12010329,29
5186454,,,12010330,30
5186454,,,12010342,31
5186454,16:10:00,16:10:00,12010396,32
5186455,16:15:00,16:15:00,12010396,1
5186455,,,12010334,2
5186455,,,12010328,3
5186455,,,12010327,4
5186455,,,12010337,5
5186455,,,12010346,6
5186455,,,12010332,7
5186455,16:21:00,16:21:00,12010347,8
5186455,,,12010335,9
5186455,,,12010344,10
5186455,,,12010331,11
5186455,,,12010343,12
5186455,,,12010385,13
5186455,,,12010387,14
5186455,16:27:00,16:27:00,12010142,15
5186455,,,12010143,16
5186455,,,12010140,17
5186455,,,12010456,18
5186455,,,12010457,19
5186455,,,12010458,20
5186455,,,12010454,21
5186455,,,12010345,22
5186455,,,12010336,23
5186455,16:33:00,16:33:00,12010338,24
5186455,,,12010340,25
5186455,,,12010339,26
5186455,,,12010333,27
5186455,,,12010341,28
5186455,,,12010329,29
5186455,,,12010330,30
5186455,,,12010342,31
5186455,16:40:00,16:40:00,12010396,32
5186456,16:45:00,16:45:00,12010396,1
5186456,,,12010334,2
5186456,,,12010328,3
5186456,,,12010327,4
5186456,,,12010337,5
5186456,,,12010346,6
5186456,,,12010332,7
5186456,16:51:00,16:51:00,12010347,8
5186456,,,12010335,9
5186456,,,12010344,10
5186456,,,12010331,11
5186456,,,12010343,12
5186456,,,12010385,13
5186456,,,12010387,14
5186456,16:57:00,16:57:00,12010142,15
5186456,,,12010143,16
5186456,,,12010140,17
5186456,,,12010456,18
5186456,,,12010457,19
5186456,,,12010458,20
5186456,,,12010454,21
5186456,,,12010345,22
5186456,,,12010336,23
5186456,17:03:00,17:03:00,12010338,24
5186456,,,12010340,25
5186456,,,12010339,26
5186456,,,12010333,27
5186456,,,12010341,28
5186456,,,12010329,29
5186456,,,12010330,30
5186456,,,12010342,31
5186456,17:10:00,17:10:00,12010396,32
5186457,17:45:00,17:45:00,12010396,1
5186457,,,12010334,2
5186457,,,12010328,3
5186457,,,12010327,4
5186457,,,12010337,5
5186457,,,12010346,6
5186457,,,12010332,7
5186457,17:51:00,17:51:00,12010347,8
5186457,,,12010335,9
5186457,,,12010344,10
5186457,,,12010331,11
5186457,,,12010343,12
5186457,,,12010385,13
5186457,,,12010387,14
5186457,17:57:00,17:57:00,12010142,15
5186457,,,12010143,16
5186457,,,12010140,17
5186457,,,12010456,18
5186457,,,12010457,19
5186457,,,12010458,20
5186457,,,12010454,21
5186457,,,12010345,22
5186457,,,12010336,23
5186457,18:03:00,18:03:00,12010338,24
5186457,,,12010340,25
5186457,,,12010339,26
5186457,,,12010333,27
5186457,,,12010341,28
5186457,,,12010329,29
5186457,,,12010330,30
5186457,,,12010342,31
5186457,18:10:00,18:10:00,12010396,32
5186458,18:15:00,18:15:00,12010396,1
5186458,,,12010334,2
5186458,,,12010328,3
5186458,,,12010327,4
5186458,,,12010337,5
5186458,,,12010346,6
5186458,,,12010332,7
5186458,18:21:00,18:21:00,12010347,8
5186458,,,12010335,9
5186458,,,12010344,10
5186458,,,12010331,11
5186458,,,12010343,12
5186458,,,12010385,13
5186458,,,12010387,14
5186458,18:27:00,18:27:00,12010142,15
5186458,,,12010143,16
5186458,,,12010140,17
5186458,,,12010456,18
5186458,,,12010457,19
5186458,,,12010458,20
5186458,,,12010454,21
5186458,,,12010345,22
5186458,,,12010336,23
5186458,18:33:00,18:33:00,12010338,24
5186458,,,12010340,25
5186458,,,12010339,26
5186458,,,12010333,27
5186458,,,12010341,28
5186458,,,12010329,29
5186458,,,12010330,30
5186458,,,12010342,31
5186458,18:40:00,18:40:00,12010396,32
5186459,19:15:00,19:15:00,12010396,1
5186459,,,12010334,2
5186459,,,12010328,3
5186459,,,12010327,4
5186459,,,12010337,5
5186459,,,12010346,6
5186459,,,12010332,7
5186459,19:21:00,19:21:00,12010347,8
5186459,,,12010335,9
5186459,,,12010344,10
5186459,,,12010331,11
5186459,,,12010343,12
5186459,,,12010385,13
5186459,,,12010387,14
5186459,19:27:00,19:27:00,12010142,15
5186459,,,12010143,16
5186459,,,12010140,17
5186459,,,12010456,18
5186459,,,12010457,19
5186459,,,12010458,20
5186459,,,12010454,21
5186459,,,12010345,22
5186459,,,12010336,23
5186459,19:33:00,19:33:00,12010338,24
5186459,,,12010340,25
5186459,,,12010339,26
5186459,,,12010333,27
5186459,,,12010341,28
5186459,,,12010329,29
5186459,,,12010330,30
5186459,,,12010342,31
5186459,19:40:00,19:40:00,12010396,32
5186460,19:45:00,19:45:00,12010396,1
5186460,,,12010334,2
5186460,,,12010328,3
5186460,,,12010327,4
5186460,,,12010337,5
5186460,,,12010346,6
5186460,,,12010332,7
5186460,19:51:00,19:51:00,12010347,8
5186460,,,12010335,9
5186460,,,12010344,10
5186460,,,12010331,11
5186460,,,12010343,12
5186460,,,12010385,13
5186460,,,12010387,14
5186460,19:57:00,19:57:00,12010142,15
5186460,,,12010143,16
5186460,,,12010140,17
5186460,,,12010456,18
5186460,,,12010457,19
5186460,,,12010458,20
5186460,,,12010454,21
5186460,,,12010345,22
5186460,,,12010336,23
5186460,20:03:00,20:03:00,12010338,24
5186460,,,12010340,25
5186460,,,12010339,26
5186460,,,12010333,27
5186460,,,12010341,28
5186460,,,12010329,29
5186460,,,12010330,30
5186460,,,12010342,31
5186460,20:10:00,20:10:00,12010396,32
5186461,08:30:00,08:30:00,12010396,1
5186461,,,12010334,2
5186461,,,12010328,3
5186461,,,12010327,4
5186461,,,12010337,5
5186461,,,12010346,6
5186461,,,12010332,7
5186461,08:36:00,08:36:00,12010347,8
5186461,,,12010335,9
5186461,,,12010344,10
5186461,,,12010331,11
5186461,,,12010343,12
5186461,,,12010385,13
5186461,,,12010387,14
5186461,08:42:00,08:42:00,12010142,15
5186461,,,12010143,16
5186461,,,12010140,17
5186461,,,12010456,18
5186461,,,12010457,19
5186461,,,12010458,20
5186461,,,12010454,21
5186461,,,12010345,22
5186461,,,12010336,23
5186461,08:48:00,08:48:00,12010338,24
5186461,,,12010340,25
5186461,,,12010339,26
5186461,,,12010333,27
5186461,,,12010341,28
5186461,,,12010329,29
5186461,,,12010330,30
5186461,,,12010342,31
5186461,08:55:00,08:55:00,12010396,32
5186462,09:30:00,09:30:00,12010396,1
5186462,,,12010334,2
5186462,,,12010328,3
5186462,,,12010327,4
5186462,,,12010337,5
5186462,,,12010346,6
5186462,,,12010332,7
5186462,09:36:00,09:36:00,12010347,8
5186462,,,12010335,9
5186462,,,12010344,10
5186462,,,12010331,11
5186462,,,12010343,12
5186462,,,12010385,13
5186462,,,12010387,14
5186462,09:42:00,09:42:00,12010142,15
5186462,,,12010143,16
5186462,,,12010140,17
5186462,,,12010456,18
5186462,,,12010457,19
5186462,,,12010458,20
5186462,,,12010454,21
5186462,,,12010345,22
5186462,,,12010336,23
5186462,09:48:00,09:48:00,12010338,24
5186462,,,12010340,25
5186462,,,12010339,26
5186462,,,12010333,27
5186462,,,12010341,28
5186462,,,12010329,29
5186462,,,12010330,30
5186462,,,12010342,31
5186462,09:55:00,09:55:00,12010396,32
5186463,11:30:00,11:30:00,12010396,1
5186463,,,12010334,2
5186463,,,12010328,3
5186463,,,12010327,4
5186463,,,12010337,5
5186463,,,12010346,6
5186463,,,12010332,7
5186463,11:36:00,11:36:00,12010347,8
5186463,,,12010335,9
5186463,,,12010344,10
5186463,,,12010331,11
5186463,,,12010343,12
5186463,,,12010385,13
5186463,,,12010387,14
5186463,11:42:00,11:42:00,12010142,15
5186463,,,12010143,16
5186463,,,12010140,17
5186463,,,12010456,18
5186463,,,12010457,19
5186463,,,12010458,20
5186463,,,12010454,21
5186463,,,12010345,22
5186463,,,12010336,23
5186463,11:48:00,11:48:00,12010338,24
5186463,,,12010340,25
5186463,,,12010339,26
5186463,,,12010333,27
5186463,,,12010341,28
5186463,,,12010329,29
5186463,,,12010330,30
5186463,,,12010342,31
5186463,11:55:00,11:55:00,12010396,32
5186464,12:30:00,12:30:00,12010396,1
5186464,,,12010334,2
5186464,,,12010328,3
5186464,,,12010327,4
5186464,,,12010337,5
5186464,,,12010346,6
5186464,,,12010332,7
5186464,12:36:00,12:36:00,12010347,8
5186464,,,12010335,9
5186464,,,12010344,10
5186464,,,12010331,11
5186464,,,12010343,12
5186464,,,12010385,13
5186464,,,12010387,14
5186464,12:42:00,12:42:00,12010142,15
5186464,,,12010143,16
5186464,,,12010140,17
5186464,,,12010456,18
5186464,,,12010457,19
5186464,,,12010458,20
5186464,,,12010454,21
5186464,,,12010345,22
5186464,,,12010336,23
5186464,12:48:00,12:48:00,12010338,24
5186464,,,12010340,25
5186464,,,12010339,26
5186464,,,12010333,27
5186464,,,12010341,28
5186464,,,12010329,29
5186464,,,12010330,30
5186464,,,12010342,31
5186464,12:55:00,12:55:00,12010396,32
5186465,14:30:00,14:30:00,12010396,1
5186465,,,12010334,2
5186465,,,12010328,3
5186465,,,12010327,4
5186465,,,12010337,5
5186465,,,12010346,6
5186465,,,12010332,7
5186465,14:36:00,14:36:00,12010347,8
5186465,,,12010335,9
5186465,,,12010344,10
5186465,,,12010331,11
5186465,,,12010343,12
5186465,,,12010385,13
5186465,,,12010387,14
5186465,14:42:00,14:42:00,12010142,15
5186465,,,12010143,16
5186465,,,12010140,17
5186465,,,12010456,18
5186465,,,12010457,19
5186465,,,12010458,20
5186465,,,12010454,21
5186465,,,12010345,22
5186465,,,12010336,23
5186465,14:48:00,14:48:00,12010338,24
5186465,,,12010340,25
5186465,,,12010339,26
5186465,,,12010333,27
5186465,,,12010341,28
5186465,,,12010329,29
5186465,,,12010330,30
5186465,,,12010342,31
5186465,14:55:00,14:55:00,12010396,32
5186466,16:30:00,16:30:00,12010396,1
5186466,,,12010334,2
5186466,,,12010328,3
5186466,,,12010327,4
5186466,,,12010337,5
5186466,,,12010346,6
5186466,,,12010332,7
5186466,16:36:00,16:36:00,12010347,8
5186466,,,12010335,9
5186466,,,12010344,10
5186466,,,12010331,11
5186466,,,12010343,12
5186466,,,12010385,13
5186466,,,12010387,14
5186466,16:42:00,16:42:00,12010142,15
5186466,,,12010143,16
5186466,,,12010140,17
5186466,,,12010456,18
5186466,,,12010457,19
5186466,,,12010458,20
5186466,,,12010454,21
5186466,,,12010345,22
5186466,,,12010336,23
5186466,16:48:00,16:48:00,12010338,24
5186466,,,12010340,25
5186466,,,12010339,26
5186466,,,12010333,27
5186466,,,12010341,28
5186466,,,12010329,29
5186466,,,12010330,30
5186466,,,12010342,31
5186466,16:55:00,16:55:00,12010396,32
5186467,17:30:00,17:30:00,12010396,1
5186467,,,12010334,2
5186467,,,12010328,3
5186467,,,12010327,4
5186467,,,12010337,5
5186467,,,12010346,6
5186467,,,12010332,7
5186467,17:36:00,17:36:00,12010347,8
5186467,,,12010335,9
5186467,,,12010344,10
5186467,,,12010331,11
5186467,,,12010343,12
5186467,,,12010385,13
5186467,,,12010387,14
5186467,17:42:00,17:42:00,12010142,15
5186467,,,12010143,16
5186467,,,12010140,17
5186467,,,12010456,18
5186467,,,12010457,19
5186467,,,12010458,20
5186467,,,12010454,21
5186467,,,12010345,22
5186467,,,12010336,23
5186467,17:48:00,17:48:00,12010338,24
5186467,,,12010340,25
5186467,,,12010339,26
5186467,,,12010333,27
5186467,,,12010341,28
5186467,,,12010329,29
5186467,,,12010330,30
5186467,,,12010342,31
5186467,17:55:00,17:55:00,12010396,32
5186468,10:35:00,10:35:00,12010396,1
5186468,,,12010334,2
5186468,,,12010328,3
5186468,,,12010327,4
5186468,,,12010337,5
5186468,,,12010346,6
