route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7,2170,3568,,0,38075,
7,2170,3569,,0,38076,
7,2170,3570,,0,38077,
7,2170,3571,,0,38078,
7,2170,3572,,0,38079,
7,2170,3573,,0,38080,
7,2170,3574,,0,38081,
7,2170,3575,,0,38082,
7,2170,3576,,0,38083,
7,2170,3577,,0,38084,
7,2170,3578,,0,38085,
7,2170,3579,,0,38086,
7,2170,3580,,0,38087,
7,2170,3581,,0,38088,
7,2170,3582,,0,38089,
1,2170,3583,,0,38090,
1,2170,3584,,0,38091,
1,2170,3585,,0,38092,
1,2170,3586,,0,38093,
1,2170,3587,,0,38094,
1,2170,3588,,0,38095,
1,2170,3589,,0,38096,
1,2170,3590,,0,38097,
1,2170,3591,,0,38098,
1,2170,3592,,0,38099,
1,2170,3593,,0,38100,
1,2170,3594,,0,38101,
1,2170,3595,,0,38102,
1,2170,3596,,0,38103,
1,2170,3597,,0,38104,
1,2170,3598,,0,38105,
1,2170,3599,,0,38106,
1,2170,3600,,0,38107,
1,2170,3601,,0,38108,
1,2170,3602,,0,38109,
1,2170,3603,,0,38110,
1,2170,3604,,0,38111,
1,2170,3605,,0,38112,
1,2170,3606,,0,38113,
1,2170,3607,,1,38114,
1,2170,3608,,1,38115,
1,2170,3609,,1,38116,
1,2170,3610,,1,38117,
1,2170,3611,,1,38118,
1,2170,3612,,1,38119,
1,2170,3613,,1,38120,
1,2170,3614,,1,38121,
1,2170,3615,,1,38122,
1,2170,3616,,1,38123,
1,2170,3617,,1,38124,
1,2170,3618,,1,38125,
1,2170,3619,,1,38126,
1,2170,3620,,1,38127,
1,2170,3621,,1,38128,
1,2170,3622,,1,38129,
1,2170,3623,,1,38130,
1,2170,3624,,1,38131,
1,2170,3625,,1,38132,
1,2170,3626,,1,38133,
1,2170,3627,,1,38134,
1,2170,3628,,1,38135,
1,2170,3629,,1,38136,
6,2170,3630,,0,38137,
6,2170,3631,,0,38138,
6,2170,3632,,0,38139,
6,2170,3633,,0,38140,
6,2170,3634,,0,38141,
6,2170,3635,,0,38142,
6,2170,3636,,0,38143,
6,2170,3637,,0,38144,
6,2170,3638,,0,38145,
6,2170,3639,,0,38146,
6,2170,3640,,0,38147,
6,2170,3641,,0,38148,
6,2170,3642,,0,38149,
6,2170,3643,,0,38150,
6,2170,3644,,0,38151,
6,2170,3645,,0,38152,
6,2170,3646,,0,38153,
6,2170,3647,,0,38154,
6,2170,3648,,0,38155,
6,2170,3649,,1,38156,
6,2170,3650,,1,38157,
6,2170,3651,,1,38158,
6,2170,3652,,1,38159,
6,2170,3653,,1,38160,
6,2170,3654,,1,38161,
6,2170,3655,,1,38162,
6,2170,3656,,1,38163,
6,2170,3657,,1,38164,
6,2170,3658,,1,38165,
6,2170,3659,,1,38166,
6,2170,3660,,1,38167,
6,2170,3661,,1,38168,
6,2170,3662,,1,38169,
6,2170,3663,,1,38170,
6,2170,3664,,1,38171,
6,2170,3665,,1,38172,
6,2170,3666,,1,38173,
6,2170,3667,,1,38174,
9,2170,3668,,0,38175,
9,2170,3669,,0,38176,
9,2170,3670,,0,38177,
9,2170,3671,,0,38178,
9,2170,3672,,0,38179,
9,2170,3673,,0,38180,
9,2170,3674,,0,38181,
9,2170,3675,,0,38182,
9,2170,3676,,0,38183,
9,2170,3677,,0,38184,
9,2170,3678,,0,38185,
9,2170,3679,,0,38186,
9,2170,3680,,0,38187,
9,2170,3681,,0,38188,
9,2170,3682,,0,38189,
9,2170,3683,,0,38190,
9,2170,3684,,0,38191,
9,2170,3685,,0,38192,
9,2170,3686,,0,38193,
9,2170,3687,,0,38194,
9,2170,3688,,0,38195,
9,2170,3689,,0,38196,
9,2170,3690,,0,38197,
9,2170,3691,,0,38198,
15,2170,3692,,0,38199,
15,2170,3693,,0,38200,
15,2170,3694,,0,38201,
15,2170,3695,,0,38202,
15,2170,3696,,0,38203,
15,2170,3697,,0,38204,
15,2170,3698,,0,38205,
15,2170,3699,,1,38206,
15,2170,3700,,1,38207,
15,2170,3701,,1,38208,
15,2170,3702,,1,38209,
15,2170,3703,,1,38210,
15,2170,3704,,1,38211,
15,2170,3705,,1,38212,
4,2170,3706,,1,38213,
4,2170,3707,,1,38214,
4,2170,3708,,1,38215,
4,2170,3709,,1,38216,
4,2170,3710,,1,38217,
4,2170,3711,,1,38218,
4,2170,3712,,1,38219,
4,2170,3713,,0,38220,
4,2170,3714,,0,38221,
4,2170,3715,,0,38222,
4,2170,3716,,0,38223,
4,2170,3717,,0,38224,
4,2170,3718,,0,38225,
4,2170,3719,,0,38226,
3,2170,3720,,0,38227,
3,2170,3721,,0,38228,
3,2170,3722,,0,38229,
3,2170,3723,,0,38230,
3,2170,3724,,0,38231,
3,2170,3725,,0,38232,
3,2170,3726,,0,38233,
3,2170,3727,,0,38234,
3,2170,3728,,0,38235,
3,2170,3729,,0,38236,
3,2170,3730,,0,38237,
3,2170,3731,,1,38238,
3,2170,3732,,1,38239,
3,2170,3733,,1,38240,
3,2170,3734,,1,38241,
3,2170,3735,,1,38242,
3,2170,3736,,1,38243,
3,2170,3737,,1,38244,
3,2170,3738,,1,38245,
3,2170,3739,,1,38246,
3,2170,3740,,1,38247,
3,2170,3741,,1,38248,
3,2170,3742,,1,38249,
3,2170,3743,,1,38250,
3,2170,3744,,1,38251,
3,2170,3745,,1,38252,
10,2170,3746,,0,38253,
10,2170,3747,,0,38254,
10,2170,3748,,0,38255,
10,2170,3749,,0,38256,
10,2170,3750,,0,38257,
10,2170,3751,,0,38258,
10,2170,3752,,0,38259,
10,2170,3753,,0,38260,
10,2170,3754,,0,38261,
10,2170,3755,,0,38262,
10,2170,3756,,0,38263,
10,2170,3757,,0,38264,
10,2170,3758,,0,38265,
10,2170,3759,,0,38266,
10,2170,3760,,0,38267,
10,2170,3761,,0,38268,
10,2170,3762,,0,38269,
10,2170,3763,,0,38270,
10,2170,3764,,0,38271,
10,2170,3765,,0,38272,
10,2170,3766,,0,38273,
10,2170,3767,,0,38274,
10,2170,3768,,0,38275,
10,2170,3769,,0,38276,
11,2170,3770,,0,38277,
11,2170,3771,,0,38278,
11,2170,3772,,0,38279,
11,2170,3773,,0,38280,
11,2170,3774,,0,38281,
11,2170,3775,,0,38282,
11,2170,3776,,0,38283,
11,2170,3777,,0,38284,
11,2170,3778,,0,38285,
11,2170,3779,,0,38286,
11,2170,3780,,0,38287,
11,2170,3781,,0,38288,
11,2170,3782,,0,38289,
11,2170,3783,,0,38290,
11,2170,3784,,0,38291,
11,2170,3785,,0,38292,
11,2170,3786,,0,38293,
11,2170,3787,,0,38294,
11,2170,3788,,0,38295,
11,2170,3789,,0,38296,
11,2170,3790,,0,38297,
11,2170,3791,,0,38298,
11,2170,3792,,0,38299,
11,2170,3793,,0,38300,
12,2170,3794,,0,38301,
12,2170,3795,,0,38302,
12,2170,3796,,0,38303,
12,2170,3797,,0,38304,
12,2170,3798,,0,38305,
12,2170,3799,,0,38306,
12,2170,3800,,0,38307,
12,2170,3801,,0,38308,
12,2170,3802,,0,38309,
12,2170,3803,,0,38310,
12,2170,3804,,0,38311,
12,2170,3805,,0,38312,
12,2170,3806,,0,38313,
12,2170,3807,,0,38314,
12,2170,3808,,0,38315,
12,2170,3809,,0,38316,
12,2170,3810,,0,38317,
12,2170,3811,,0,38318,
12,2170,3812,,0,38319,
12,2170,3813,,0,38320,
12,2170,3814,,0,38321,
12,2170,3815,,0,38322,
12,2170,3816,,0,38323,
12,2170,3817,,0,38324,
13,2170,3818,,0,38325,
13,2170,3819,,0,38326,
13,2170,3820,,0,38327,
13,2170,3821,,0,38328,
13,2170,3822,,0,38329,
13,2170,3823,,0,38330,
13,2170,3824,,0,38331,
13,2170,3825,,0,38332,
13,2170,3826,,0,38333,
13,2170,3827,,0,38334,
13,2170,3828,,0,38335,
13,2170,3829,,0,38336,
13,2170,3830,,0,38337,
13,2170,3831,,0,38338,
13,2170,3832,,0,38339,
13,2170,3833,,0,38340,
14,2170,3834,,0,38341,
14,2170,3835,,0,38342,
14,2170,3836,,0,38343,
14,2170,3837,,0,38344,
14,2170,3838,,0,38345,
14,2170,3839,,0,38346,
14,2170,3840,,0,38347,
14,2170,3841,,0,38348,
14,2170,3842,,0,38349,
14,2170,3843,,0,38350,
14,2170,3844,,0,38351,
14,2170,3845,,0,38352,
14,2170,3846,,0,38353,
14,2170,3847,,0,38354,
14,2170,3848,,0,38355,
14,2170,3849,,0,38356,
14,2170,3850,,0,38357,
14,2170,3851,,0,38358,
14,2170,3852,,0,38359,
14,2170,3853,,0,38360,
14,2170,3854,,0,38361,
14,2170,3855,,0,38362,
14,2170,3856,,0,38363,
2,2170,3857,,0,38364,
2,2170,3858,,0,38365,
2,2170,3859,,0,38366,
2,2170,3860,,0,38367,
2,2170,3861,,0,38368,
2,2170,3862,,0,38369,
2,2170,3863,,0,38370,
2,2170,3864,,0,38371,
2,2170,3865,,0,38372,
2,2170,3866,,0,38373,
2,2170,3867,,0,38374,
2,2170,3868,,0,38375,
2,2170,3869,,0,38376,
2,2170,3870,,0,38377,
2,2170,3871,,0,38378,
2,2170,3872,,0,38379,
2,2170,3873,,0,38380,
2,2170,3874,,0,38381,
2,2170,3875,,0,38382,
2,2170,3876,,0,38383,
2,2170,3877,,0,38384,
2,2170,3878,,0,38385,
2,2170,3879,,0,38386,
2,2170,3880,,0,38387,
2,2170,3881,,1,38388,
2,2170,3882,,1,38389,
2,2170,3883,,1,38390,
2,2170,3884,,1,38391,
2,2170,3885,,1,38392,
2,2170,3886,,1,38393,
2,2170,3887,,1,38394,
2,2170,3888,,1,38395,
2,2170,3889,,1,38396,
2,2170,3890,,1,38397,
2,2170,3891,,1,38398,
2,2170,3892,,1,38399,
2,2170,3893,,1,38400,
2,2170,3894,,1,38401,
2,2170,3895,,1,38402,
2,2170,3896,,1,38403,
2,2170,3897,,1,38404,
2,2170,3898,,1,38405,
2,2170,3899,,1,38406,
2,2170,3900,,1,38407,
2,2170,3901,,1,38408,
2,2170,3902,,1,38409,
2,2170,3903,,1,38410,
2,2170,3904,,1,38411,
7,2171,3905,,0,38412,
7,2171,3906,,0,38413,
7,2171,3907,,0,38414,
7,2171,3908,,0,38415,
7,2171,3909,,0,38416,
7,2171,3910,,0,38417,
7,2171,3911,,0,38418,
7,2171,3912,,0,38419,
7,2171,3913,,0,38420,
7,2171,3914,,0,38421,
7,2171,3915,,0,38422,
7,2171,3916,,0,38423,
7,2171,3917,,0,38424,
7,2171,3918,,0,38425,
7,2171,3919,,0,38426,
1,2171,3920,,0,38427,
1,2171,3921,,0,38428,
1,2171,3922,,0,38429,
1,2171,3923,,0,38430,
1,2171,3924,,0,38431,
1,2171,3925,,0,38432,
1,2171,3926,,0,38433,
1,2171,3927,,0,38434,
1,2171,3928,,0,38435,
1,2171,3929,,0,38436,
1,2171,3930,,0,38437,
1,2171,3931,,0,38438,
1,2171,3932,,0,38439,
1,2171,3933,,1,38440,
1,2171,3934,,1,38441,
1,2171,3935,,1,38442,
1,2171,3936,,1,38443,
1,2171,3937,,1,38444,
1,2171,3938,,1,38445,
1,2171,3939,,1,38446,
1,2171,3940,,1,38447,
1,2171,3941,,1,38448,
1,2171,3942,,1,38449,
1,2171,3943,,1,38450,
1,2171,3944,,1,38451,
1,2171,3945,,1,38452,
6,2171,3946,,0,38453,
6,2171,3947,,0,38454,
6,2171,3948,,0,38455,
6,2171,3949,,0,38456,
6,2171,3950,,0,38457,
6,2171,3951,,0,38458,
6,2171,3952,,0,38459,
6,2171,3953,,0,38460,
6,2171,3954,,0,38461,
6,2171,3955,,0,38462,
6,2171,3956,,0,38463,
6,2171,3957,,1,38464,
6,2171,3958,,1,38465,
6,2171,3959,,1,38466,
6,2171,3960,,1,38467,
6,2171,3961,,1,38468,
6,2171,3962,,1,38469,
6,2171,3963,,1,38470,
6,2171,3964,,1,38471,
6,2171,3965,,1,38472,
6,2171,3966,,1,38473,
6,2171,3967,,1,38474,
6,2171,3968,,1,38475,
6,2171,3969,,1,38476,
6,2171,3970,,1,38477,
9,2171,3971,,0,38478,
9,2171,3972,,0,38479,
9,2171,3973,,0,38480,
9,2171,3974,,0,38481,
9,2171,3975,,0,38482,
9,2171,3976,,0,38483,
9,2171,3977,,0,38484,
9,2171,3978,,0,38485,
9,2171,3979,,0,38486,
9,2171,3980,,0,38487,
9,2171,3981,,0,38488,
9,2171,3982,,0,38489,
9,2171,3983,,0,38490,
9,2171,3984,,0,38491,
9,2171,3985,,0,38492,
10,2171,3986,,0,38493,
10,2171,3987,,0,38494,
10,2171,3988,,0,38495,
10,2171,3989,,0,38496,
10,2171,3990,,0,38497,
10,2171,3991,,0,38498,
10,2171,3992,,0,38499,
10,2171,3993,,0,38500,
10,2171,3994,,0,38501,
10,2171,3995,,0,38502,
10,2171,3996,,0,38503,
10,2171,3997,,0,38504,
10,2171,3998,,0,38505,
10,2171,3999,,0,38506,
10,2171,4000,,0,38507,
11,2171,4001,,0,38508,
11,2171,4002,,0,38509,
11,2171,4003,,0,38510,
11,2171,4004,,0,38511,
11,2171,4005,,0,38512,
11,2171,4006,,0,38513,
11,2171,4007,,0,38514,
11,2171,4008,,0,38515,
11,2171,4009,,0,38516,
11,2171,4010,,0,38517,
11,2171,4011,,0,38518,
11,2171,4012,,0,38519,
11,2171,4013,,0,38520,
