route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10763,3,6602199,the Richmond District,0,102,132290
10763,3,6602197,the Richmond District,0,106,132290
10763,3,6602196,the Richmond District,0,103,132290
10763,3,6602194,the Richmond District,0,104,132290
10763,3,6602193,the Richmond District,0,107,132290
10763,3,6602192,the Richmond District,0,101,132290
10763,3,6602190,the Richmond District,0,105,132290
10763,3,6602188,the Richmond District,0,108,132290
10763,3,6602187,the Richmond District,0,102,132290
10763,3,6602185,the Richmond District,0,109,132290
10763,3,6602184,the Richmond District,0,106,132290
10763,3,6602182,the Richmond District,0,103,132290
10763,3,6602181,the Richmond District,0,110,132290
10763,3,6602128,the Richmond District,0,111,132290
10763,3,6602127,the Richmond District,0,105,132290
10763,3,6602126,the Richmond District,0,108,132290
10763,3,6602125,the Richmond District,0,112,132290
10763,3,6602124,the Richmond District,0,113,132290
10763,3,6602123,the Richmond District,0,102,132290
10763,3,6602122,the Richmond District,0,109,132290
10763,3,6602121,the Richmond District,0,106,132290
10763,3,6602120,the Richmond District,0,103,132290
10763,3,6602119,the Richmond District,0,104,132290
10763,3,6602118,the Richmond District,0,107,132290
10763,3,6602117,the Richmond District,0,101,132290
10763,3,6602116,the Richmond District,0,105,132290
10763,3,6602212,the Richmond District,0,112,132289
10763,3,6602211,the Richmond District,0,101,132289
10763,3,6602210,the Richmond District,0,102,132289
10763,3,6602209,the Richmond District,0,103,132289
10763,3,6602208,the Richmond District,0,104,132289
10763,3,6602206,the Richmond District,0,105,132289
10763,3,6602203,the Richmond District,0,106,132289
10763,3,6602198,the Richmond District,0,108,132289
10763,3,6602195,the Richmond District,0,109,132289
10763,3,6602191,the Richmond District,0,110,132289
10763,3,6602186,the Richmond District,0,111,132289
10763,3,6602183,the Richmond District,0,107,132289
10763,3,6602176,the Richmond District,0,113,132289
10763,2,6601966,the Richmond District,0,112,132289
10763,2,6601965,the Richmond District,0,101,132289
10763,2,6601964,the Richmond District,0,102,132289
10763,2,6601963,the Richmond District,0,103,132289
10763,2,6601962,the Richmond District,0,104,132289
10763,2,6601960,the Richmond District,0,105,132289
10763,2,6601957,the Richmond District,0,106,132289
10763,2,6601952,the Richmond District,0,108,132289
10763,2,6601949,the Richmond District,0,109,132289
10763,2,6601945,the Richmond District,0,110,132289
10763,2,6601940,the Richmond District,0,111,132289
10763,2,6601937,the Richmond District,0,107,132289
10763,2,6601930,the Richmond District,0,113,132289
10763,1,6601470,the Richmond District,0,122,132289
10763,1,6601469,the Richmond District,0,116,132289
10763,1,6601468,the Richmond District,0,114,132289
10763,1,6601467,the Richmond District,0,112,132289
10763,1,6601466,the Richmond District,0,113,132289
10763,1,6601465,the Richmond District,0,111,132289
10763,1,6601464,the Richmond District,0,110,132289
10763,1,6601463,the Richmond District,0,109,132289
10763,1,6601462,the Richmond District,0,108,132289
10763,1,6601461,the Richmond District,0,107,132289
10763,1,6601460,the Richmond District,0,106,132289
10763,1,6601459,the Richmond District,0,105,132289
10763,1,6601458,the Richmond District,0,104,132289
10763,1,6601457,the Richmond District,0,102,132289
10763,1,6601456,the Richmond District,0,103,132289
10763,1,6601455,the Richmond District,0,101,132289
10763,3,6602215,the Richmond District,0,111,132290
10763,3,6602214,the Richmond District,0,101,132290
10763,3,6602213,the Richmond District,0,107,132290
10763,3,6602207,the Richmond District,0,101,132290
10763,3,6602205,the Richmond District,0,102,132290
10763,3,6602204,the Richmond District,0,103,132290
10763,3,6602202,the Richmond District,0,104,132290
10763,3,6602201,the Richmond District,0,101,132290
10763,3,6602200,the Richmond District,0,105,132290
